#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000010l:36321210-36322103 -            298 146354at33090        -            193   1.5e-86  286.3   0.9   1   1   1.4e-88   3.6e-86  285.1   0.9     3   193    73   295    68   295 0.90 -
h1tg000029l:2038128-2043745   -            191 146354at33090        -            193   6.1e-39  131.0   2.2   1   2   3.2e-32   8.3e-30  101.2   0.5     3   134    22   154    20   162 0.85 -
h1tg000029l:2038128-2043745   -            191 146354at33090        -            193   6.1e-39  131.0   2.2   2   2   1.1e-08   2.8e-06   24.5   0.1   164   192   160   188   156   189 0.89 -
h1tg000038l:7719968-7720216   -             83 146354at33090        -            193     6e-09   33.2   0.0   1   1   2.5e-11   6.4e-09   33.1   0.0   104   173    13    81     2    83 0.83 -
h1tg000010l:24376059-24376379 -            107 146354at33090        -            193   3.7e-07   27.3   0.0   1   1   1.6e-09   4.2e-07   27.2   0.0   114   187    29   103    20   107 0.83 -
h1tg000045l:6351959-6352207   -             83 146354at33090        -            193     5e-06   23.7   0.0   1   1   2.1e-08   5.6e-06   23.5   0.0   114   179     9    74     2    82 0.80 -
h1tg000047l:3086459-3086770   -            104 146354at33090        -            193   8.1e-06   23.0   0.0   1   1   3.7e-08   9.5e-06   22.7   0.0   114   184    27    98    18   103 0.85 -
h1tg000032l:5364771-5371040   -            490 146354at33090        -            193   1.1e-05   22.6   0.0   1   2   9.5e-08   2.5e-05   21.4   0.0    89   190     1   104     1   107 0.82 -
h1tg000032l:5364771-5371040   -            490 146354at33090        -            193   1.1e-05   22.6   0.0   2   2       5.4   1.4e+03   -3.9   0.0   155   166   399   410   376   413 0.60 -
h1tg000036l:1976599-1987136   -            144 146354at33090        -            193   0.00019   18.5   0.0   1   1   8.2e-07   0.00021   18.3   0.0    89   171    41   126    24   142 0.78 -
h1tg000002l:5223479-5223595   -             39 146354at33090        -            193   0.00044   17.3   0.1   1   1   1.8e-06   0.00047   17.2   0.1   107   142     1    38     1    39 0.80 -
h1tg000029l:5504342-5504641   -            100 146354at33090        -            193    0.0013   15.8   0.0   1   1   5.7e-06    0.0015   15.6   0.0   109   182    17    90    10    98 0.88 -
h1tg000010l:26588461-26588577 -             39 146354at33090        -            193    0.0014   15.7   0.1   1   1   5.9e-06    0.0015   15.5   0.1   107   143     1    39     1    39 0.86 -
h1tg000031l:7042313-7059018   -            184 146354at33090        -            193    0.0028   14.7   0.0   1   1   1.4e-05    0.0036   14.3   0.0   106   167    97   158    76   183 0.76 -
h1tg000010l:35090395-35090646 -             84 146354at33090        -            193    0.0064   13.5   0.0   1   1   3.2e-05    0.0083   13.2   0.0   141   190    20    71    15    73 0.86 -
h1tg000025l:9404579-9407748   -            264 146354at33090        -            193     0.008   13.2   0.0   1   1   5.1e-05     0.013   12.5   0.0   107   177   142   215   138   227 0.81 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/146354at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/146354at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/146354at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:07 2024
# [ok]
