#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000002l:992838-1003586    -            232 156887at33090        -            196   7.3e-67  222.3   2.7   1   2   1.6e-47   7.7e-46  153.7   0.1     1   103    40   157    40   160 0.87 -
h1tg000002l:992838-1003586    -            232 156887at33090        -            196   7.3e-67  222.3   2.7   2   2   1.5e-21   7.4e-20   68.9   0.3   141   195   160   224   157   225 0.85 -
h1tg000024l:5424454-5425884   -            247 156887at33090        -            196   1.5e-26   90.7   0.2   1   2   1.7e-07   8.3e-06   23.0   0.0     2    58    11    69    10    78 0.82 -
h1tg000024l:5424454-5425884   -            247 156887at33090        -            196   1.5e-26   90.7   0.2   2   2   1.8e-20   8.7e-19   65.4   0.5   102   187   146   232    88   240 0.85 -
h1tg000006l:8975608-8976719   -            241 156887at33090        -            196   5.4e-24   82.4   0.3   1   2   0.00014    0.0066   13.6   0.0     7    54    10    57     3    67 0.82 -
h1tg000006l:8975608-8976719   -            241 156887at33090        -            196   5.4e-24   82.4   0.3   2   2   7.6e-21   3.7e-19   66.6   0.4   107   187   141   223   132   234 0.91 -
h1tg000020l:1050148-1054112   -            285 156887at33090        -            196   5.6e-24   82.3   0.0   1   2   1.2e-05   0.00058   17.0   0.0     3    56    51   106    49   112 0.81 -
h1tg000020l:1050148-1054112   -            285 156887at33090        -            196   5.6e-24   82.3   0.0   2   2   8.1e-20   3.9e-18   63.2   0.2   107   187   187   269   145   277 0.93 -
h1tg000047l:5969498-5971153   -            507 156887at33090        -            196   3.7e-23   79.7   0.1   1   2   0.00016    0.0078   13.3   0.0    11    54   281   324   269   331 0.78 -
h1tg000047l:5969498-5971153   -            507 156887at33090        -            196   3.7e-23   79.7   0.1   2   2   4.7e-20   2.3e-18   64.0   0.1    71   186   361   487   342   491 0.77 -
h1tg000020l:1057746-1060985   -            239 156887at33090        -            196   4.4e-23   79.4   0.0   1   2   4.4e-05    0.0021   15.2   0.0     4    56     6    60     3    66 0.80 -
h1tg000020l:1057746-1060985   -            239 156887at33090        -            196   4.4e-23   79.4   0.0   2   2   1.6e-19   7.7e-18   62.3   0.1   103   187   139   224    89   234 0.90 -
h1tg000037l:3678872-3679600   -            243 156887at33090        -            196   5.7e-23   79.0   0.0   1   2   5.8e-07   2.8e-05   21.3   0.0     7    58    10    61     2    67 0.82 -
h1tg000037l:3678872-3679600   -            243 156887at33090        -            196   5.7e-23   79.0   0.0   2   2   1.4e-17     7e-16   55.9   0.1   105   187   140   223    94   230 0.91 -
h1tg000001l:17891747-17894770 -            241 156887at33090        -            196   7.7e-23   78.6   0.1   1   2   2.8e-05    0.0014   15.8   0.0     8    52    11    55     4    63 0.83 -
h1tg000001l:17891747-17894770 -            241 156887at33090        -            196   7.7e-23   78.6   0.1   2   2   4.8e-19   2.3e-17   60.7   0.2   103   187   138   223    94   232 0.87 -
h1tg000008l:1151654-1156824   -            943 156887at33090        -            196   9.6e-23   78.3   0.1   1   2   2.8e-07   1.4e-05   22.3   0.0     5    56   361   414   357   421 0.81 -
h1tg000008l:1151654-1156824   -            943 156887at33090        -            196   9.6e-23   78.3   0.1   2   2   9.8e-17   4.8e-15   53.2   0.1   105   186   495   577   471   585 0.92 -
h1tg000037l:3681330-3683366   -            248 156887at33090        -            196   1.3e-22   77.9   0.1   1   2   6.4e-07   3.1e-05   21.2   0.0     3    59     5    63     3    69 0.82 -
h1tg000037l:3681330-3683366   -            248 156887at33090        -            196   1.3e-22   77.9   0.1   2   2   3.4e-17   1.7e-15   54.7   0.1   107   186   142   223   132   233 0.92 -
h1tg000049l:7079635-7081239   -            498 156887at33090        -            196   1.7e-22   77.5   0.1   1   2   4.4e-06   0.00021   18.4   0.0    10    56   267   313   256   317 0.84 -
h1tg000049l:7079635-7081239   -            498 156887at33090        -            196   1.7e-22   77.5   0.1   2   2   8.5e-18   4.1e-16   56.7   0.2    92   186   371   475   333   483 0.79 -
h1tg000019l:13248134-13248856 -            241 156887at33090        -            196   2.5e-22   76.9   0.0   1   2   1.8e-05   0.00089   16.4   0.0    11    52    14    55     2    60 0.82 -
h1tg000019l:13248134-13248856 -            241 156887at33090        -            196   2.5e-22   76.9   0.0   2   2   2.5e-18   1.2e-16   58.4   0.1   105   185   140   221   128   231 0.90 -
h1tg000003l:1789628-1790899   -            424 156887at33090        -            196   4.4e-22   76.1   0.1   1   2   0.00064     0.031   11.4   0.0     4    54   186   238   183   245 0.76 -
h1tg000003l:1789628-1790899   -            424 156887at33090        -            196   4.4e-22   76.1   0.1   2   2   1.3e-19   6.5e-18   62.5   0.2   107   187   323   405   276   409 0.95 -
h1tg000010l:25099538-25100668 -            377 156887at33090        -            196   5.8e-22   75.7   0.1   1   2   4.2e-05     0.002   15.2   0.0     2    59   139   198   138   202 0.83 -
h1tg000010l:25099538-25100668 -            377 156887at33090        -            196   5.8e-22   75.7   0.1   2   2   2.8e-18   1.3e-16   58.2   0.1   107   187   277   359   265   366 0.92 -
h1tg000043l:491683-492602     -            237 156887at33090        -            196   1.9e-21   74.0   0.0   1   2   4.3e-05    0.0021   15.2   0.0    12    57    15    60     3    68 0.85 -
h1tg000043l:491683-492602     -            237 156887at33090        -            196   1.9e-21   74.0   0.0   2   2   8.1e-18   3.9e-16   56.7   0.1   107   188   141   224   133   233 0.91 -
h1tg000006l:8978545-8979849   -            241 156887at33090        -            196     2e-21   74.0   0.0   1   2   4.9e-05    0.0024   15.0   0.0     2    54     3    57     2    64 0.81 -
