#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000022l:12480082-12523730 -            950 25435at33090         -            711         0 1029.5   6.2   1   3     0.099       7.5    2.3   0.2     2    26     4    28     3    41 0.73 -
h1tg000022l:12480082-12523730 -            950 25435at33090         -            711         0 1029.5   6.2   2   3  6.2e-299  4.7e-297  984.7   0.4     9   663    87   819    80   842 0.87 -
h1tg000022l:12480082-12523730 -            950 25435at33090         -            711         0 1029.5   6.2   3   3   3.1e-13   2.4e-11   40.3   0.0   665   710   893   949   873   950 0.69 -
h1tg000006l:12473121-12569910 -            906 25435at33090         -            711    1e-283  940.6   7.3   1   3     0.094       7.2    2.3   0.2     2    26     4    28     3    41 0.73 -
h1tg000006l:12473121-12569910 -            906 25435at33090         -            711    1e-283  940.6   7.3   2   3  2.3e-272  1.8e-270  896.8   0.5    12   665    90   813    81   837 0.87 -
h1tg000006l:12473121-12569910 -            906 25435at33090         -            711    1e-283  940.6   7.3   3   3     3e-13   2.3e-11   40.3   0.1   665   710   849   905   830   906 0.69 -
h1tg000006l:12724883-12796221 -            920 25435at33090         -            711  6.5e-279  924.7   8.1   1   3     0.098       7.5    2.3   0.3     2    26     4    28     3    42 0.74 -
h1tg000006l:12724883-12796221 -            920 25435at33090         -            711  6.5e-279  924.7   8.1   2   3  1.9e-269  1.5e-267  887.2   1.3    10   664    88   790    80   813 0.86 -
h1tg000006l:12724883-12796221 -            920 25435at33090         -            711  6.5e-279  924.7   8.1   3   3   2.5e-11   1.9e-09   34.0   0.0   660   710   858   919   841   920 0.70 -
h1tg000014l:12424185-12472035 -            635 25435at33090         -            711  3.5e-257  852.9   3.4   1   2     0.058       4.4    3.0   0.4     2    30     4    32     3    46 0.74 -
h1tg000014l:12424185-12472035 -            635 25435at33090         -            711  3.5e-257  852.9   3.4   2   2  2.9e-258  2.2e-256  850.3   0.2    24   576    64   635    53   635 0.91 -
h1tg000002l:13243560-13280636 -            685 25435at33090         -            711  3.8e-216  717.2   6.1   1   2      0.92        70   -0.9   0.1     2    25     4    27     3    40 0.72 -
h1tg000002l:13243560-13280636 -            685 25435at33090         -            711  3.8e-216  717.2   6.1   2   2  8.8e-217  6.7e-215  713.1   2.0     9   576    87   685    79   685 0.87 -
h1tg000022l:12674820-12727906 -            696 25435at33090         -            711    1e-194  646.4   1.5   1   3   1.2e-57     9e-56  187.1   0.0     2   185     4   223     3   231 0.79 -
h1tg000022l:12674820-12727906 -            696 25435at33090         -            711    1e-194  646.4   1.5   2   3  7.8e-127  5.9e-125  415.8   0.2   347   663   246   565   241   586 0.93 -
h1tg000022l:12674820-12727906 -            696 25435at33090         -            711    1e-194  646.4   1.5   3   3   2.3e-13   1.7e-11   40.7   0.0   666   710   640   695   613   696 0.72 -
h1tg000029l:14294610-14329099 -            406 25435at33090         -            711  1.8e-142  473.7   2.7   1   1  1.2e-142  9.2e-141  468.1   2.7    10   348    27   406    19   406 0.83 -
h1tg000022l:13928739-13960260 -            386 25435at33090         -            711  1.1e-117  391.8  19.8   1   4   4.3e-56   3.2e-54  182.0   1.2   194   276     1    83     1    83 0.99 -
h1tg000022l:13928739-13960260 -            386 25435at33090         -            711  1.1e-117  391.8  19.8   2   4   9.7e-43   7.4e-41  137.8   6.1   313   419    82   173    81   174 0.98 -
h1tg000022l:13928739-13960260 -            386 25435at33090         -            711  1.1e-117  391.8  19.8   3   4   6.5e-15     5e-13   45.8   0.1   575   639   172   249   171   302 0.75 -
h1tg000022l:13928739-13960260 -            386 25435at33090         -            711  1.1e-117  391.8  19.8   4   4   1.6e-12   1.2e-10   37.9   0.0   676   710   351   385   308   386 0.75 -
h1tg000034l:2612105-2613298   -            112 25435at33090         -            711   2.9e-61  205.3   1.0   1   1   4.1e-63   3.1e-61  205.2   1.0   187   280    19   112     4   112 0.94 -
h1tg000005l:4382350-4390900   -            260 25435at33090         -            711   1.2e-57  193.3   0.1   1   1   3.7e-59   2.8e-57  192.1   0.1    10   185    28   230    20   240 0.84 -
h1tg000002l:4202302-4208792   -            606 25435at33090         -            711     1e-08   31.6   3.4   1   4    0.0016      0.12    8.2   0.2   100   130    87   117    74   121 0.82 -
h1tg000002l:4202302-4208792   -            606 25435at33090         -            711     1e-08   31.6   3.4   2   4   0.00097     0.074    8.9   0.7   188   225   124   161   106   163 0.83 -
h1tg000002l:4202302-4208792   -            606 25435at33090         -            711     1e-08   31.6   3.4   3   4   6.9e-05    0.0052   12.7   0.0   332   387   282   337   280   352 0.92 -
h1tg000002l:4202302-4208792   -            606 25435at33090         -            711     1e-08   31.6   3.4   4   4       3.8   2.9e+02   -3.0   0.0   448   486   436   473   407   534 0.80 -
h1tg000043l:3459174-3460092   -            137 25435at33090         -            711   1.8e-07   27.4   0.1   1   1   3.2e-09   2.4e-07   27.0   0.1   196   270     2    72     2   100 0.73 -
h1tg000005l:15477115-15477687 -            114 25435at33090         -            711   1.7e-05   20.9   0.0   1   1   2.6e-07     2e-05   20.7   0.0   196   264    41   108    34   114 0.71 -
h1tg000003l:8200379-8201414   -            180 25435at33090         -            711   2.3e-05   20.5   0.0   1   1   3.9e-07     3e-05   20.1   0.0   196   267     2    72     2    89 0.83 -
h1tg000008l:3275643-3276128   -            162 25435at33090         -            711   2.7e-05   20.3   0.0   1   1   4.4e-07   3.4e-05   19.9   0.0   196   268    41   112    36   128 0.81 -
