#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000020l:8448376-8490006   -            772 37699at33090         -            601  1.2e-274  909.7  36.1   1   4   7.1e-05    0.0083   12.0   0.1     6    32    38    66    35    90 0.69 -
h1tg000020l:8448376-8490006   -            772 37699at33090         -            601  1.2e-274  909.7  36.1   2   4       1.1   1.3e+02   -1.9   7.8    19    45   105   131    94   137 0.71 -
h1tg000020l:8448376-8490006   -            772 37699at33090         -            601  1.2e-274  909.7  36.1   3   4   9.8e-99   1.1e-96  322.0   0.4    42   224   154   350   137   355 0.91 -
h1tg000020l:8448376-8490006   -            772 37699at33090         -            601  1.2e-274  909.7  36.1   4   4  1.1e-179  1.3e-177  589.3   9.9   223   588   371   771   362   772 0.91 -
h1tg000010l:25228337-25247860 -            684 37699at33090         -            601   3.8e-82  274.0  31.6   1   2   2.9e-54   3.4e-52  175.1   0.1    46   225   126   303   120   307 0.94 -
h1tg000010l:25228337-25247860 -            684 37699at33090         -            601   3.8e-82  274.0  31.6   2   2   2.2e-34   2.6e-32  109.4  16.4   289   587   308   600   304   613 0.81 -
h1tg000010l:24700879-24712232 -            767 37699at33090         -            601   4.3e-78  260.6   0.1   1   2   3.7e-80   4.3e-78  260.6   0.1    31   446    13   410     3   421 0.89 -
h1tg000010l:24700879-24712232 -            767 37699at33090         -            601   4.3e-78  260.6   0.1   2   2       1.9   2.2e+02   -2.6   1.3   464   492   667   695   645   761 0.55 -
h1tg000024l:4509482-4510597   -            372 37699at33090         -            601   7.7e-75  249.9   2.0   1   1   1.1e-75   1.2e-73  245.9   2.0    52   419     6   357     1   372 0.86 -
h1tg000019l:13737118-13741266 -            336 37699at33090         -            601   6.1e-74  246.9   5.6   1   1     3e-73   3.5e-71  237.8   5.6    46   411     3   331     1   334 0.90 -
h1tg000029l:10116-11327       -            404 37699at33090         -            601   3.3e-72  241.2   0.0   1   1   4.2e-73   4.9e-71  237.3   0.0    63   433     2   374     1   383 0.87 -
h1tg000029l:3012885-3014015   -            377 37699at33090         -            601   1.7e-71  238.8   0.0   1   1   4.4e-72   5.2e-70  233.9   0.0    47   433     2   374     1   376 0.87 -
h1tg000027l:4616262-4617473   -            404 37699at33090         -            601   3.3e-71  237.9   0.0   1   1   4.3e-72     5e-70  234.0   0.0    63   433     2   374     1   382 0.87 -
h1tg000045l:10958689-10961663 -            268 37699at33090         -            601   6.6e-66  220.4   0.2   1   2   4.2e-40   4.9e-38  128.3   0.0    82   240     2   149     1   179 0.89 -
h1tg000045l:10958689-10961663 -            268 37699at33090         -            601   6.6e-66  220.4   0.2   2   2   1.1e-28   1.3e-26   90.6   0.1   332   405   194   267   171   268 0.93 -
h1tg000003l:31159722-31164234 -            285 37699at33090         -            601   9.2e-65  216.6   0.3   1   2   7.7e-39   9.1e-37  124.1   0.1    82   237     2   143     1   161 0.91 -
h1tg000003l:31159722-31164234 -            285 37699at33090         -            601   9.2e-65  216.6   0.3   2   2   8.8e-29     1e-26   90.9   0.0   305   408   184   284   174   285 0.92 -
h1tg000020l:708540-711179     -            310 37699at33090         -            601   1.2e-63  212.9   0.2   1   2   6.2e-42   7.3e-40  134.4   0.0    64   236     1   169     1   176 0.92 -
h1tg000020l:708540-711179     -            310 37699at33090         -            601   1.2e-63  212.9   0.2   2   2   1.4e-24   1.7e-22   77.0   0.0   333   430   211   308   180   310 0.87 -
h1tg000043l:1509396-1510617   -            344 37699at33090         -            601   9.4e-60  200.1   2.5   1   1   2.4e-60   2.8e-58  195.2   2.5    63   415     8   338     1   343 0.86 -
h1tg000005l:12298794-12302050 -            374 37699at33090         -            601   2.6e-59  198.6   0.0   1   1     2e-59   2.3e-57  192.2   0.0    48   419     3   360     1   373 0.81 -
h1tg000001l:18823303-18824799 -            359 37699at33090         -            601   7.7e-59  197.0   1.0   1   1   2.1e-59   2.4e-57  192.1   1.0    60   415    20   353     7   358 0.87 -
h1tg000002l:27193681-27195039 -            337 37699at33090         -            601   1.2e-58  196.4   1.3   1   1     3e-59   3.6e-57  191.5   1.3    64   415     2   331     1   336 0.87 -
h1tg000003l:6134989-6136128   -            380 37699at33090         -            601   8.6e-58  193.6   0.3   1   1   3.3e-59   3.9e-57  191.4   0.3    50   433     5   374     1   379 0.88 -
h1tg000001l:16023586-16028325 -            308 37699at33090         -            601   1.1e-57  193.3   3.5   1   3     1e-22   1.2e-20   70.9   0.1    45   134    51   144    47   146 0.91 -
h1tg000001l:16023586-16028325 -            308 37699at33090         -            601   1.1e-57  193.3   3.5   2   3   2.4e-17   2.9e-15   53.1   0.1   159   237   144   222   141   230 0.87 -
h1tg000001l:16023586-16028325 -            308 37699at33090         -            601   1.1e-57  193.3   3.5   3   3   6.8e-23   7.9e-21   71.5   0.1   339   409   226   296   221   303 0.93 -
h1tg000003l:2829865-2831705   -            391 37699at33090         -            601   3.5e-56  188.3   0.1   1   2   4.8e-17   5.6e-15   52.2   0.0    64   145     1    82     1    88 0.87 -
h1tg000003l:2829865-2831705   -            391 37699at33090         -            601   3.5e-56  188.3   0.1   2   2     9e-42   1.1e-39  133.8   0.0   144   435   113   386   101   391 0.81 -
h1tg000037l:1938382-1943517   -            294 37699at33090         -            601   3.8e-54  181.5   0.9   1   3   4.1e-20   4.8e-18   62.3   0.0    46   133    40   133    36   134 0.84 -
h1tg000037l:1938382-1943517   -            294 37699at33090         -            601   3.8e-54  181.5   0.9   2   3     6e-16     7e-14   48.5   0.1   169   236   134   201   132   207 0.89 -
h1tg000037l:1938382-1943517   -            294 37699at33090         -            601   3.8e-54  181.5   0.9   3   3   4.1e-22   4.8e-20   68.9   0.0   345   414   218   287   213   292 0.93 -
h1tg000001l:19790640-19798803 -            628 37699at33090         -            601   1.2e-52  176.6   1.7   1   3   2.2e-35   2.6e-33  112.7   0.0    26   227    11   215     4   247 0.83 -
h1tg000001l:19790640-19798803 -            628 37699at33090         -            601   1.2e-52  176.6   1.7   2   3   4.2e-20   4.9e-18   62.3   0.0   329   421   400   492   397   528 0.92 -
h1tg000001l:19790640-19798803 -            628 37699at33090         -            601   1.2e-52  176.6   1.7   3   3       1.7     2e+02   -2.5   1.3   561   594   590   622   533   628 0.60 -
h1tg000045l:10958966-10961693 -            231 37699at33090         -            601   1.2e-51  173.2   0.4   1   2   2.9e-26   3.4e-24   82.6   0.0   120   248     4   124     2   137 0.89 -
