#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000001l:7148550-7227321   -            775 160680at33090        -            549  1.7e-224  744.3  29.1   1   4  3.6e-218  1.9e-215  714.4  17.9     1   475    22   525    22   540 0.92 -
h1tg000001l:7148550-7227321   -            775 160680at33090        -            549  1.7e-224  744.3  29.1   2   4   2.3e-05     0.012   12.0   0.0   465   496   568   599   543   616 0.77 -
h1tg000001l:7148550-7227321   -            775 160680at33090        -            549  1.7e-224  744.3  29.1   3   4   7.3e-07   0.00038   16.9   0.4   488   519   635   670   616   680 0.86 -
h1tg000001l:7148550-7227321   -            775 160680at33090        -            549  1.7e-224  744.3  29.1   4   4    0.0084       4.4    3.5   0.0   523   548   734   759   726   760 0.83 -
h1tg000014l:3532333-3532801   -             85 160680at33090        -            549     3e-31  106.4   0.3   1   1   6.1e-34   3.2e-31  106.3   0.3   230   297     2    71     1    84 0.93 -
h1tg000032l:3714950-3715414   -             85 160680at33090        -            549     3e-31  106.4   0.3   1   1   6.1e-34   3.2e-31  106.3   0.3   230   297     2    71     1    84 0.93 -
h1tg000024l:7846648-7849678   -            170 160680at33090        -            549   3.5e-11   40.2   0.5   1   2   5.6e-09   2.9e-06   23.9   0.5     4    75    22   102    19   107 0.75 -
h1tg000024l:7846648-7849678   -            170 160680at33090        -            549   3.5e-11   40.2   0.5   2   2   1.7e-06    0.0009   15.7   0.0   374   427   104   159    97   170 0.77 -
h1tg000011l:1121764-1126390   -            651 160680at33090        -            549   8.5e-08   29.0   9.4   1   5   2.1e-05     0.011   12.1   0.1   333   417   182   266   149   270 0.79 -
h1tg000011l:1121764-1126390   -            651 160680at33090        -            549   8.5e-08   29.0   9.4   2   5   1.1e-05    0.0059   13.0   0.1   346   420   263   337   255   346 0.81 -
h1tg000011l:1121764-1126390   -            651 160680at33090        -            549   8.5e-08   29.0   9.4   3   5    0.0065       3.4    3.9   0.2   376   414   328   365   321   375 0.77 -
h1tg000011l:1121764-1126390   -            651 160680at33090        -            549   8.5e-08   29.0   9.4   4   5    0.0039         2    4.6   0.3   383   425   403   444   383   461 0.84 -
h1tg000011l:1121764-1126390   -            651 160680at33090        -            549   8.5e-08   29.0   9.4   5   5    0.0011      0.55    6.5   0.6   244   308   426   493   415   516 0.67 -
h1tg000032l:9006378-9034281   -            157 160680at33090        -            549   1.4e-06   24.9   1.2   1   1     4e-09   2.1e-06   24.4   1.2     7   151    12   153     9   156 0.72 -
h1tg000008l:13183310-13184149 -            122 160680at33090        -            549    0.0013   15.1   0.1   1   2   0.00014     0.075    9.4   0.0   501   519     2    20     1    30 0.89 -
h1tg000008l:13183310-13184149 -            122 160680at33090        -            549    0.0013   15.1   0.1   2   2    0.0061       3.2    4.0   0.0   523   547    81   105    72   107 0.78 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/160680at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/160680at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/160680at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:10 2024
# [ok]
