#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000043l:1296050-1303270   -            291 115992at33090        -            255  4.1e-132  436.9   9.8   1   1  5.9e-134  4.6e-132  436.7   9.8     1   255    13   291    13   291 0.94 -
h1tg000025l:6451950-6458152   -            308 115992at33090        -            255   2.5e-41  139.4   3.7   1   1   8.3e-43   6.6e-41  138.0   3.7     2   244    22   292    21   305 0.86 -
h1tg000049l:7084076-7084966   -            297 115992at33090        -            255   7.3e-28   95.3  10.3   1   1     1e-29   8.3e-28   95.1  10.3     2   240    12   275    11   296 0.80 -
h1tg000014l:840487-841518     -            344 115992at33090        -            255   5.3e-24   82.6   0.5   1   2   1.5e-16   1.2e-14   52.0   0.1     1   145    52   213    52   220 0.79 -
h1tg000014l:840487-841518     -            344 115992at33090        -            255   5.3e-24   82.6   0.5   2   2   3.3e-09   2.6e-07   27.9   0.0     1    87   221   323   221   341 0.77 -
h1tg000033l:791992-792864     -            291 115992at33090        -            255     2e-23   80.7   3.6   1   3   5.9e-14   4.7e-12   43.5   0.3     1    77     2    87     2    99 0.86 -
h1tg000033l:791992-792864     -            291 115992at33090        -            255     2e-23   80.7   3.6   2   3   1.2e-06   9.7e-05   19.5   0.2    53   103   107   162    93   166 0.80 -
h1tg000033l:791992-792864     -            291 115992at33090        -            255     2e-23   80.7   3.6   3   3   4.7e-06   0.00037   17.6   0.0   151   248   178   282   167   287 0.77 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   1   7    0.0091      0.72    6.8   0.1   153   192    68   107    62   118 0.68 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   2   7   3.8e-09     3e-07   27.7   1.0     1   243   104   366   104   377 0.59 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   3   7     0.079       6.3    3.7   0.0   151   186   407   442   393   449 0.76 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   4   7      0.02       1.6    5.7   0.0   157   225   453   520   444   539 0.82 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   5   7    0.0032      0.25    8.3   0.2   148   233   538   623   531   624 0.86 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   6   7   1.8e-06   0.00014   19.0   0.0     2    34   623   655   622   663 0.93 -
h1tg000037l:4004971-4019965   -            909 115992at33090        -            255   1.9e-20   71.0  15.6   7   7     0.011       0.9    6.5   0.1     1    32   664   695   664   702 0.88 -
h1tg000049l:7096250-7097143   -            298 115992at33090        -            255   4.3e-20   69.8   6.9   1   1   6.9e-22   5.5e-20   69.5   6.9     2   255    12   298    11   298 0.72 -
h1tg000024l:1549910-1550584   -            225 115992at33090        -            255   1.4e-19   68.1   0.7   1   3     6e-17   4.7e-15   53.3   0.3     2   106    31   147    30   159 0.85 -
h1tg000024l:1549910-1550584   -            225 115992at33090        -            255   1.4e-19   68.1   0.7   2   3   0.00019     0.015   12.3   0.0     2    37   157   192   156   200 0.89 -
h1tg000024l:1549910-1550584   -            225 115992at33090        -            255   1.4e-19   68.1   0.7   3   3       1.6   1.3e+02   -0.6   0.0     6    26   204   224   198   225 0.79 -
h1tg000038l:6949893-6950654   -            254 115992at33090        -            255   4.7e-17   59.8   4.1   1   2     8e-11   6.3e-09   33.2   0.9     2   113     8   137     7   140 0.75 -
h1tg000038l:6949893-6950654   -            254 115992at33090        -            255   4.7e-17   59.8   4.1   2   2   2.1e-08   1.7e-06   25.3   0.1     2   102   142   254   141   254 0.79 -
h1tg000037l:7692471-7729306   -            847 115992at33090        -            255   5.5e-15   53.1   6.5   1   3     4e-05    0.0032   14.5   0.2   125   255   151   295   131   295 0.74 -
h1tg000037l:7692471-7729306   -            847 115992at33090        -            255   5.5e-15   53.1   6.5   2   3   0.00017     0.013   12.5   0.0     1    32   312   343   312   359 0.89 -
h1tg000037l:7692471-7729306   -            847 115992at33090        -            255   5.5e-15   53.1   6.5   3   3   1.8e-08   1.5e-06   25.5   1.6     2   122   480   612   479   628 0.77 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   1   6       5.6   4.5e+02   -2.3   0.0   148   168    91   111    85   121 0.73 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   2   6       0.1       8.1    3.4   0.0     4    31   142   169   139   175 0.88 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   3   6   4.2e-07   3.3e-05   21.0   0.9     7   114   351   472   346   509 0.66 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   4   6   1.5e-05    0.0012   15.9   0.0    61   104   499   547   482   557 0.80 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   5   6     0.022       1.7    5.6   0.0     2    54   559   610   558   616 0.85 -
h1tg000005l:14508857-14514934 -            898 115992at33090        -            255   8.6e-15   52.4   3.5   6   6      0.41        32    1.4   0.0    48   231   632   661   603   678 0.61 -
h1tg000045l:9451054-9451689   -            212 115992at33090        -            255   7.5e-14   49.4   0.1   1   1   1.6e-15   1.3e-13   48.6   0.1    49   216    27   209    13   212 0.79 -
h1tg000010l:30320343-30325525 -            452 115992at33090        -            255   1.6e-12   45.0   3.7   1   3       4.1   3.3e+02   -1.9   0.0     2    33    42    74    41    80 0.68 -
h1tg000010l:30320343-30325525 -            452 115992at33090        -            255   1.6e-12   45.0   3.7   2   3   2.5e-06    0.0002   18.5   1.1    52   106   161   221   101   226 0.76 -
h1tg000010l:30320343-30325525 -            452 115992at33090        -            255   1.6e-12   45.0   3.7   3   3   1.1e-07   8.3e-06   23.0   0.1     2    84   313   406   312   413 0.78 -
h1tg000037l:2830820-2831212   -            131 115992at33090        -            255   1.7e-11   41.6   0.1   1   2   2.9e-05    0.0023   15.0   0.0     2    43     6    47     5    52 0.89 -
h1tg000037l:2830820-2831212   -            131 115992at33090        -            255   1.7e-11   41.6   0.1   2   2   1.2e-08   9.8e-07   26.0   0.1     2    79    47   131    46   131 0.87 -
h1tg000036l:4009965-4010558   -            198 115992at33090        -            255   2.6e-11   41.0   0.0   1   1   4.3e-13   3.4e-11   40.6   0.0    48   215    14   196     1   198 0.80 -
h1tg000024l:2533116-2533865   -            250 115992at33090        -            255   8.5e-11   39.3   4.2   1   3     0.027       2.1    5.3   0.0    62    80    33    51    18    61 0.81 -
h1tg000024l:2533116-2533865   -            250 115992at33090        -            255   8.5e-11   39.3   4.2   2   3   4.9e-10   3.9e-08   30.6   0.8    49   116    63   136    54   173 0.70 -
h1tg000024l:2533116-2533865   -            250 115992at33090        -            255   8.5e-11   39.3   4.2   3   3      0.02       1.6    5.7   0.0    35    85   131   186   127   219 0.78 -
h1tg000024l:8305338-8305943   -            202 115992at33090        -            255   3.4e-09   34.1   0.1   1   1   1.6e-10   1.2e-08   32.3   0.1    49   216    17   201    14   202 0.81 -
h1tg000032l:6972449-6973069   -            207 115992at33090        -            255   5.1e-09   33.5   8.1   1   2   1.2e-08   9.1e-07   26.1   3.4     5   107     7   124     3   141 0.74 -
h1tg000032l:6972449-6973069   -            207 115992at33090        -            255   5.1e-09   33.5   8.1   2   2    0.0015      0.12    9.4   0.4     2   102   134   207   128   207 0.45 -
