#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000017l:5816164-5860174   -            279 196410at33090        -            224  5.1e-108  357.4   0.6   1   1  1.1e-109  5.2e-107  354.2   0.6     1   222     5   262     5   264 0.91 -
h1tg000022l:8450941-8456682   -            184 196410at33090        -            224   1.6e-71  238.1   2.9   1   1   4.8e-73   2.2e-70  234.4   2.9    18   167    11   184     5   184 0.90 -
h1tg000014l:9390583-9390843   -             87 196410at33090        -            224   6.9e-33  111.7   1.3   1   1     2e-34   9.1e-32  108.1   1.3    75   149     1    87     1    87 0.93 -
h1tg000031l:10989956-10990126 -             57 196410at33090        -            224   2.3e-24   83.9   0.1   1   1   5.5e-27   2.5e-24   83.7   0.1   103   154     5    57     2    57 0.94 -
h1tg000010l:7624679-7624801   -             41 196410at33090        -            224   4.4e-18   63.3   0.1   1   1     1e-20   4.6e-18   63.2   0.1   110   149     1    40     1    41 0.98 -
h1tg000014l:9390864-9391151   -             96 196410at33090        -            224   1.5e-17   61.6   0.1   1   1   4.9e-20   2.2e-17   61.0   0.1     1    62     8    78     8    84 0.86 -
h1tg000002l:17369919-17370101 -             61 196410at33090        -            224   1.8e-14   51.5   0.3   1   1   4.2e-17   1.9e-14   51.4   0.3    17    62    10    55     3    59 0.93 -
h1tg000010l:7624459-7624656   -             62 196410at33090        -            224   4.4e-13   47.0   1.2   1   1   1.1e-15   4.9e-13   46.8   1.2     1    53     5    62     5    62 0.89 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/196410at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/196410at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/196410at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:23 2024
# [ok]
