#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000001l:19387121-19410121 -           1096 143978at33090        -            903         0 1451.2  51.0   1   2         0         0 1439.5  34.8     1   891     1   995     1  1004 0.93 -
h1tg000001l:19387121-19410121 -           1096 143978at33090        -            903         0 1451.2  51.0   2   2   5.4e-06    0.0049   12.6  13.1   845   903   986  1054   983  1054 0.64 -
h1tg000011l:1121764-1126390   -            651 143978at33090        -            903   2.2e-07   27.0   0.3   1   3     4e-07   0.00037   16.3   0.1   282   370   227   315   188   319 0.92 -
h1tg000011l:1121764-1126390   -            651 143978at33090        -            903   2.2e-07   27.0   0.3   2   3     3e-06    0.0028   13.4   0.1   283   377   296   390   285   404 0.83 -
h1tg000011l:1121764-1126390   -            651 143978at33090        -            903   2.2e-07   27.0   0.3   3   3    0.0054       4.9    2.7   0.0   176   206   425   455   406   481 0.76 -
h1tg000049l:6850951-6851265   -            105 143978at33090        -            903   0.00015   17.6   0.2   1   1     2e-07   0.00018   17.3   0.2   251   335     9    96     4   102 0.81 -
h1tg000010l:13622645-13632910 -            344 143978at33090        -            903    0.0016   14.2   0.0   1   2      0.18   1.6e+02   -2.4   0.0   492   546   190   245   184   247 0.81 -
h1tg000010l:13622645-13632910 -            344 143978at33090        -            903    0.0016   14.2   0.0   2   2   5.1e-06    0.0046   12.7   0.0   271   337   251   316   243   321 0.72 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/143978at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/143978at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/143978at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:07 2024
# [ok]
