#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   1   7         0         0 1816.4   0.0     1  1137    16  1324    16  1327 0.90 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   2   7  2.6e-212  1.4e-209  696.4   0.0  1117  1484  1328  1737  1326  1741 0.91 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   3   7    2e-231    1e-228  759.8   0.0  1474  1994  1764  2349  1754  2356 0.90 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   4   7  5.6e-162  2.9e-159  529.3   0.0  2356  2780  2355  2900  2349  2924 0.84 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   5   7   3.8e-45     2e-42  141.6   0.1  2797  2933  3012  3179  2993  3220 0.84 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   6   7  1.4e-287  7.1e-285  946.2   0.0  2932  3655  3220  4125  3215  4134 0.85 -
h1tg000033l:7971039-8014543   -           4277 5at33090             -           3761         0 5092.9   0.3   7   7   1.4e-59   7.1e-57  189.5   2.8  3641  3761  4157  4277  4145  4277 0.98 -
h1tg000010l:6409298-6424905   -            454 5at33090             -           3761  1.8e-188  626.3   0.9   1   2  1.1e-108  5.9e-106  352.4   0.3  1264  1484     1   263     1   267 0.87 -
h1tg000010l:6409298-6424905   -            454 5at33090             -           3761  1.8e-188  626.3   0.9   2   2   1.4e-84   7.1e-82  272.5   0.0  1474  1635   290   454   277   454 0.93 -
h1tg000025l:14459389-14481090 -            341 5at33090             -           3761  1.3e-167  557.0   1.5   1   2   3.5e-97   1.8e-94  314.3   0.6  1264  1425     1   165     1   177 0.97 -
h1tg000025l:14459389-14481090 -            341 5at33090             -           3761  1.3e-167  557.0   1.5   2   2   2.4e-75   1.2e-72  241.8   0.0  1491  1635   194   341   183   341 0.97 -
h1tg000047l:3098661-3098939   -             93 5at33090             -           3761   2.4e-05   18.5   0.6   1   1   4.9e-08   2.6e-05   18.4   0.6  3690  3754     6    83     1    88 0.65 -
h1tg000002l:26638588-26653800 -            585 5at33090             -           3761   4.2e-05   17.7   0.6   1   1   1.1e-07   5.6e-05   17.3   0.6  3698  3754   301   361   280   366 0.77 -
h1tg000020l:5493731-5494162   -            144 5at33090             -           3761    0.0014   12.7   2.1   1   1   2.9e-06    0.0015   12.5   2.1  3715  3756     1    48     1    53 0.83 -
h1tg000006l:5134068-5134265   -             66 5at33090             -           3761     0.026    8.5   4.8   1   1   4.7e-05     0.025    8.5   4.8  3719  3751    32    65    10    66 0.79 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/5at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/5at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/5at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:22 2024
# [ok]
