#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000001l:19790640-19798803 -            628 51214at33090         -            415  6.6e-187  618.8  13.3   1   3   4.1e-98   4.6e-96  319.6   0.5     1   189    49   260    49   272 0.92 -
h1tg000001l:19790640-19798803 -            628 51214at33090         -            415  6.6e-187  618.8  13.3   2   3     0.052       5.9    3.0   0.0   188   201   296   309   285   318 0.88 -
h1tg000001l:19790640-19798803 -            628 51214at33090         -            415  6.6e-187  618.8  13.3   3   3   2.4e-90   2.7e-88  294.0   5.3   199   413   335   604   326   609 0.82 -
h1tg000010l:24700879-24712232 -            767 51214at33090         -            415   4.9e-71  237.1   0.0   1   1   5.9e-73   6.7e-71  236.7   0.0     2   331    46   389    45   402 0.92 -
h1tg000005l:12298794-12302050 -            374 51214at33090         -            415     3e-66  221.4   0.1   1   1   3.1e-68   3.6e-66  221.1   0.1     3   319    20   354    18   371 0.86 -
h1tg000029l:3012885-3014015   -            377 51214at33090         -            415     4e-66  220.9   0.0   1   1   4.3e-68   4.9e-66  220.7   0.0     1   325    18   360    18   374 0.87 -
h1tg000024l:4509482-4510597   -            372 51214at33090         -            415   5.6e-66  220.5   0.0   1   1   6.1e-68   6.9e-66  220.2   0.0     2   324    18   357    17   367 0.87 -
h1tg000027l:4616262-4617473   -            404 51214at33090         -            415   5.7e-61  204.0   0.0   1   1   3.4e-62   3.8e-60  201.2   0.0     2   324     3   359     2   373 0.83 -
h1tg000029l:10116-11327       -            404 51214at33090         -            415   2.4e-60  201.9   0.0   1   1   1.4e-61   1.6e-59  199.2   0.0     2   324     3   359     2   374 0.83 -
h1tg000020l:708540-711179     -            310 51214at33090         -            415   2.6e-59  198.5   0.1   1   2   1.3e-45   1.5e-43  146.6   0.0     2   198     1   200     1   209 0.91 -
h1tg000020l:708540-711179     -            310 51214at33090         -            415   2.6e-59  198.5   0.1   2   2   2.2e-16   2.5e-14   50.3   0.0   245   326   213   298   200   308 0.86 -
h1tg000003l:6134989-6136128   -            380 51214at33090         -            415   2.6e-59  198.5   0.3   1   1   2.8e-61   3.2e-59  198.2   0.3     2   320    19   355    18   371 0.86 -
h1tg000003l:2829865-2831705   -            391 51214at33090         -            415   8.3e-59  196.8   0.1   1   2   2.3e-20   2.6e-18   63.4   0.0     2    77     1    78     1    89 0.92 -
h1tg000003l:2829865-2831705   -            391 51214at33090         -            415   8.3e-59  196.8   0.1   2   2   5.5e-41   6.3e-39  131.4   0.0    80   327   112   372    94   383 0.79 -
h1tg000003l:31159722-31164234 -            285 51214at33090         -            415   2.5e-58  195.2   0.0   1   1   2.6e-60     3e-58  195.0   0.0    18   315     1   285     1   285 0.88 -
h1tg000010l:25228337-25247860 -            684 51214at33090         -            415   5.8e-57  190.8   1.6   1   2   5.5e-37   6.3e-35  118.2   0.0     1   154   143   299   143   307 0.93 -
h1tg000010l:25228337-25247860 -            684 51214at33090         -            415   5.8e-57  190.8   1.6   2   2   6.7e-23   7.6e-21   71.8   0.5   198   326   306   439   299   479 0.72 -
h1tg000019l:13737118-13741266 -            336 51214at33090         -            415   4.3e-55  184.6   2.3   1   1   1.8e-56     2e-54  182.4   2.3     1   314    20   328    20   333 0.86 -
h1tg000002l:27193681-27195039 -            337 51214at33090         -            415   2.3e-53  178.9   0.2   1   1   2.3e-55   2.7e-53  178.7   0.2     1   317     1   327     1   334 0.86 -
h1tg000045l:10958689-10961663 -            268 51214at33090         -            415   7.3e-53  177.3   0.1   1   2   2.6e-36     3e-34  116.0   0.0    18   187     1   167     1   178 0.92 -
h1tg000045l:10958689-10961663 -            268 51214at33090         -            415   7.3e-53  177.3   0.1   2   2   2.3e-19   2.7e-17   60.1   0.1   225   312   181   268   167   268 0.76 -
h1tg000043l:1509396-1510617   -            344 51214at33090         -            415   3.6e-52  175.0   0.3   1   1   3.7e-54   4.3e-52  174.7   0.3     2   316     9   333     8   341 0.85 -
h1tg000001l:18823303-18824799 -            359 51214at33090         -            415   4.3e-52  174.7   0.2   1   1   4.5e-54   5.2e-52  174.5   0.2     1   316    23   348    23   356 0.86 -
h1tg000001l:16023586-16028325 -            308 51214at33090         -            415     1e-48  163.6   0.1   1   3   8.1e-18   9.2e-16   55.0   0.1     3    71    71   145    69   149 0.85 -
h1tg000001l:16023586-16028325 -            308 51214at33090         -            415     1e-48  163.6   0.1   2   3   1.1e-17   1.2e-15   54.7   0.0   100   174   148   228   144   232 0.84 -
h1tg000001l:16023586-16028325 -            308 51214at33090         -            415     1e-48  163.6   0.1   3   3   8.6e-17   9.8e-15   51.7   0.0   254   316   234   297   226   306 0.84 -
h1tg000038l:4922797-4927882   -            201 51214at33090         -            415   2.4e-48  162.4   3.3   1   2   1.8e-32     2e-30  103.3   0.2     9   119     1   112     1   115 0.95 -
h1tg000038l:4922797-4927882   -            201 51214at33090         -            415   2.4e-48  162.4   3.3   2   2   1.5e-19   1.7e-17   60.8   0.4   199   280   113   201   112   201 0.85 -
h1tg000037l:1938382-1943517   -            294 51214at33090         -            415   6.3e-47  157.7   0.0   1   3   5.6e-17   6.3e-15   52.3   0.1     3    69    59   133    57   135 0.81 -
h1tg000037l:1938382-1943517   -            294 51214at33090         -            415   6.3e-47  157.7   0.0   2   3   4.1e-16   4.6e-14   49.4   0.0   105   172   133   206   132   216 0.85 -
h1tg000037l:1938382-1943517   -            294 51214at33090         -            415   6.3e-47  157.7   0.0   3   3   1.2e-17   1.4e-15   54.5   0.0   250   317   216   284   205   291 0.89 -
h1tg000047l:6546722-6554547   -            233 51214at33090         -            415   3.5e-44  148.6   0.1   1   1   4.4e-46     5e-44  148.1   0.1    52   281     1   226     1   233 0.88 -
h1tg000020l:8448376-8490006   -            772 51214at33090         -            415   1.3e-43  146.8   0.6   1   2   7.3e-24   8.4e-22   75.0   0.1     1   161   175   354   175   402 0.75 -
h1tg000020l:8448376-8490006   -            772 51214at33090         -            415   1.3e-43  146.8   0.6   2   2   3.7e-22   4.2e-20   69.3   0.0   191   338   436   591   393   633 0.74 -
h1tg000006l:3065022-3066692   -            557 51214at33090         -            415   1.3e-43  146.8   0.2   1   2   2.2e-30   2.5e-28   96.5   0.0     2   158   127   297   126   352 0.82 -
h1tg000006l:3065022-3066692   -            557 51214at33090         -            415   1.3e-43  146.8   0.2   2   2     2e-15   2.3e-13   47.2   0.1   238   322   432   520   390   543 0.82 -
h1tg000045l:10958966-10961693 -            231 51214at33090         -            415   1.3e-41  140.2   0.0   1   2   2.9e-23   3.3e-21   73.0   0.0    55   176     3   123     2   128 0.90 -
h1tg000045l:10958966-10961693 -            231 51214at33090         -            415   1.3e-41  140.2   0.0   2   2   6.1e-21   6.9e-19   65.3   0.0   231   316   142   225   125   230 0.79 -
h1tg000031l:228518-230281     -            194 51214at33090         -            415   4.9e-34  115.2   0.0   1   1   6.4e-36   7.3e-34  114.7   0.0     3   172    20   192    18   194 0.82 -
h1tg000020l:2883671-2897869   -            747 51214at33090         -            415   1.5e-33  113.7   1.4   1   1   7.7e-35   8.8e-33  111.1   1.4     1   305    97   440    97   448 0.74 -
h1tg000022l:951619-962634     -            174 51214at33090         -            415   5.7e-32  108.4   0.0   1   2   1.9e-16   2.2e-14   50.5   0.1     3    68    19    93    17    96 0.80 -
h1tg000022l:951619-962634     -            174 51214at33090         -            415   5.7e-32  108.4   0.0   2   2   2.2e-18   2.5e-16   56.9   0.0   101   172    95   172    93   174 0.85 -
h1tg000007l:15842541-15845147 -            170 51214at33090         -            415   1.5e-30  103.8   0.0   1   1   4.1e-32   4.7e-30  102.1   0.0     1   175     8   169     8   170 0.91 -
h1tg000033l:149147-161149     -            598 51214at33090         -            415   2.4e-24   83.3   0.1   1   2   4.3e-15   4.9e-13   46.1   0.0     2    76   103   189   102   193 0.80 -
h1tg000033l:149147-161149     -            598 51214at33090         -            415   2.4e-24   83.3   0.1   2   2   1.1e-11   1.2e-09   34.9   0.0   192   286   415   513   381   519 0.80 -
h1tg000007l:15846319-15848125 -            152 51214at33090         -            415   1.3e-18   64.4   0.0   1   1   1.3e-20   1.4e-18   64.3   0.0   238   328    25   119     5   141 0.83 -
h1tg000034l:1727434-1727661   -             76 51214at33090         -            415   2.6e-10   37.1   0.0   1   1   2.5e-12   2.9e-10   37.0   0.0    21    79     1    66     1    74 0.80 -
h1tg000020l:1058242-1058520   -             93 51214at33090         -            415    0.0029   13.9   0.1   1   1   2.9e-05    0.0033   13.7   0.1   128   169    32    73    25    89 0.87 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/51214at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/51214at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/51214at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:24 2024
# [ok]
