#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000010l:25228337-25247860 -            684 40630at33090         -            577  4.6e-261  864.7  49.3   1   5     4e-08   4.4e-06   22.9   0.3     5    38    38    72    35    75 0.87 -
h1tg000010l:25228337-25247860 -            684 40630at33090         -            577  4.6e-261  864.7  49.3   2   5    6e-117  6.6e-115  382.2   0.2    12   221    89   300    80   301 0.96 -
h1tg000010l:25228337-25247860 -            684 40630at33090         -            577  4.6e-261  864.7  49.3   3   5  2.5e-141  2.8e-139  462.7  22.1   267   537   301   589   298   600 0.93 -
h1tg000010l:25228337-25247860 -            684 40630at33090         -            577  4.6e-261  864.7  49.3   4   5    0.0015      0.17    7.8   0.6   524   556   595   627   587   641 0.72 -
h1tg000010l:25228337-25247860 -            684 40630at33090         -            577  4.6e-261  864.7  49.3   5   5     0.037       4.1    3.2   7.1   542   570   639   668   629   684 0.66 -
h1tg000010l:24700879-24712232 -            767 40630at33090         -            577   1.1e-92  308.8   0.5   1   2     1e-94   1.1e-92  308.8   0.5    44   402    23   382     7   454 0.95 -
h1tg000010l:24700879-24712232 -            767 40630at33090         -            577   1.1e-92  308.8   0.5   2   2       8.4   9.3e+02   -4.6   2.6   495   524   534   563   504   606 0.39 -
h1tg000019l:13737118-13741266 -            336 40630at33090         -            577   2.1e-89  297.9   3.8   1   1   6.2e-90   6.9e-88  293.0   3.8    48   396     2   332     1   336 0.94 -
h1tg000024l:4509482-4510597   -            372 40630at33090         -            577   2.8e-86  287.6   0.1   1   1   3.1e-88   3.4e-86  287.4   0.1    50   399     1   354     1   363 0.91 -
h1tg000029l:3012885-3014015   -            377 40630at33090         -            577   3.2e-81  270.9   0.0   1   1   3.4e-83   3.8e-81  270.7   0.0    55   406     7   363     1   375 0.91 -
h1tg000029l:10116-11327       -            404 40630at33090         -            577   3.6e-78  260.9   0.4   1   1   1.2e-79   1.3e-77  259.0   0.4    67   402     3   359     1   369 0.89 -
h1tg000020l:708540-711179     -            310 40630at33090         -            577   2.7e-77  258.0   0.3   1   2     1e-51   1.2e-49  166.8   0.1    67   251     1   187     1   188 0.93 -
h1tg000020l:708540-711179     -            310 40630at33090         -            577   2.7e-77  258.0   0.3   2   2     1e-28   1.1e-26   90.8   0.0   291   405   186   299   179   308 0.93 -
h1tg000027l:4616262-4617473   -            404 40630at33090         -            577   2.8e-77  257.9   0.3   1   1   9.1e-79     1e-76  256.1   0.3    67   402     3   359     1   371 0.89 -
h1tg000005l:12298794-12302050 -            374 40630at33090         -            577   6.9e-76  253.3   0.0   1   1   7.6e-78   8.4e-76  253.1   0.0    50   399     2   356     1   373 0.91 -
h1tg000020l:8448376-8490006   -            772 40630at33090         -            577   3.6e-74  247.7   3.7   1   2     1e-44   1.1e-42  143.7   0.0    49   227   158   354   140   370 0.84 -
h1tg000020l:8448376-8490006   -            772 40630at33090         -            577   3.6e-74  247.7   3.7   2   2   2.6e-35   2.9e-33  112.6   1.8   272   447   446   627   359   669 0.76 -
h1tg000003l:6134989-6136128   -            380 40630at33090         -            577   1.2e-71  239.3   0.5   1   1   1.3e-73   1.5e-71  239.0   0.5    49   406     1   363     1   378 0.87 -
h1tg000003l:2829865-2831705   -            391 40630at33090         -            577   6.3e-71  237.0   0.5   1   2   6.9e-19   7.6e-17   58.4   0.1    67   149     1    86     1    92 0.91 -
h1tg000003l:2829865-2831705   -            391 40630at33090         -            577   6.3e-71  237.0   0.5   2   2   7.5e-55   8.3e-53  177.1   0.1   151   407   120   374   101   383 0.86 -
h1tg000001l:19790640-19798803 -            628 40630at33090         -            577   5.9e-69  230.5   0.1   1   2   1.5e-48   1.7e-46  156.3   0.0    24   257     5   262     1   271 0.83 -
h1tg000001l:19790640-19798803 -            628 40630at33090         -            577   5.9e-69  230.5   0.1   2   2     1e-22   1.1e-20   71.0   0.0   314   531   401   622   397   628 0.80 -
h1tg000003l:31159722-31164234 -            285 40630at33090         -            577   5.6e-67  223.9   1.3   1   2   3.8e-42   4.2e-40  135.2   0.1    83   251     1   160     1   165 0.95 -
h1tg000003l:31159722-31164234 -            285 40630at33090         -            577   5.6e-67  223.9   1.3   2   2   7.6e-28   8.4e-26   88.0   0.1   291   391   185   283   179   285 0.92 -
h1tg000045l:10958689-10961663 -            268 40630at33090         -            577   1.2e-63  212.9   0.2   1   2   1.8e-38     2e-36  123.0   0.0    84   251     2   165     1   172 0.91 -
