#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000002l:26638588-26653800 -            585 116585at33090        -            292  3.1e-118  392.0  13.5   1   3   4.5e-45   6.1e-43  144.9   0.1     1   114    31   135    31   172 0.86 -
h1tg000002l:26638588-26653800 -            585 116585at33090        -            292  3.1e-118  392.0  13.5   2   3     2e-77   2.8e-75  251.0   6.6   120   284   177   364   163   368 0.83 -
h1tg000002l:26638588-26653800 -            585 116585at33090        -            292  3.1e-118  392.0  13.5   3   3       9.1   1.2e+03   -3.8   0.0   172   193   454   475   449   512 0.71 -
h1tg000047l:3098661-3098939   -             93 116585at33090        -            292   5.4e-16   56.4   4.9   1   1   5.4e-18   7.3e-16   56.0   4.9   228   288    21    90     6    92 0.81 -
h1tg000030l:4313170-4313595   -            142 116585at33090        -            292   4.3e-10   37.0   0.4   1   1   3.8e-12   5.1e-10   36.8   0.4   208   276    68   142    45   142 0.73 -
h1tg000029l:6693878-6694099   -             74 116585at33090        -            292   8.6e-09   32.8   4.2   1   1   6.5e-11   8.7e-09   32.8   4.2   230   277    24    74     5    74 0.81 -
h1tg000008l:923316-923519     -             68 116585at33090        -            292   2.5e-08   31.3   3.2   1   1   1.9e-10   2.6e-08   31.2   3.2   229   279    10    65     3    68 0.79 -
h1tg000020l:5803626-5824645   -            567 116585at33090        -            292   2.6e-08   31.2   2.5   1   1   3.2e-10   4.3e-08   30.5   2.5   234   282   127   179   106   186 0.83 -
h1tg000022l:5658628-5658864   -             79 116585at33090        -            292   3.3e-08   30.9   4.1   1   1   2.5e-10   3.4e-08   30.8   4.1   226   278    20    76     7    79 0.82 -
h1tg000010l:32890307-32890552 -             82 116585at33090        -            292   5.2e-08   30.2   3.5   1   1   3.9e-10   5.2e-08   30.2   3.5   234   277    34    81    10    82 0.84 -
h1tg000024l:6392271-6392483   -             71 116585at33090        -            292   1.6e-07   28.6   1.7   1   1   1.3e-09   1.7e-07   28.5   1.7   234   277    24    71    14    71 0.80 -
h1tg000003l:5693333-5693623   -             97 116585at33090        -            292     3e-07   27.7   9.7   1   1   2.7e-09   3.7e-07   27.4   9.7   235   288    35    97    17    97 0.77 -
h1tg000006l:8639057-8639275   -             73 116585at33090        -            292   3.8e-07   27.4   4.4   1   1   3.2e-09   4.3e-07   27.2   4.4   234   276    27    73    17    73 0.82 -
h1tg000038l:353588-353827     -             80 116585at33090        -            292   5.7e-07   26.8   6.7   1   1   4.2e-09   5.7e-07   26.8   6.7   216   282     9    78     1    80 0.74 -
h1tg000023l:13818608-13818826 -             73 116585at33090        -            292   9.8e-07   26.0   1.7   1   1   8.2e-09   1.1e-06   25.9   1.7   232   276    25    73    16    73 0.81 -
h1tg000029l:4231195-4231461   -             89 116585at33090        -            292     1e-06   26.0   0.6   1   1   7.5e-09     1e-06   26.0   0.6   232   276    41    89     9    89 0.81 -
h1tg000045l:7753774-7754058   -             95 116585at33090        -            292   1.2e-06   25.8   0.5   1   1   8.6e-09   1.2e-06   25.8   0.5   215   276    32    95     7    95 0.72 -
