#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000008l:297925-301563     -            376 200499at33090        -            330  5.1e-149  493.4   0.1   1   1  5.3e-151  7.1e-149  492.9   0.1     5   330    38   374    34   374 0.93 -
h1tg000001l:13929397-13930520 -            240 200499at33090        -            330   7.6e-53  177.3   0.2   1   1   1.3e-52   1.7e-50  169.5   0.2    46   298     1   226     1   236 0.91 -
h1tg000024l:4979499-4980426   -            240 200499at33090        -            330   4.1e-50  168.3   0.1   1   2   1.5e-27     2e-25   87.2   0.0    46   191     1   141     1   146 0.86 -
h1tg000024l:4979499-4980426   -            240 200499at33090        -            330   4.1e-50  168.3   0.1   2   2   3.2e-25   4.4e-23   79.5   0.0   218   300   147   229   144   238 0.93 -
h1tg000020l:526672-527601     -            274 200499at33090        -            330   1.3e-49  166.6   0.0   1   2   2.9e-29   3.9e-27   92.8   0.0    42   191    31   180     1   185 0.86 -
h1tg000020l:526672-527601     -            274 200499at33090        -            330   1.3e-49  166.6   0.0   2   2   5.7e-23   7.7e-21   72.1   0.0   220   297   188   265   182   272 0.94 -
h1tg000006l:651355-652577     -            242 200499at33090        -            330   1.2e-41  140.5   0.5   1   2   3.3e-26   4.4e-24   82.7   0.1    20   150     1   144     1   150 0.90 -
h1tg000006l:651355-652577     -            242 200499at33090        -            330   1.2e-41  140.5   0.5   2   2   3.3e-18   4.4e-16   56.4   0.0   216   297   150   242   147   242 0.85 -
h1tg000007l:14231124-14243879 -            686 200499at33090        -            330   7.7e-41  137.8   1.3   1   2   7.6e-23     1e-20   71.7   0.1    16   191   417   601   406   603 0.77 -
h1tg000007l:14231124-14243879 -            686 200499at33090        -            330   7.7e-41  137.8   1.3   2   2   5.1e-21   6.8e-19   65.7   0.1   219   298   602   678   599   684 0.92 -
h1tg000002l:23798150-23798605 -            152 200499at33090        -            330   3.3e-39  132.4   0.3   1   2   9.4e-19   1.3e-16   58.2   0.1   122   194     1    68     1    71 0.93 -
h1tg000002l:23798150-23798605 -            152 200499at33090        -            330   3.3e-39  132.4   0.3   2   2   2.7e-23   3.6e-21   73.1   0.0   217   295    71   149    67   152 0.94 -
