#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000010l:36203705-36208740 -            460 191125at33090        -            282  2.7e-138  457.5   5.3   1   3   1.5e-54   1.4e-51  173.1   0.4     1   105    76   185    76   188 0.94 -
h1tg000010l:36203705-36208740 -            460 191125at33090        -            282  2.7e-138  457.5   5.3   2   3   4.3e-84   3.9e-81  270.0   0.1   101   266   215   401   212   417 0.91 -
h1tg000010l:36203705-36208740 -            460 191125at33090        -            282  2.7e-138  457.5   5.3   3   3   1.3e-06    0.0012   15.8   0.0   256   282   424   450   406   450 0.85 -
h1tg000003l:30163156-30163809 -            218 191125at33090        -            282   9.2e-18   62.1   0.3   1   2   1.5e-10   1.4e-07   28.7   0.0   111   157    17    63    10    90 0.83 -
h1tg000003l:30163156-30163809 -            218 191125at33090        -            282   9.2e-18   62.1   0.3   2   2   3.6e-11   3.2e-08   30.8   0.0   193   274   145   217   123   218 0.82 -
h1tg000031l:23777916-23792846 -            266 191125at33090        -            282     1e-17   61.9   0.0   1   2   6.9e-12   6.3e-09   33.1   0.0    63   140    71   156    59   162 0.79 -
h1tg000031l:23777916-23792846 -            266 191125at33090        -            282     1e-17   61.9   0.0   2   2   8.7e-10   7.9e-07   26.2   0.0   176   223   218   265   169   266 0.74 -
h1tg000047l:2737841-2741926   -            272 191125at33090        -            282    0.0019   15.1   0.2   1   1   3.4e-06    0.0031   14.4   0.2     2    49   197   246   196   256 0.86 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/191125at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/191125at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/191125at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:26 2024
# [ok]
