#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000020l:1884713-1886080   -            456 135419at33090        -            284  1.6e-149  494.5   1.8   1   1  5.2e-151  2.1e-148  490.8   1.8     2   284   121   455   120   455 0.91 -
h1tg000029l:2377232-2381182   -            363 135419at33090        -            284   8.1e-08   29.5   0.1   1   2   9.3e-08   3.7e-05   20.8   0.1     3   137    81   225    79   230 0.66 -
h1tg000029l:2377232-2381182   -            363 135419at33090        -            284   8.1e-08   29.5   0.1   2   2     0.002      0.82    6.6   0.0   174   229   243   297   222   348 0.74 -
h1tg000010l:27044571-27047067 -            292 135419at33090        -            284   2.8e-06   24.5   0.1   1   2   2.2e-08     9e-06   22.8   0.0     4    38     3    37     1    58 0.86 -
h1tg000010l:27044571-27047067 -            292 135419at33090        -            284   2.8e-06   24.5   0.1   2   2      0.72   2.9e+02   -1.8   0.0   161   209   188   240   176   249 0.71 -
h1tg000029l:3442621-3469000   -            302 135419at33090        -            284   3.5e-06   24.2   0.4   1   2   3.4e-08   1.4e-05   22.2   0.2     3    48     3    48     1    98 0.81 -
h1tg000029l:3442621-3469000   -            302 135419at33090        -            284   3.5e-06   24.2   0.4   2   2      0.23        95   -0.2   0.0   160   218   189   252   172   279 0.73 -
h1tg000007l:13991217-14007060 -            289 135419at33090        -            284   6.2e-06   23.3   0.1   1   2   2.7e-06    0.0011   16.0   0.0     4    49     3    48     1    76 0.88 -
h1tg000007l:13991217-14007060 -            289 135419at33090        -            284   6.2e-06   23.3   0.1   2   2    0.0041       1.7    5.5   0.0   143   190   179   229   144   242 0.76 -
h1tg000006l:15534433-15537058 -            259 135419at33090        -            284     8e-06   23.0   0.0   1   2   5.6e-07   0.00023   18.2   0.0     4    49     6    51     3   101 0.79 -
h1tg000006l:15534433-15537058 -            259 135419at33090        -            284     8e-06   23.0   0.0   2   2     0.026        11    2.9   0.0   144   202   183   243   147   254 0.81 -
h1tg000024l:7947545-7956105   -            505 135419at33090        -            284   3.2e-05   21.0   0.3   1   2   0.00063      0.26    8.2   0.2     4    30    65    91    62    98 0.80 -
h1tg000024l:7947545-7956105   -            505 135419at33090        -            284   3.2e-05   21.0   0.3   2   2    0.0001     0.042   10.8   0.0   146   218   307   382   294   393 0.76 -
h1tg000049l:689870-691152     -            259 135419at33090        -            284   7.7e-05   19.8   0.0   1   2   1.8e-06   0.00071   16.6   0.0     4    50     6    52     3   103 0.79 -
h1tg000049l:689870-691152     -            259 135419at33090        -            284   7.7e-05   19.8   0.0   2   2      0.09        37    1.1   0.0   144   202   183   243   148   255 0.75 -
h1tg000029l:630835-638017     -            357 135419at33090        -            284     0.002   15.1   0.0   1   1   8.2e-06    0.0033   14.4   0.0     3    39    53    89    51    97 0.91 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/135419at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/135419at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/135419at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:09 2024
# [ok]
