#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000037l:4004971-4019965   -            909 87347at33090         -            735         0 1183.0  28.8   1   4  8.6e-100   4.7e-98  327.1   3.7     1   191     1   219     1   238 0.91 -
h1tg000037l:4004971-4019965   -            909 87347at33090         -            735         0 1183.0  28.8   2   4   3.7e-27     2e-25   86.9   2.8   181   258   240   318   228   324 0.90 -
h1tg000037l:4004971-4019965   -            909 87347at33090         -            735         0 1183.0  28.8   3   4  3.2e-206  1.7e-204  679.0   4.3   253   631   344   771   340   774 0.90 -
h1tg000037l:4004971-4019965   -            909 87347at33090         -            735         0 1183.0  28.8   4   4   1.4e-30   7.4e-29   98.3   0.0   660   735   775   856   771   856 0.95 -
h1tg000025l:6451950-6458152   -            308 87347at33090         -            735   3.6e-45  152.2   9.7   1   3   4.8e-22   2.6e-20   70.0   1.7    72   188    15   134     9   134 0.87 -
h1tg000025l:6451950-6458152   -            308 87347at33090         -            735   3.6e-45  152.2   9.7   2   3     9e-21   4.9e-19   65.8   0.1    75   193   103   224   102   239 0.84 -
h1tg000025l:6451950-6458152   -            308 87347at33090         -            735   3.6e-45  152.2   9.7   3   3     2e-11   1.1e-09   34.9   0.1   417   522   197   307   191   308 0.75 -
h1tg000014l:840487-841518     -            344 87347at33090         -            735   5.3e-40  135.1   0.4   1   3   2.1e-18   1.2e-16   58.0   0.1    74   167    48   144    34   150 0.91 -
h1tg000014l:840487-841518     -            344 87347at33090         -            735   5.3e-40  135.1   0.4   2   3   9.7e-16   5.3e-14   49.2   0.1    52   163   154   270   148   274 0.88 -
h1tg000014l:840487-841518     -            344 87347at33090         -            735   5.3e-40  135.1   0.4   3   3   6.5e-09   3.5e-07   26.6   0.0    72   144   261   339   258   344 0.80 -
h1tg000038l:6949893-6950654   -            254 87347at33090         -            735   5.5e-34  115.3  12.2   1   3     3e-16   1.6e-14   50.9   1.6    75   216     4   154     1   159 0.81 -
h1tg000038l:6949893-6950654   -            254 87347at33090         -            735   5.5e-34  115.3  12.2   2   3   3.9e-17   2.1e-15   53.8   0.8   451   570    95   218    90   223 0.92 -
