#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000037l:8416663-8430989   -            832 28920at33090         -            543  2.4e-255  845.9  19.7   1   5       0.1        75   -0.7   0.0     7    21    90   104    86   114 0.81 -
h1tg000037l:8416663-8430989   -            832 28920at33090         -            543  2.4e-255  845.9  19.7   2   5   6.2e-45   4.5e-42  142.0   1.2    19   151   133   305   126   310 0.85 -
h1tg000037l:8416663-8430989   -            832 28920at33090         -            543  2.4e-255  845.9  19.7   3   5   6.3e-35   4.6e-32  109.0   0.1   146   217   323   396   313   408 0.91 -
h1tg000037l:8416663-8430989   -            832 28920at33090         -            543  2.4e-255  845.9  19.7   4   5  7.6e-111  5.5e-108  359.5   3.2   211   376   443   608   435   611 0.98 -
h1tg000037l:8416663-8430989   -            832 28920at33090         -            543  2.4e-255  845.9  19.7   5   5   3.3e-74   2.4e-71  238.6   0.1   381   543   653   831   636   831 0.91 -
h1tg000032l:9499964-9501380   -            334 28920at33090         -            543   1.3e-83  279.1   0.3   1   2     2e-10   1.4e-07   28.1   0.0    77   128     1    56     1    70 0.82 -
h1tg000032l:9499964-9501380   -            334 28920at33090         -            543   1.3e-83  279.1   0.3   2   2   2.1e-77   1.6e-74  249.1   0.4   146   372   110   334    89   334 0.92 -
h1tg000029l:286203-287325     -            163 28920at33090         -            543   2.7e-66  221.9   0.0   1   1   4.4e-69   3.2e-66  221.7   0.0   206   375     4   163     2   163 0.99 -
h1tg000024l:4355382-4356436   -            179 28920at33090         -            543   3.5e-66  221.6   0.1   1   1   5.3e-69   3.9e-66  221.4   0.1   205   376     3   173     1   177 0.97 -
h1tg000001l:13308680-13309702 -            152 28920at33090         -            543   1.5e-36  123.7   2.0   1   3   2.1e-05     0.015   11.5   0.0   204   225     2    23     1    24 0.93 -
h1tg000001l:13308680-13309702 -            152 28920at33090         -            543   1.5e-36  123.7   2.0   2   3   2.8e-31     2e-28   96.9   0.1   262   331    25    93    23    98 0.94 -
h1tg000001l:13308680-13309702 -            152 28920at33090         -            543   1.5e-36  123.7   2.0   3   3   3.6e-06    0.0026   14.0   0.1   333   357   128   152   123   152 0.90 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/28920at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/28920at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/28920at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:18 2024
# [ok]
