#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000045l:4601018-4609080   -            456 83749at33090         -            354  2.4e-175  580.5  16.5   1   3   2.4e-16   1.8e-13   48.1   0.5     1    39    29    67    29    92 0.81 -
h1tg000045l:4601018-4609080   -            456 83749at33090         -            354  2.4e-175  580.5  16.5   2   3     0.091        66    0.2   0.0    36    50    84    98    75   103 0.89 -
h1tg000045l:4601018-4609080   -            456 83749at33090         -            354  2.4e-175  580.5  16.5   3   3  1.6e-163  1.2e-160  532.2  10.0    46   354   114   454   102   454 0.92 -
h1tg000032l:9483284-9495447   -            382 83749at33090         -            354   6.2e-85  283.1   4.1   1   2   1.6e-06    0.0012   15.8   0.0     1    35    14    48    14    56 0.93 -
h1tg000032l:9483284-9495447   -            382 83749at33090         -            354   6.2e-85  283.1   4.1   2   2   4.3e-82   3.2e-79  264.4   4.9    53   353    86   382    79   382 0.92 -
h1tg000001l:19827680-19831879 -            168 83749at33090         -            354     3e-60  201.9   1.4   1   1   4.6e-63   3.4e-60  201.8   1.4   186   354     1   168     1   168 0.95 -
h1tg000006l:961673-963321     -            319 83749at33090         -            354   8.4e-60  200.5  10.0   1   3   9.6e-06     0.007   13.2   0.0     1    36    14    49    14    69 0.91 -
h1tg000006l:961673-963321     -            319 83749at33090         -            354   8.4e-60  200.5  10.0   2   3   2.5e-42   1.8e-39  133.6   2.5    67   204   108   249    80   250 0.87 -
h1tg000006l:961673-963321     -            319 83749at33090         -            354   8.4e-60  200.5  10.0   3   3   3.7e-19   2.7e-16   57.4   1.2   259   326   250   319   248   319 0.94 -
h1tg000043l:524931-527533     -            303 83749at33090         -            354   9.4e-60  200.3   0.8   1   3   2.5e-08   1.8e-05   21.8   0.0     1    36     2    37     2    47 0.94 -
h1tg000043l:524931-527533     -            303 83749at33090         -            354   9.4e-60  200.3   0.8   2   3      0.15   1.1e+02   -0.5   0.0    46    67    97   118    76   132 0.79 -
h1tg000043l:524931-527533     -            303 83749at33090         -            354   9.4e-60  200.3   0.8   3   3   3.6e-55   2.6e-52  175.8   0.1   165   310   152   303   122   303 0.90 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/83749at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/83749at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/83749at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:21 2024
# [ok]
