#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000024l:7947545-7956105   -            505 117191at33090        -            285  2.8e-112  372.4   4.9   1   3   1.2e-17   5.5e-15   53.2   1.2     1    35    53    87    53    95 0.91 -
h1tg000024l:7947545-7956105   -            505 117191at33090        -            285  2.8e-112  372.4   4.9   2   3     2e-89   9.2e-87  288.7   0.1    33   240   151   395   147   404 0.88 -
h1tg000024l:7947545-7956105   -            505 117191at33090        -            285  2.8e-112  372.4   4.9   3   3   1.4e-10   6.3e-08   30.0   0.0   251   281   459   490   448   497 0.87 -
h1tg000029l:2377232-2381182   -            363 117191at33090        -            285   6.4e-07   26.7   0.1   1   2    0.0042       1.9    5.5   0.0    15    44    84   113    74   131 0.76 -
h1tg000029l:2377232-2381182   -            363 117191at33090        -            285   6.4e-07   26.7   0.1   2   2   8.2e-07   0.00037   17.7   0.0   175   265   223   331   206   343 0.68 -
h1tg000029l:630835-638017     -            357 117191at33090        -            285   7.9e-06   23.2   0.0   1   2   3.9e-08   1.8e-05   22.0   0.0    12    93    53   131    42   166 0.85 -
h1tg000029l:630835-638017     -            357 117191at33090        -            285   7.9e-06   23.2   0.0   2   2       1.5   6.6e+02   -2.8   0.0   143   166   216   239   203   278 0.66 -
h1tg000047l:299735-300565     -            277 117191at33090        -            285   7.5e-05   19.9   0.0   1   3       0.6   2.7e+02   -1.6   0.0    17    34    11    28     9    37 0.87 -
h1tg000047l:299735-300565     -            277 117191at33090        -            285   7.5e-05   19.9   0.0   2   3    0.0033       1.5    5.8   0.0    83   123    94   132    50   143 0.69 -
h1tg000047l:299735-300565     -            277 117191at33090        -            285   7.5e-05   19.9   0.0   3   3   8.5e-05     0.039   11.0   0.0   161   213   212   263   207   272 0.84 -
h1tg000020l:1884713-1886080   -            456 117191at33090        -            285   0.00016   18.9   0.8   1   1   8.5e-06    0.0039   14.3   0.8    11    45   121   155   116   361 0.75 -
h1tg000002l:19294051-19294623 -            191 117191at33090        -            285    0.0031   14.7   0.0   1   1   8.7e-06     0.004   14.3   0.0   160   218    85   142    81   171 0.83 -
h1tg000029l:3442621-3469000   -            302 117191at33090        -            285    0.0054   13.9   0.7   1   2   6.1e-05     0.028   11.5   0.4    17   119     8   108     4   144 0.66 -
h1tg000029l:3442621-3469000   -            302 117191at33090        -            285    0.0054   13.9   0.7   2   2      0.31   1.4e+02   -0.7   0.0   178   236   190   250   174   270 0.71 -
h1tg000010l:27044571-27047067 -            292 117191at33090        -            285      0.02   12.0   0.3   1   1   0.00012     0.052   10.6   0.2    17    87     7    83     4    90 0.62 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/117191at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/117191at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/117191at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:09 2024
# [ok]
