#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000010l:13241234-13254424 -            553 110222at33090        -            364  2.2e-128  426.1  38.3   1   3     9e-19   1.1e-16   58.6   0.1     2    70    96   174    95   179 0.85 -
h1tg000010l:13241234-13254424 -            553 110222at33090        -            364  2.2e-128  426.1  38.3   2   3    1e-100   1.3e-98  328.2  15.0    69   327   220   491   210   496 0.89 -
h1tg000010l:13241234-13254424 -            553 110222at33090        -            364  2.2e-128  426.1  38.3   3   3   1.9e-17   2.4e-15   54.2   1.1   312   364   494   553   488   553 0.82 -
h1tg000001l:16007532-16007732 -             67 110222at33090        -            364   4.3e-14   50.1   0.2   1   1   3.6e-16   4.5e-14   50.0   0.2   135   189    10    67     2    67 0.88 -
h1tg000012l:8299926-8302127   -            734 110222at33090        -            364   6.5e-13   46.2   3.1   1   2     7e-15   8.8e-13   45.8   0.0   136   205    63   135    50   139 0.90 -
h1tg000012l:8299926-8302127   -            734 110222at33090        -            364   6.5e-13   46.2   3.1   2   2      0.78        98   -0.4   1.0   168   205   299   336   294   359 0.64 -
h1tg000011l:6061-6408         -            116 110222at33090        -            364   1.6e-12   45.0   1.6   1   1   2.4e-14     3e-12   44.0   1.6   117   184    43   115     4   116 0.84 -
h1tg000020l:2131164-2133356   -            731 110222at33090        -            364   6.3e-12   43.0   0.4   1   1   9.9e-14   1.2e-11   42.0   0.4   137   225    65   156    59   183 0.85 -
h1tg000008l:2558229-2560349   -            707 110222at33090        -            364   1.9e-11   41.4   0.4   1   2   7.9e-13   9.9e-11   39.0   0.0   137   205    64   135    54   142 0.90 -
h1tg000008l:2558229-2560349   -            707 110222at33090        -            364   1.9e-11   41.4   0.4   2   2         1   1.3e+02   -0.8   0.2   256   289   403   436   397   447 0.74 -
h1tg000006l:10184761-10184985 -             75 110222at33090        -            364   2.4e-11   41.0   0.2   1   1   1.9e-13   2.4e-11   41.0   0.2   137   198     3    67     1    74 0.85 -
h1tg000003l:26276872-26279079 -            736 110222at33090        -            364   6.4e-11   39.6   0.1   1   1   8.2e-13     1e-10   39.0   0.1   137   198    65   129    56   157 0.85 -
h1tg000038l:8738550-8741156   -            869 110222at33090        -            364   1.7e-10   38.2   0.1   1   2   1.4e-12   1.7e-10   38.2   0.1   137   197    76   139    60   147 0.89 -
h1tg000038l:8738550-8741156   -            869 110222at33090        -            364   1.7e-10   38.2   0.1   2   2       6.7   8.4e+02   -3.5   1.0   304   326   572   594   552   607 0.54 -
h1tg000032l:195844-210205     -            815 110222at33090        -            364   1.8e-10   38.2   0.2   1   2   1.5e-12   1.8e-10   38.2   0.2   136   201    31    98    28   106 0.89 -
h1tg000032l:195844-210205     -            815 110222at33090        -            364   1.8e-10   38.2   0.2   2   2       8.7   1.1e+03   -3.9   0.0   238   249   616   627   610   630 0.76 -
h1tg000010l:32207036-32207224 -             63 110222at33090        -            364   8.2e-10   36.0   0.4   1   1   6.6e-12   8.2e-10   36.0   0.4   147   192    17    62     2    63 0.90 -
h1tg000045l:2373241-2375349   -            703 110222at33090        -            364   1.3e-09   35.3   2.6   1   2   1.2e-11   1.5e-09   35.2   0.0   137   198    64   128    53   145 0.86 -
h1tg000045l:2373241-2375349   -            703 110222at33090        -            364   1.3e-09   35.3   2.6   2   2       1.4   1.8e+02   -1.3   1.5    61   119   378   438   371   475 0.52 -
h1tg000038l:3424091-3424333   -             81 110222at33090        -            364   3.3e-09   34.0   0.1   1   1   2.7e-11   3.3e-09   34.0   0.1   136   194     5    68     1    79 0.83 -
h1tg000032l:5956499-5957253   -             80 110222at33090        -            364     6e-09   33.2   0.5   1   1     5e-11   6.3e-09   33.1   0.5   137   195     6    69     1    76 0.83 -
h1tg000007l:10026977-10027321 -             80 110222at33090        -            364   7.8e-09   32.8   0.6   1   1   6.6e-11   8.3e-09   32.7   0.6   137   195     6    69     1    76 0.83 -
h1tg000002l:24339808-24341091 -             75 110222at33090        -            364   1.5e-08   31.8   0.3   1   1   1.3e-10   1.6e-08   31.7   0.3   136   196     5    70     1    74 0.83 -
h1tg000077l:2351546-2351743   -             66 110222at33090        -            364     3e-08   30.9   0.1   1   1   2.4e-10     3e-08   30.9   0.1   146   192    16    65     2    66 0.84 -
h1tg000001l:4571029-4571202   -             58 110222at33090        -            364   8.1e-08   29.4   0.0   1   1     7e-10   8.8e-08   29.3   0.0   137   187     4    57     2    58 0.83 -
h1tg000030l:4983455-4983667   -             71 110222at33090        -            364   9.4e-08   29.2   0.7   1   1   7.9e-10   9.9e-08   29.2   0.7   136   193     5    68     1    70 0.83 -
h1tg000010l:25354500-25354688 -             63 110222at33090        -            364   1.4e-07   28.7   0.0   1   1   1.2e-09   1.5e-07   28.6   0.0   137   193     1    63     1    63 0.82 -
h1tg000024l:4157497-4157812   -             68 110222at33090        -            364   3.8e-07   27.2   0.1   1   1   3.4e-09   4.2e-07   27.1   0.1   137   194     2    61     1    66 0.84 -
h1tg000029l:1471533-1471721   -             63 110222at33090        -            364     4e-07   27.2   0.0   1   1   3.4e-09   4.2e-07   27.1   0.0   137   193     1    63     1    63 0.81 -
h1tg000002l:4471753-4471941   -             63 110222at33090        -            364   1.2e-06   25.5   0.0   1   1   1.1e-08   1.3e-06   25.5   0.0   137   193     1    63     1    63 0.82 -
h1tg000025l:12818272-12818496 -             75 110222at33090        -            364   8.6e-06   22.8   0.0   1   1   7.3e-08   9.2e-06   22.7   0.0   137   193     4    66     1    72 0.83 -
h1tg000007l:13564304-13564513 -             70 110222at33090        -            364   7.7e-05   19.6   0.1   1   1   6.8e-07   8.6e-05   19.5   0.1   136   190     3    66     1    69 0.76 -
h1tg000021l:2091349-2091507   -             53 110222at33090        -            364   0.00038   17.4   0.1   1   1   3.1e-06   0.00039   17.3   0.1   137   181     3    52     1    53 0.83 -
h1tg000006l:4723928-4751592   -            523 110222at33090        -            364   0.00065   16.6   0.0   1   1   5.1e-06   0.00065   16.6   0.0   143   193    23    77    10   114 0.83 -
h1tg000036l:169468-169650     -             61 110222at33090        -            364   0.00071   16.5   0.0   1   1   5.9e-06   0.00074   16.4   0.0   136   193     2    61     1    61 0.86 -
h1tg000014l:9639489-9639686   -             66 110222at33090        -            364    0.0019   15.1   0.0   1   1   1.5e-05    0.0019   15.0   0.0   136   193     3    66     1    66 0.82 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/110222at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/110222at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/110222at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:06 2024
# [ok]
