#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   1   8     0.026       1.7    4.9   0.0     1    26     1    26     1    39 0.85 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   2   8   2.2e-12   1.4e-10   38.2   0.0    27    76    69   118    55   126 0.91 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   3   8   6.7e-09   4.4e-07   26.6   0.0    73   108   146   181   131   198 0.86 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   4   8     2e-20   1.3e-18   64.8   0.0    97   173   208   292   203   313 0.85 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   5   8   2.8e-63   1.8e-61  206.4   0.1   175   334   341   512   318   517 0.90 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   6   8   2.7e-26   1.7e-24   84.2   0.0   328   416   530   630   514   638 0.82 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   7   8   5.3e-47   3.5e-45  152.6   0.1   408   484   658   734   649   748 0.95 -
h1tg000024l:2959184-2987234   -           2578 16726at33090         -            701  7.6e-299  991.0  16.0   8   8  6.9e-127  4.5e-125  416.6   0.2   483   701   772   982   769   982 0.98 -
h1tg000007l:15142993-15148217 -            544 16726at33090         -            701  1.3e-101  339.1   0.1   1   3       0.2        13    1.9   0.0    20    60    21    60     5    78 0.79 -
h1tg000007l:15142993-15148217 -            544 16726at33090         -            701  1.3e-101  339.1   0.1   2   3   0.00044     0.029   10.7   0.1   627   668   136   176   128   189 0.85 -
h1tg000007l:15142993-15148217 -            544 16726at33090         -            701  1.3e-101  339.1   0.1   3   3   2.1e-98   1.4e-96  322.5   0.0   406   663   189   447   178   454 0.90 -
h1tg000049l:8334606-8336841   -            414 16726at33090         -            701   2.3e-96  321.7   0.6   1   3   0.00079     0.051    9.9   0.1   627   668     1    41     1    52 0.83 -
h1tg000049l:8334606-8336841   -            414 16726at33090         -            701   2.3e-96  321.7   0.6   2   3     1e-94   6.7e-93  310.3   0.0   404   663    52   314    42   323 0.92 -
h1tg000049l:8334606-8336841   -            414 16726at33090         -            701   2.3e-96  321.7   0.6   3   3       9.8   6.4e+02   -3.6   0.0   666   695   340   369   332   373 0.79 -
h1tg000022l:21317539-21321586 -            524 16726at33090         -            701   1.4e-82  276.2   0.2   1   3       5.5   3.6e+02   -2.8   0.0    28    61    27    60    14    70 0.82 -
h1tg000022l:21317539-21321586 -            524 16726at33090         -            701   1.4e-82  276.2   0.2   2   3     4e-05    0.0026   14.2   0.1   623   669   138   183   127   198 0.85 -
h1tg000022l:21317539-21321586 -            524 16726at33090         -            701   1.4e-82  276.2   0.2   3   3   2.7e-79   1.8e-77  259.3   0.0   451   663   219   432   213   458 0.93 -
h1tg000007l:14413653-14414510 -            163 16726at33090         -            701   2.3e-67  225.9   0.1   1   1   3.9e-69   2.6e-67  225.7   0.1   431   594     1   162     1   163 0.97 -
h1tg000017l:3908765-3919507   -            157 16726at33090         -            701   3.4e-57  192.3   0.1   1   1   6.5e-59   4.2e-57  192.0   0.1   436   602     1   154     1   157 0.95 -
h1tg000014l:2801054-2801878   -            275 16726at33090         -            701   1.7e-53  180.1   0.0   1   1   3.5e-55   2.3e-53  179.6   0.0   434   678     2   251     1   270 0.90 -
h1tg000047l:2330929-2331759   -            277 16726at33090         -            701   3.1e-52  175.9   0.0   1   1   5.8e-54   3.8e-52  175.6   0.0   436   661     1   231     1   239 0.92 -
h1tg000045l:8803693-8804184   -            164 16726at33090         -            701   4.7e-47  158.8   0.4   1   1     8e-49   5.2e-47  158.6   0.4   434   594     1   164     1   164 0.90 -
h1tg000003l:939106-939609     -            168 16726at33090         -            701   3.2e-46  156.0   0.1   1   1   5.4e-48   3.5e-46  155.9   0.1   434   594     5   168     1   168 0.90 -
h1tg000001l:20134711-20135396 -            158 16726at33090         -            701   3.2e-44  149.4   0.3   1   1   5.4e-46   3.5e-44  149.3   0.3   450   602     1   157     1   158 0.91 -
h1tg000010l:36679254-36679688 -            145 16726at33090         -            701   6.4e-44  148.4   0.9   1   1   1.1e-45     7e-44  148.3   0.9   472   614     1   145     1   145 0.90 -
h1tg000005l:14812335-14813147 -            128 16726at33090         -            701   8.5e-43  144.7   0.0   1   1   1.4e-44   9.3e-43  144.5   0.0   472   597     1   128     1   128 0.95 -
h1tg000043l:156085-157109     -            151 16726at33090         -            701   5.4e-41  138.7   0.4   1   1   9.1e-43   5.9e-41  138.6   0.4   453   601     1   149     1   151 0.90 -
h1tg000012l:6968684-6969955   -            208 16726at33090         -            701   4.4e-40  135.7   0.0   1   1   5.6e-41   3.6e-39  132.7   0.0   472   662     1   203     1   206 0.85 -
h1tg000003l:8200379-8201414   -            180 16726at33090         -            701   5.1e-40  135.5   0.5   1   1   3.1e-41     2e-39  133.5   0.5   472   659     1   175     1   179 0.93 -
h1tg000026l:1902253-1907829   -            128 16726at33090         -            701   1.6e-39  133.9   0.0   1   1   2.6e-41   1.7e-39  133.8   0.0   432   563     1   125     1   128 0.95 -
h1tg000002l:27086931-27087401 -            157 16726at33090         -            701   2.5e-39  133.2   0.0   1   1   4.5e-41   2.9e-39  133.0   0.0   472   617     1   145     1   152 0.92 -
h1tg000012l:6978431-6980397   -            104 16726at33090         -            701   2.4e-38  130.0   0.0   1   1   4.1e-40   2.7e-38  129.8   0.0   431   537     1   103     1   104 0.93 -
h1tg000043l:3459174-3460092   -            137 16726at33090         -            701   3.8e-38  129.3   0.7   1   1     7e-40   4.6e-38  129.0   0.7   472   601     1   125     1   130 0.95 -
h1tg000008l:3275643-3276128   -            162 16726at33090         -            701   4.9e-38  129.0   0.0   1   1   8.3e-40   5.4e-38  128.8   0.0   434   591     1   162     1   162 0.94 -
h1tg000005l:15477115-15477687 -            114 16726at33090         -            701   1.4e-37  127.5   0.0   1   1   2.3e-39   1.5e-37  127.3   0.0   432   546     1   114     1   114 0.96 -
h1tg000006l:66647-67132       -            162 16726at33090         -            701   7.6e-37  125.0   0.0   1   1   1.3e-38   8.4e-37  124.9   0.0   434   591     1   162     1   162 0.94 -
h1tg000031l:18969930-18975549 -            126 16726at33090         -            701   1.1e-36  124.5   0.0   1   1   1.7e-38   1.1e-36  124.4   0.0   432   563     1   123     1   126 0.94 -
h1tg000029l:3181338-3182121   -            112 16726at33090         -            701   3.1e-31  106.5   1.6   1   2   1.6e-13   1.1e-11   41.9   0.0   472   504     1    33     1    33 0.97 -
