#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000007l:14231124-14243879 -            686 43683at33090         -            506  5.5e-236  781.6   3.4   1   3       4.2        39    0.3   0.0     1    19     9    28     9    43 0.81 -
h1tg000007l:14231124-14243879 -            686 43683at33090         -            506  5.5e-236  781.6   3.4   2   3  6.3e-119  5.8e-118  392.3   0.0    22   271    66   346    60   384 0.90 -
h1tg000007l:14231124-14243879 -            686 43683at33090         -            506  5.5e-236  781.6   3.4   3   3  1.3e-117  1.2e-116  387.9   0.3   263   506   405   686   390   686 0.90 -
h1tg000008l:2421604-2449612   -            543 43683at33090         -            506   1.3e-54  183.3   1.3   1   3     8e-38   7.4e-37  124.7   0.0    20   383     3   425     1   435 0.71 -
h1tg000008l:2421604-2449612   -            543 43683at33090         -            506   1.3e-54  183.3   1.3   2   3   1.3e-13   1.2e-12   44.8   0.1   414   464   434   484   425   490 0.91 -
h1tg000008l:2421604-2449612   -            543 43683at33090         -            506   1.3e-54  183.3   1.3   3   3     0.012      0.11    8.7   0.0   473   499   515   541   507   543 0.85 -
h1tg000001l:13929397-13930520 -            240 43683at33090         -            506   2.2e-40  136.3   0.0   1   1   3.1e-41   2.8e-40  136.0   0.0   308   497     1   225     1   230 0.80 -
h1tg000024l:4979499-4980426   -            240 43683at33090         -            506   8.1e-39  131.2   0.1   1   1   2.2e-38     2e-37  126.6   0.1   325   499    38   228     1   233 0.82 -
h1tg000020l:526672-527601     -            274 43683at33090         -            506   1.3e-38  130.5   0.0   1   1   3.3e-38   3.1e-37  125.9   0.0   286   500     2   268     1   273 0.75 -
h1tg000002l:27721582-27752650 -           1413 43683at33090         -            506   2.2e-38  129.8   0.1   1   4   5.3e-14   4.9e-13   46.1   0.0    49   155   340   468   317   490 0.74 -
h1tg000002l:27721582-27752650 -           1413 43683at33090         -            506   2.2e-38  129.8   0.1   2   4   6.3e-05   0.00058   16.2   0.0   177   264   520   612   513   622 0.79 -
h1tg000002l:27721582-27752650 -           1413 43683at33090         -            506   2.2e-38  129.8   0.1   3   4   7.6e-16     7e-15   52.2   0.0    49   155  1141  1269  1117  1303 0.75 -
h1tg000002l:27721582-27752650 -           1413 43683at33090         -            506   2.2e-38  129.8   0.1   4   4    0.0063     0.058    9.6   0.0   177   261  1321  1410  1313  1413 0.67 -
h1tg000029l:11821439-11822254 -            272 43683at33090         -            506   6.5e-38  128.2   0.0   1   1   8.4e-39   7.8e-38  127.9   0.0    19   264     6   272     2   272 0.84 -
h1tg000032l:1603386-1605132   -            208 43683at33090         -            506   1.9e-37  126.7   0.0   1   1   2.2e-38   2.1e-37  126.5   0.0    68   264     2   208     1   208 0.89 -
h1tg000038l:4783342-4784157   -            272 43683at33090         -            506   8.7e-37  124.5   0.0   1   1     1e-37   9.6e-37  124.3   0.0    16   264     4   272     1   272 0.83 -
h1tg000029l:12078045-12079028 -            328 43683at33090         -            506     1e-36  124.2   0.0   1   1   1.5e-37   1.4e-36  123.8   0.0    20   266    14   281     7   301 0.82 -
h1tg000038l:7327676-7328473   -            266 43683at33090         -            506   2.7e-36  122.8   0.0   1   1   3.3e-37     3e-36  122.7   0.0    21   264     2   266     1   266 0.84 -
h1tg000010l:336619-337431     -            271 43683at33090         -            506     4e-35  119.0   0.0   1   1   5.1e-36   4.7e-35  118.8   0.0    20   264     7   271     2   271 0.84 -
h1tg000022l:7524307-7524947   -            168 43683at33090         -            506   9.4e-35  117.8   0.0   1   1   1.3e-35   1.2e-34  117.4   0.0   306   453     1   168     1   168 0.78 -
h1tg000017l:7135094-7135900   -            269 43683at33090         -            506   1.3e-34  117.2   0.0   1   1   1.6e-35   1.5e-34  117.1   0.0    16   262     3   268     1   269 0.84 -
h1tg000038l:4891534-4892145   -            204 43683at33090         -            506   4.1e-34  115.6   0.0   1   1   4.9e-35   4.5e-34  115.5   0.0    22   207     3   202     1   204 0.86 -
h1tg000029l:12029844-12030608 -            255 43683at33090         -            506   9.4e-34  114.5   0.0   1   1   1.3e-34   1.2e-33  114.1   0.0    17   203    40   240    27   249 0.86 -
h1tg000038l:4873744-4874652   -            303 43683at33090         -            506   1.9e-33  113.4   0.0   1   1   2.7e-34   2.5e-33  113.1   0.0    18   264    12   280     4   296 0.81 -
h1tg000038l:7854976-7855872   -            299 43683at33090         -            506   2.3e-33  113.1   0.0   1   1   3.4e-34   3.1e-33  112.7   0.0    19   265     7   274     3   289 0.80 -
h1tg000017l:7562387-7563178   -            264 43683at33090         -            506     1e-32  111.0   0.0   1   1   1.2e-33   1.1e-32  110.9   0.0    22   264     3   264     1   264 0.84 -
h1tg000029l:7935877-7936668   -            264 43683at33090         -            506   1.1e-32  110.9   0.0   1   1   1.4e-33   1.3e-32  110.7   0.0    34   212    20   206     1   220 0.86 -
h1tg000010l:35921379-35922131 -            251 43683at33090         -            506   1.3e-32  110.7   0.0   1   1   1.7e-33   1.6e-32  110.4   0.0    19   208    27   231    12   240 0.83 -
h1tg000010l:7771407-7772255   -            283 43683at33090         -            506   3.1e-32  109.4   0.0   1   1   4.3e-33     4e-32  109.1   0.0    19   264     6   272     2   281 0.83 -
h1tg000037l:7534871-7535722   -            284 43683at33090         -            506   8.5e-32  108.0   0.0   1   1   1.2e-32   1.1e-31  107.7   0.0    22   266     3   276     1   282 0.80 -
h1tg000010l:35925959-35926711 -            251 43683at33090         -            506   1.5e-31  107.2   0.0   1   1   2.1e-32   1.9e-31  106.8   0.0    19   201     7   203     3   219 0.84 -
h1tg000029l:11799385-11800050 -            222 43683at33090         -            506   1.9e-31  106.8   0.0   1   1   2.6e-32   2.4e-31  106.5   0.0    25   210     8   206     2   214 0.87 -
h1tg000010l:37164058-37164540 -            161 43683at33090         -            506   2.7e-31  106.4   0.0   1   1   3.2e-32   2.9e-31  106.2   0.0   360   497     3   160     1   161 0.82 -
h1tg000038l:4853788-4854483   -            232 43683at33090         -            506   5.2e-31  105.4   0.0   1   1   6.5e-32     6e-31  105.2   0.0    22   208     3   203     1   228 0.81 -
h1tg000003l:6673339-6673929   -            197 43683at33090         -            506   5.2e-31  105.4   0.0   1   1   6.4e-32   5.9e-31  105.2   0.0    20   195     8   196     2   197 0.81 -
h1tg000029l:11556133-11556963 -            277 43683at33090         -            506   5.8e-31  105.3   0.0   1   1   6.4e-32   5.9e-31  105.2   0.0    26   211     8   206     1   265 0.85 -
h1tg000002l:23798150-23798605 -            152 43683at33090         -            506   5.8e-31  105.3   0.0   1   1   6.9e-32   6.4e-31  105.1   0.0   368   497     1   151     1   152 0.83 -
h1tg000010l:35934073-35934825 -            251 43683at33090         -            506     1e-30  104.4   0.0   1   1   1.4e-31   1.3e-30  104.1   0.0    16   199    24   221    13   235 0.82 -
h1tg000038l:2317081-2317965   -            295 43683at33090         -            506   1.2e-30  104.2   0.0   1   1   1.8e-31   1.7e-30  103.7   0.0    33   272    18   274     3   280 0.81 -
h1tg000025l:5025525-5037166   -            335 43683at33090         -            506   1.3e-30  104.1   0.0   1   1   2.3e-31   2.2e-30  103.4   0.0    20   273    20   293     5   298 0.79 -
h1tg000039l:2294036-2294632   -            168 43683at33090         -            506   1.4e-30  103.9   0.1   1   1     2e-31   1.9e-30  103.6   0.1   308   451     1   168     1   168 0.75 -
h1tg000011l:1152773-1153651   -            293 43683at33090         -            506   1.9e-30  103.6   0.0   1   1   3.3e-31   3.1e-30  102.9   0.0    28   270    14   273     5   283 0.79 -
h1tg000038l:4880452-4881180   -            243 43683at33090         -            506   2.6e-30  103.1   0.0   1   1   3.3e-31   3.1e-30  102.9   0.0    22   210     3   205     1   224 0.82 -
h1tg000006l:651355-652577     -            242 43683at33090         -            506   2.7e-30  103.0   4.8   1   2   3.8e-13   3.6e-12   43.3   1.3   279   389     1   142     1   144 0.68 -
h1tg000006l:651355-652577     -            242 43683at33090         -            506   2.7e-30  103.0   4.8   2   2     3e-17   2.8e-16   56.8   0.2   414   496   145   241   134   242 0.78 -
h1tg000008l:4066137-4067048   -            304 43683at33090         -            506   2.8e-30  103.0   0.0   1   1   3.8e-31   3.5e-30  102.7   0.0    20   271    14   286     4   294 0.80 -
h1tg000003l:6984079-6984894   -            272 43683at33090         -            506   3.1e-30  102.9   0.0   1   1   4.6e-31   4.3e-30  102.4   0.0    34   271    12   264     1   271 0.80 -
h1tg000010l:36000036-36000707 -            224 43683at33090         -            506   3.8e-30  102.5   0.0   1   1   4.8e-31   4.4e-30  102.3   0.0    21   199     2   194     1   209 0.84 -
h1tg000029l:3172777-3173562   -            262 43683at33090         -            506   4.3e-30  102.4   0.0   1   1   5.7e-31   5.2e-30  102.1   0.0    34   264    11   258     5   262 0.79 -
h1tg000003l:7033733-7034566   -            278 43683at33090         -            506   7.2e-30  101.6   0.0   1   1   1.1e-30   9.9e-30  101.2   0.0    33   270    19   271     1   277 0.78 -
h1tg000037l:7640608-7641417   -            270 43683at33090         -            506   7.3e-30  101.6   0.0   1   1   9.1e-31   8.4e-30  101.4   0.0    30   266    16   268     1   270 0.82 -
h1tg000017l:7868599-7869453   -            285 43683at33090         -            506     9e-30  101.3   0.0   1   1   1.2e-30   1.1e-29  101.1   0.0    35   278    12   272     1   281 0.83 -
h1tg000077l:902119-902940     -            274 43683at33090         -            506   1.2e-29  100.9   0.0   1   1   2.2e-30     2e-29  100.1   0.0    30   205    17   203     2   216 0.83 -
h1tg000039l:943418-943969     -            184 43683at33090         -            506   1.6e-29  100.5   0.0   1   1   1.8e-30   1.7e-29  100.4   0.0    33   197    10   184     1   184 0.86 -
