#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000033l:5666156-5675042   -            731 31855at33090         -            523  8.3e-286  946.2   1.7   1   2  5.8e-129  2.7e-127  423.2   0.0    15   267    95   375    87   395 0.89 -
h1tg000033l:5666156-5675042   -            731 31855at33090         -            523  8.3e-286  946.2   1.7   2   2  5.4e-159  2.5e-157  522.2   0.9   249   523   393   675   376   675 0.95 -
h1tg000010l:12950303-12956532 -            497 31855at33090         -            523   1.6e-92  308.4   5.4   1   2   2.1e-63   9.9e-62  206.8   0.0    14   230     2   240     1   262 0.81 -
h1tg000010l:12950303-12956532 -            497 31855at33090         -            523   1.6e-92  308.4   5.4   2   2   1.3e-31   6.1e-30  101.9   3.2   250   451   301   497   276   497 0.91 -
h1tg000039l:960094-961872     -            593 31855at33090         -            523   7.6e-83  276.5   4.9   1   2   1.5e-60   6.8e-59  197.4   0.0    13   214    52   264    45   319 0.84 -
h1tg000039l:960094-961872     -            593 31855at33090         -            523   7.6e-83  276.5   4.9   2   2   1.3e-24   5.8e-23   78.9   2.8   238   466   352   578   342   585 0.92 -
h1tg000025l:2276815-2278551   -            579 31855at33090         -            523   2.6e-81  271.4   6.8   1   2   1.1e-55   5.1e-54  181.4   0.3    16   214     1   207     1   266 0.86 -
h1tg000025l:2276815-2278551   -            579 31855at33090         -            523   2.6e-81  271.4   6.8   2   2   6.3e-29   2.9e-27   93.1   1.5   252   514   308   575   295   578 0.88 -
h1tg000045l:7931174-7932928   -            585 31855at33090         -            523   4.2e-81  270.7   0.9   1   2   1.9e-60   8.7e-59  197.1   0.0    14   219    48   263    44   304 0.86 -
h1tg000045l:7931174-7932928   -            585 31855at33090         -            523   4.2e-81  270.7   0.9   2   2   1.5e-22   6.9e-21   72.0   0.2   254   482   332   561   319   575 0.92 -
h1tg000022l:20290563-20292257 -            565 31855at33090         -            523     3e-80  267.9   3.6   1   2   3.3e-53   1.5e-51  173.2   0.0    16   217     1   215     1   263 0.81 -
