#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000025l:4675947-4684811   -            378 133622at33090        -            270  1.2e-104  347.4  16.0   1   2  5.6e-102   2.9e-99  329.7   2.8     4   237    13   261     9   293 0.83 -
h1tg000025l:4675947-4684811   -            378 133622at33090        -            270  1.2e-104  347.4  16.0   2   2   1.4e-07   7.4e-05   20.1   8.5   216   262   299   354   259   360 0.69 -
h1tg000026l:2875410-2885338   -            501 133622at33090        -            270   3.9e-29   99.7   0.1   1   1   1.3e-31     7e-29   98.9   0.1    27   163   232   368   223   460 0.78 -
h1tg000024l:2813252-2813725   -            158 133622at33090        -            270   4.2e-22   76.7   0.1   1   1   3.9e-24     2e-21   74.4   0.1    21   146     1   158     1   158 0.76 -
h1tg000031l:20615839-20616949 -            164 133622at33090        -            270   6.5e-12   43.2   0.1   1   2   0.00044      0.23    8.7   0.0    35    49     1    15     1    40 0.79 -
h1tg000031l:20615839-20616949 -            164 133622at33090        -            270   6.5e-12   43.2   0.1   2   2   1.9e-11   9.8e-09   32.8   0.0    63   119    71   125    65   136 0.93 -
h1tg000037l:1368038-1371449   -            221 133622at33090        -            270   7.4e-11   39.8   0.1   1   1   6.1e-13   3.2e-10   37.7   0.1    29   147    83   210    55   217 0.73 -
h1tg000012l:7189414-7191623   -            135 133622at33090        -            270   9.4e-10   36.2   2.2   1   1   5.5e-12   2.8e-09   34.6   2.2    33   113     3    92     2   134 0.75 -
h1tg000037l:6851739-6858625   -            250 133622at33090        -            270   1.3e-05   22.5   0.2   1   2   1.3e-07   6.8e-05   20.2   0.1    32   118    95   198    89   202 0.73 -
h1tg000037l:6851739-6858625   -            250 133622at33090        -            270   1.3e-05   22.5   0.2   2   2       1.9   9.9e+02   -3.3   0.0   132   144   235   247   232   247 0.87 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/133622at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/133622at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/133622at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:07 2024
# [ok]
