#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000024l:522903-535915     -            609 163701at33090        -            149     4e-38  128.4   0.4   1   1   1.3e-39   2.2e-37  126.0   0.4    25   149   460   607   447   607 0.84 -
h1tg000043l:156085-157109     -            151 163701at33090        -            149   4.2e-05   21.3   0.0   1   1   3.6e-07     6e-05   20.8   0.0     5    78    25   100    22   126 0.82 -
h1tg000002l:23874288-23874422 -             45 163701at33090        -            149   0.00024   18.8   0.0   1   1   1.4e-06   0.00024   18.8   0.0     4    37     3    36     1    42 0.88 -
h1tg000020l:1270840-1271094   -             85 163701at33090        -            149   0.00025   18.7   0.0   1   2       2.1   3.4e+02   -1.2   0.0    23    30     2     9     1    16 0.84 -
h1tg000020l:1270840-1271094   -             85 163701at33090        -            149   0.00025   18.7   0.0   2   2   4.4e-06   0.00072   17.3   0.0     4    38    28    62    26    80 0.84 -
h1tg000005l:14812335-14813147 -            128 163701at33090        -            149    0.0013   16.4   0.0   1   1   1.4e-05    0.0023   15.6   0.0     4    37     4    37     2    61 0.88 -
h1tg000007l:15145398-15145634 -             79 163701at33090        -            149    0.0021   15.7   0.0   1   1   1.4e-05    0.0022   15.7   0.0     4    32    15    43    13    71 0.86 -
h1tg000001l:20134711-20135396 -            158 163701at33090        -            149    0.0022   15.7   0.0   1   1   2.4e-05     0.004   14.8   0.0     5    37    28    60    25    72 0.87 -
h1tg000049l:8337195-8337431   -             79 163701at33090        -            149    0.0039   14.9   0.0   1   1   2.4e-05    0.0039   14.9   0.0     4    32    15    43    13    71 0.85 -
h1tg000023l:4606900-4607037   -             46 163701at33090        -            149    0.0041   14.8   0.0   1   1   2.6e-05    0.0042   14.8   0.0     4    26    11    33     8    43 0.87 -
h1tg000008l:621595-621852     -             86 163701at33090        -            149    0.0042   14.8   0.1   1   1   3.6e-05    0.0059   14.3   0.1     4    28    45    69    43    77 0.89 -
