#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000047l:9991734-9999967   -            394 115240at33090        -            312  9.9e-131  433.6  10.5   1   2  5.6e-123    6e-121  401.5   5.9     1   281     1   311     1   316 0.89 -
h1tg000047l:9991734-9999967   -            394 115240at33090        -            312  9.9e-131  433.6  10.5   2   2   8.1e-09   8.7e-07   26.5   0.1   281   312   357   393   343   393 0.85 -
h1tg000034l:2075299-2076213   -            305 115240at33090        -            312   4.4e-06   24.2   0.0   1   1   5.9e-08   6.3e-06   23.7   0.0   158   254    63   160    47   213 0.77 -
h1tg000030l:2190396-2192093   -            566 115240at33090        -            312   7.7e-06   23.4   0.1   1   1   1.2e-07   1.3e-05   22.7   0.1   166   276   335   459   324   467 0.82 -
h1tg000272l:60953-62500       -            516 115240at33090        -            312   1.5e-05   22.4   0.0   1   1   2.3e-07   2.4e-05   21.7   0.0   158   252   274   369   250   415 0.83 -
h1tg000086l:795-2342          -            516 115240at33090        -            312   1.5e-05   22.4   0.0   1   1   2.3e-07   2.4e-05   21.7   0.0   158   252   274   369   250   414 0.84 -
h1tg000104l:675-2222          -            516 115240at33090        -            312   1.5e-05   22.4   0.0   1   1   2.3e-07   2.4e-05   21.7   0.0   158   252   274   369   250   414 0.84 -
h1tg000134l:182223-183770     -            516 115240at33090        -            312   1.5e-05   22.4   0.0   1   1   2.3e-07   2.4e-05   21.7   0.0   158   252   274   369   250   414 0.84 -
h1tg000017l:2491806-2493290   -            495 115240at33090        -            312   1.6e-05   22.3   0.0   1   1   2.5e-07   2.6e-05   21.6   0.0   158   252   253   348   236   396 0.83 -
h1tg000036l:2897859-2898773   -            305 115240at33090        -            312   1.7e-05   22.3   0.0   1   1   3.1e-07   3.3e-05   21.3   0.0   158   254    63   160    47   171 0.89 -
h1tg000159l:193426-194973     -            516 115240at33090        -            312   1.7e-05   22.2   0.0   1   1   2.5e-07   2.7e-05   21.6   0.0   158   253   274   370   258   415 0.84 -
h1tg000031l:17194729-17196276 -            516 115240at33090        -            312   1.8e-05   22.2   0.0   1   1   2.6e-07   2.8e-05   21.5   0.0   158   252   274   369   258   414 0.83 -
h1tg000006l:5364735-5365649   -            305 115240at33090        -            312   3.1e-05   21.4   0.0   1   1   3.5e-07   3.7e-05   21.1   0.0   157   253    62   159    22   210 0.85 -
h1tg000023l:10625428-10627125 -            417 115240at33090        -            312   8.8e-05   19.9   0.1   1   1   1.2e-06   0.00013   19.3   0.1   166   262   186   285   174   313 0.81 -
