#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000025l:7041861-7055903   -            639 142433at33090        -            214   1.6e-83  277.6   4.4   1   3   1.4e-26   1.3e-23   81.8   0.2     1    90    10   118    10   125 0.84 -
h1tg000025l:7041861-7055903   -            639 142433at33090        -            214   1.6e-83  277.6   4.4   2   3   1.2e-44   1.1e-41  140.8   0.0    84   165   134   221   119   227 0.92 -
h1tg000025l:7041861-7055903   -            639 142433at33090        -            214   1.6e-83  277.6   4.4   3   3   3.4e-18   3.1e-15   54.4   0.2   160   210   235   287   225   291 0.90 -
h1tg000001l:17924000-17925784 -            595 142433at33090        -            214   7.3e-09   33.5   0.2   1   3   1.2e-08   1.1e-05   23.2   0.0    91   153   404   465   394   481 0.82 -
h1tg000001l:17924000-17925784 -            595 142433at33090        -            214   7.3e-09   33.5   0.2   2   3      0.18   1.6e+02   -0.3   0.0   168   192   498   524   488   533 0.79 -
h1tg000001l:17924000-17925784 -            595 142433at33090        -            214   7.3e-09   33.5   0.2   3   3    0.0017       1.6    6.3   0.0   195   212   558   575   543   577 0.88 -
h1tg000003l:299725-302873     -            392 142433at33090        -            214   2.2e-08   32.0   0.2   1   1   3.2e-09   2.9e-06   25.1   0.2    89   210   196   337   181   340 0.65 -
h1tg000020l:2327543-2330484   -            217 142433at33090        -            214   1.3e-06   26.2   0.0   1   2   0.00076      0.69    7.5   0.0    91   119     7    35     2    40 0.84 -
h1tg000020l:2327543-2330484   -            217 142433at33090        -            214   1.3e-06   26.2   0.0   2   2   1.2e-06    0.0011   16.6   0.0   158   210    87   142    76   145 0.79 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/142433at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/142433at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/142433at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap1.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap1.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:10:07 2024
# [ok]
