#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   1   8   5.1e-87   5.3e-84  280.6   2.6     1   150     1   151     1   162 0.94 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   2   8   1.1e-55   1.2e-52  176.9   0.7   130   273   161   321   154   331 0.88 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   3   8   3.2e-12   3.3e-09   33.3   0.8   267   320   360   415   337   489 0.82 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   4   8   2.1e-05     0.021   10.7   0.9   330   407   509   593   487   601 0.66 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   5   8  4.6e-107  4.7e-104  346.8   1.5   351   553   779   986   758   998 0.87 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   6   8   3.5e-71   3.6e-68  228.2   1.8   532   701  1001  1167   992  1189 0.88 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   7   8     0.033        34    0.2   0.4   668   733  1259  1325  1242  1332 0.60 -
h2tg000024l:2212883-2222965   -           1511 9058at33090          -            745         0 1054.4  51.4   8   8   0.00029      0.29    7.0   0.0   705   734  1384  1413  1354  1420 0.84 -
h2tg000019l:1332785-1338888   -            586 9058at33090          -            745   1.1e-42  143.9   2.7   1   3   3.8e-13   3.9e-10   36.3   0.1     1    90     1    89     1    93 0.92 -
h2tg000019l:1332785-1338888   -            586 9058at33090          -            745   1.1e-42  143.9   2.7   2   3   1.5e-32   1.6e-29  100.5   0.0   394   537   109   259   100   266 0.86 -
h2tg000019l:1332785-1338888   -            586 9058at33090          -            745   1.1e-42  143.9   2.7   3   3   0.00071      0.72    5.7   0.2   553   633   315   399   299   430 0.79 -
h2tg000017l:25092109-25113658 -            446 9058at33090          -            745     0.034   10.1   0.1   1   1   4.5e-05     0.046    9.6   0.1   474   536   298   363   294   377 0.82 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/9058at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/9058at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/9058at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:30 2024
# [ok]
