#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000011l:6959631-6966852   -            346 136267at33090        -            253     1e-99  330.1  12.5   1   1  9.9e-101   6.1e-98  324.3  12.5     1   253    41   342    41   342 0.87 -
h2tg000007l:26540857-26542032 -            392 136267at33090        -            253   0.00049   16.6  11.6   1   3   0.00044      0.27    7.6   0.7    76   121    92   138    65   155 0.76 -
h2tg000007l:26540857-26542032 -            392 136267at33090        -            253   0.00049   16.6  11.6   2   3    0.0049         3    4.2   0.1    86   111   231   256   212   272 0.73 -
h2tg000007l:26540857-26542032 -            392 136267at33090        -            253   0.00049   16.6  11.6   3   3   5.4e-05     0.033   10.6   0.9    38   124   290   374   286   381 0.85 -
h2tg000006l:11682695-11683825 -            377 136267at33090        -            253     0.019   11.4   0.1   1   1   4.6e-05     0.028   10.8   0.1    41   109   286   353   281   367 0.86 -
h2tg000024l:1680113-1681384   -            424 136267at33090        -            253     0.033   10.6   0.8   1   1   9.1e-05     0.056    9.9   0.8    41   107   332   397   328   408 0.88 -
h2tg000001l:25072325-25079819 -            643 136267at33090        -            253       0.7    6.3  10.0   1   3    0.0069       4.3    3.7   0.4    76   109   147   180   142   192 0.85 -
h2tg000001l:25072325-25079819 -            643 136267at33090        -            253       0.7    6.3  10.0   2   3    0.0066       4.1    3.8   0.8    72   109   196   233   184   255 0.83 -
h2tg000001l:25072325-25079819 -            643 136267at33090        -            253       0.7    6.3  10.0   3   3      0.01       6.2    3.2   0.1    76   110   277   311   251   323 0.71 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/136267at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/136267at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/136267at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:31 2024
# [ok]
