#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000008l:6304268-6312330   -            456 83749at33090         -            354  7.7e-175  578.6  16.6   1   3   2.4e-16   1.5e-13   48.1   0.5     1    39    29    67    29    92 0.81 -
h2tg000008l:6304268-6312330   -            456 83749at33090         -            354  7.7e-175  578.6  16.6   2   3     0.091        56    0.2   0.0    36    50    84    98    75   103 0.89 -
h2tg000008l:6304268-6312330   -            456 83749at33090         -            354  7.7e-175  578.6  16.6   3   3  6.2e-163  3.8e-160  530.3  10.2    46   354   114   454   102   454 0.92 -
h2tg000002l:16729451-16738992 -            326 83749at33090         -            354   1.6e-60  202.6  10.9   1   3   1.3e-06    0.0008   16.1   0.0     1    35    14    48    14    56 0.93 -
h2tg000002l:16729451-16738992 -            326 83749at33090         -            354   1.6e-60  202.6  10.9   2   3   3.3e-43     2e-40  136.5   1.0    53   203    86   250    79   251 0.88 -
h2tg000002l:16729451-16738992 -            326 83749at33090         -            354   1.6e-60  202.6  10.9   3   3   4.1e-18   2.5e-15   53.9   3.7   257   353   250   326   249   326 0.95 -
h2tg000005l:561064-565315     -            168 83749at33090         -            354   4.4e-60  201.1   1.4   1   1     8e-63   4.9e-60  201.0   1.4   186   354     1   168     1   168 0.95 -
h2tg000027l:3569152-3570800   -            319 83749at33090         -            354     7e-60  200.5  10.0   1   3   9.6e-06    0.0059   13.2   0.0     1    36    14    49    14    69 0.91 -
h2tg000027l:3569152-3570800   -            319 83749at33090         -            354     7e-60  200.5  10.0   2   3   2.5e-42   1.5e-39  133.6   2.5    67   204   108   249    80   250 0.87 -
h2tg000027l:3569152-3570800   -            319 83749at33090         -            354     7e-60  200.5  10.0   3   3   3.7e-19   2.3e-16   57.4   1.2   259   326   250   319   248   319 0.94 -
h2tg000034l:524940-527542     -            303 83749at33090         -            354   7.9e-60  200.3   0.8   1   3   2.5e-08   1.5e-05   21.8   0.0     1    36     2    37     2    47 0.94 -
h2tg000034l:524940-527542     -            303 83749at33090         -            354   7.9e-60  200.3   0.8   2   3      0.15        91   -0.5   0.0    46    67    97   118    76   132 0.79 -
h2tg000034l:524940-527542     -            303 83749at33090         -            354   7.9e-60  200.3   0.8   3   3   3.6e-55   2.2e-52  175.8   0.1   165   310   152   303   122   303 0.90 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/83749at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/83749at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/83749at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:29 2024
# [ok]
