#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000001l:26421396-26436608 -            585 116585at33090        -            292  2.6e-118  392.0  13.5   1   3   4.7e-45   5.2e-43  144.9   0.1     1   114    31   135    31   172 0.86 -
h2tg000001l:26421396-26436608 -            585 116585at33090        -            292  2.6e-118  392.0  13.5   2   3   2.1e-77   2.3e-75  251.0   6.6   120   284   177   364   163   368 0.83 -
h2tg000001l:26421396-26436608 -            585 116585at33090        -            292  2.6e-118  392.0  13.5   3   3       9.4     1e+03   -3.8   0.0   172   193   454   475   449   512 0.71 -
h2tg000011l:2973535-2973813   -             93 116585at33090        -            292   4.6e-16   56.4   4.9   1   1   5.6e-18   6.2e-16   56.0   4.9   228   288    21    90     6    92 0.81 -
h2tg000003l:11366721-11367146 -            142 116585at33090        -            292   3.1e-10   37.3   0.3   1   1   3.2e-12   3.5e-10   37.1   0.3   208   276    68   142    40   142 0.73 -
h2tg000008l:2247471-2264321   -            374 116585at33090        -            292   1.8e-09   34.8   7.3   1   2      0.22        24    1.6   0.0   111   162   260   309   231   314 0.67 -
h2tg000008l:2247471-2264321   -            374 116585at33090        -            292   1.8e-09   34.8   7.3   2   2     6e-11   6.6e-09   32.9   6.4   232   279   313   363   291   368 0.82 -
h2tg000004l:6624845-6625066   -             74 116585at33090        -            292   7.2e-09   32.8   4.2   1   1   6.7e-11   7.4e-09   32.8   4.2   230   277    24    74     5    74 0.81 -
h2tg000017l:6016976-6037785   -            567 116585at33090        -            292   2.2e-08   31.2   2.5   1   1   3.3e-10   3.6e-08   30.5   2.5   234   282   127   179   106   186 0.83 -
h2tg000016l:5563446-5563682   -             79 116585at33090        -            292   2.8e-08   30.9   4.1   1   1   2.6e-10   2.9e-08   30.8   4.1   226   278    20    76     7    79 0.82 -
h2tg000004l:2763442-2763663   -             74 116585at33090        -            292   3.1e-08   30.7   1.7   1   1   2.9e-10   3.2e-08   30.7   1.7   236   279    23    70     8    74 0.80 -
h2tg000006l:19366035-19366280 -             82 116585at33090        -            292   4.4e-08   30.2   3.5   1   1     4e-10   4.4e-08   30.2   3.5   234   277    34    81    10    82 0.84 -
h2tg000007l:6634815-6635027   -             71 116585at33090        -            292   1.3e-07   28.6   1.7   1   1   1.3e-09   1.4e-07   28.5   1.7   234   277    24    71    14    71 0.80 -
h2tg000024l:5491443-5491733   -             97 116585at33090        -            292   2.5e-07   27.7   9.7   1   1   2.9e-09   3.1e-07   27.4   9.7   235   288    35    97    17    97 0.77 -
h2tg000013l:4113325-4113543   -             73 116585at33090        -            292   3.2e-07   27.4   4.4   1   1   3.3e-09   3.6e-07   27.2   4.4   234   276    27    73    17    73 0.82 -
h2tg000015l:9198126-9198365   -             80 116585at33090        -            292   4.8e-07   26.8   6.7   1   1   4.4e-09   4.8e-07   26.8   6.7   216   282     9    78     1    80 0.74 -
h2tg000008l:3326029-3326313   -             95 116585at33090        -            292   4.9e-07   26.8   0.7   1   1   4.5e-09   4.9e-07   26.8   0.7   211   276    28    95     7    95 0.73 -
h2tg000019l:10104171-10104389 -             73 116585at33090        -            292   6.9e-07   26.3   1.5   1   1   6.8e-09   7.4e-07   26.2   1.5   232   276    25    73    12    73 0.82 -
h2tg000016l:5564997-5565353   -            119 116585at33090        -            292   8.6e-07   26.0   1.5   1   1   8.7e-09   9.6e-07   25.8   1.5   215   276    52   117    34   119 0.76 -
h2tg000003l:1797511-1841042   -           4277 116585at33090        -            292   1.1e-06   25.6   4.0   1   1   2.2e-08   2.4e-06   24.5   4.0   220   282  4211  4271  4177  4275 0.68 -
h2tg000007l:23878643-23878849 -             69 116585at33090        -            292   1.5e-06   25.2   2.1   1   1   1.5e-08   1.6e-06   25.1   2.1   233   276    22    69    10    69 0.80 -
h2tg000017l:5709077-5709508   -            144 116585at33090        -            292   1.8e-06   24.9   9.2   1   1   2.3e-08   2.5e-06   24.4   9.2   238   286     1    51     1    56 0.89 -
h2tg000003l:2119385-2119594   -             70 116585at33090        -            292     8e-06   22.8   2.8   1   1     8e-08   8.8e-06   22.7   2.8   230   276    20    70    10    70 0.81 -
h2tg000027l:2724001-2724309   -            103 116585at33090        -            292   1.8e-05   21.7   3.9   1   1   1.6e-07   1.8e-05   21.7   3.9   234   277    55   103     7   103 0.76 -
h2tg000003l:1097235-1097447   -             71 116585at33090        -            292   4.4e-05   20.4   2.3   1   1   4.1e-07   4.5e-05   20.3   2.3   229   277    18    70     2    71 0.74 -
h2tg000024l:2309636-2309851   -             72 116585at33090        -            292   7.2e-05   19.7   7.0   1   1   7.2e-07   7.9e-05   19.5   7.0   228   277    19    72    10    72 0.81 -
h2tg000024l:17816112-17835443 -            392 116585at33090        -            292   0.00012   19.0   0.0   1   1   1.8e-06   0.00019   18.3   0.0   233   268   334   370   282   374 0.79 -
h2tg000002l:4019314-4019517   -             68 116585at33090        -            292   0.00012   18.9   5.2   1   1   1.2e-06   0.00013   18.9   5.2   232   276    20    68     8    68 0.82 -
h2tg000024l:7719678-7719986   -            103 116585at33090        -            292   0.00097   16.0   1.3   1   1   9.7e-06    0.0011   15.8   1.3   235   276    59   103    31   103 0.71 -
h2tg000016l:8195682-8217757   -           1904 116585at33090        -            292     0.029   11.1   4.1   1   1   0.00049     0.053   10.2   4.1   235   278  1851  1903  1809  1904 0.71 -
h2tg000007l:23859102-23859770 -            223 116585at33090        -            292      0.12    9.1   5.9   1   1    0.0014      0.15    8.8   5.9   230   268   111   150    81   183 0.75 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/116585at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
