#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000002l:21886430-21909255 -            771 21857at33090         -            545    1e-221  734.9  14.7   1   3  2.5e-195    3e-193  641.0   6.6     1   471    11   586    11   592 0.85 -
h2tg000002l:21886430-21909255 -            771 21857at33090         -            545    1e-221  734.9  14.7   2   3     3e-08   3.5e-06   23.5   0.2   463   505   654   702   628   710 0.77 -
h2tg000002l:21886430-21909255 -            771 21857at33090         -            545    1e-221  734.9  14.7   3   3   3.6e-20   4.3e-18   62.8   0.1   494   544   714   766   706   767 0.92 -
h2tg000005l:1559037-1559723   -            229 21857at33090         -            545   2.1e-13   47.4   0.1   1   3   1.7e-10     2e-08   30.9   0.0    53    91    71   109    67   116 0.91 -
h2tg000005l:1559037-1559723   -            229 21857at33090         -            545   2.1e-13   47.4   0.1   2   3     0.017         2    4.5   0.0    53    92   113   153   109   157 0.87 -
h2tg000005l:1559037-1559723   -            229 21857at33090         -            545   2.1e-13   47.4   0.1   3   3   0.00056     0.066    9.4   0.0    53    92   156   195   152   199 0.89 -
h2tg000012l:3855031-3861108   -            898 21857at33090         -            545   7.3e-11   38.9   0.0   1   4    0.0041      0.48    6.5   0.0    49    77   140   168    94   173 0.91 -
h2tg000012l:3855031-3861108   -            898 21857at33090         -            545   7.3e-11   38.9   0.0   2   4   0.00036     0.042   10.0   0.0    53    99   393   440   390   446 0.88 -
h2tg000012l:3855031-3861108   -            898 21857at33090         -            545   7.3e-11   38.9   0.0   3   4   0.00047     0.056    9.6   0.0    52    88   562   598   557   605 0.84 -
h2tg000012l:3855031-3861108   -            898 21857at33090         -            545   7.3e-11   38.9   0.0   4   4     0.003      0.36    7.0   0.0    53    89   625   661   620   667 0.87 -
h2tg000014l:17311477-17348306 -            847 21857at33090         -            545   1.3e-09   34.9   0.0   1   2   5.6e-07   6.6e-05   19.3   0.0    12    90   182   265   174   279 0.78 -
h2tg000014l:17311477-17348306 -            847 21857at33090         -            545   1.3e-09   34.9   0.0   2   2   4.4e-05    0.0052   13.0   0.0    50    98   564   612   530   626 0.90 -
h2tg000007l:25012109-25017803 -            308 21857at33090         -            545   1.5e-09   34.6   0.0   1   5   0.00012     0.014   11.6   0.0    53    99    69   116    65   121 0.87 -
h2tg000007l:25012109-25017803 -            308 21857at33090         -            545   1.5e-09   34.6   0.0   2   5     0.015       1.8    4.7   0.0    51    91   109   149   107   151 0.91 -
h2tg000007l:25012109-25017803 -            308 21857at33090         -            545   1.5e-09   34.6   0.0   3   5     0.023       2.7    4.1   0.0    50    88   150   188   146   194 0.92 -
