#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000001l:22833811-22841503 -            309 190390at33090        -            196     3e-84  278.9   0.0   1   1   1.9e-85   8.3e-84  277.4   0.0     1   196    95   306    95   306 0.91 -
h2tg000006l:19249162-19273063 -            313 190390at33090        -            196   5.1e-30  101.9   1.0   1   2   7.1e-28   3.1e-26   89.6   0.0     1   163    41   222    41   236 0.80 -
h2tg000006l:19249162-19273063 -            313 190390at33090        -            196   5.1e-30  101.9   1.0   2   2   0.00095     0.041   10.9   0.2   136   192   235   295   225   298 0.79 -
h2tg000007l:5090463-5091467   -            301 190390at33090        -            196   4.3e-29   98.9   0.0   1   2   4.4e-28   1.9e-26   90.3   0.0     1   139    17   179    17   205 0.84 -
h2tg000007l:5090463-5091467   -            301 190390at33090        -            196   4.3e-29   98.9   0.0   2   2     0.031       1.3    5.9   0.0   140   193   227   284   222   287 0.70 -
h2tg000014l:12831745-12841680 -            306 190390at33090        -            196   4.7e-29   98.8   1.2   1   2   1.9e-24   8.1e-23   78.4   0.1     2   139    37   196    36   220 0.73 -
h2tg000014l:12831745-12841680 -            306 190390at33090        -            196   4.7e-29   98.8   1.2   2   2   3.9e-06   0.00017   18.6   0.1   134   192   230   292   210   295 0.75 -
h2tg000003l:19229551-19235346 -            298 190390at33090        -            196   9.7e-28   94.5   0.1   1   2   7.1e-24   3.1e-22   76.5   0.0     1   136    41   196    41   208 0.73 -
h2tg000003l:19229551-19235346 -            298 190390at33090        -            196   9.7e-28   94.5   0.1   2   2   2.5e-05    0.0011   16.0   0.1   137   190   239   296   229   298 0.84 -
h2tg000024l:29659787-29660829 -            306 190390at33090        -            196   9.8e-28   94.5   0.0   1   2   1.2e-26   5.1e-25   85.6   0.0     1   155    21   196    21   203 0.83 -
h2tg000024l:29659787-29660829 -            306 190390at33090        -            196   9.8e-28   94.5   0.0   2   2     0.027       1.1    6.1   0.0   137   193   229   289   222   292 0.71 -
h2tg000006l:22577514-22578708 -            290 190390at33090        -            196   3.1e-27   92.8   0.4   1   2   4.7e-23     2e-21   73.9   0.0     2   140    18   175    17   200 0.79 -
h2tg000006l:22577514-22578708 -            290 190390at33090        -            196   3.1e-27   92.8   0.4   2   2   1.4e-05   0.00062   16.8   0.1   133   192   214   277   208   280 0.74 -
h2tg000001l:3915933-3917229   -            294 190390at33090        -            196   3.3e-27   92.7   0.5   1   2   4.8e-24   2.1e-22   77.1   0.1     3   141    24   179    22   202 0.79 -
h2tg000001l:3915933-3917229   -            294 190390at33090        -            196   3.3e-27   92.7   0.5   2   2   0.00012    0.0054   13.7   0.0   136   192   220   280   212   283 0.77 -
h2tg000006l:900563-903086     -            318 190390at33090        -            196   2.2e-26   90.1   0.7   1   2   5.7e-26   2.4e-24   83.4   0.1     1   139    19   183    19   215 0.82 -
h2tg000006l:900563-903086     -            318 190390at33090        -            196   2.2e-26   90.1   0.7   2   2     0.074       3.2    4.7   0.1   138   193   222   281   217   284 0.69 -
h2tg000015l:8806357-8807319   -            321 190390at33090        -            196   4.4e-26   89.1   0.2   1   2   3.2e-24   1.4e-22   77.7   0.0    10   147    45   202    34   214 0.76 -
