#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000015l:11074334-11081250 -            486 170939at33090        -            342  1.2e-176  584.1   8.5   1   3  7.2e-114  3.8e-112  372.0   0.1     1   219    35   271    35   274 0.95 -
h2tg000015l:11074334-11081250 -            486 170939at33090        -            342  1.2e-176  584.1   8.5   2   3   5.5e-60   2.9e-58  194.8   1.2   217   313   300   396   297   416 0.94 -
h2tg000015l:11074334-11081250 -            486 170939at33090        -            342  1.2e-176  584.1   8.5   3   3   4.2e-07   2.2e-05   21.0   0.1   310   336   430   457   412   461 0.89 -
h2tg000016l:18033472-18037537 -            541 170939at33090        -            342   2.4e-19   66.9   0.0   1   1   6.8e-21   3.6e-19   66.3   0.0   135   303   250   407   225   439 0.87 -
h2tg000014l:15026904-15032127 -            544 170939at33090        -            342   1.3e-18   64.5   0.0   1   1   4.5e-20   2.4e-18   63.6   0.0   138   302   251   405   217   439 0.85 -
h2tg000015l:10530538-10532772 -            414 170939at33090        -            342   1.7e-18   64.1   0.0   1   1   4.4e-20   2.3e-18   63.6   0.0   133   302   113   272    49   301 0.84 -
h2tg000012l:3595954-3596766   -            128 170939at33090        -            342   1.8e-14   50.8   0.0   1   1     4e-16   2.1e-14   50.6   0.0   143   264     2   111     1   122 0.86 -
h2tg000017l:23313629-23314453 -            275 170939at33090        -            342   1.3e-12   44.8   0.0   1   1   3.1e-14   1.6e-12   44.4   0.0   141   297    40   188    31   223 0.85 -
h2tg000025l:10242305-10247821 -            126 170939at33090        -            342   2.7e-12   43.7   0.0   1   1   6.5e-14   3.4e-12   43.3   0.0   144   249    35   126    31   126 0.81 -
h2tg000006l:23179326-23179760 -            145 170939at33090        -            342   4.9e-12   42.8   0.0   1   1   2.6e-13   1.4e-11   41.3   0.0   144   296     3   145     2   145 0.87 -
h2tg000027l:4461916-4462401   -            162 170939at33090        -            342   8.2e-12   42.1   0.0   1   1     2e-13   1.1e-11   41.7   0.0   140   265    38   151    30   161 0.78 -
h2tg000009l:19744663-19745148 -            162 170939at33090        -            342   1.8e-11   41.0   0.0   1   1   4.4e-13   2.3e-11   40.6   0.0   141   265    39   151    31   161 0.76 -
h2tg000001l:26869740-26870210 -            157 170939at33090        -            342   7.1e-11   39.0   0.0   1   1   2.4e-11   1.3e-09   34.9   0.0   143   303     2   149     1   153 0.85 -
h2tg000024l:983753-984256     -            168 170939at33090        -            342   7.3e-11   39.0   0.0   1   1   4.6e-12   2.4e-10   37.3   0.0   143   273    44   162    37   165 0.84 -
h2tg000008l:2294104-2294595   -            164 170939at33090        -            342   1.9e-10   37.6   0.0   1   1   7.7e-12   4.1e-10   36.5   0.0   143   273    40   158    32   161 0.85 -
h2tg000024l:7980199-7981234   -            180 170939at33090        -            342   2.2e-10   37.4   0.0   1   2   1.7e-05   0.00092   15.6   0.0   143   166     2    25     1    38 0.87 -
h2tg000024l:7980199-7981234   -            180 170939at33090        -            342   2.2e-10   37.4   0.0   2   2   7.5e-07   3.9e-05   20.1   0.0   236   303    67   136    48   161 0.83 -
h2tg000011l:2280882-2281712   -            277 170939at33090        -            342   2.9e-10   37.0   0.0   1   1   7.3e-12   3.8e-10   36.6   0.0   141   297    37   185    20   223 0.87 -
h2tg000012l:2931370-2931942   -            114 170939at33090        -            342   2.9e-09   33.7   0.0   1   1   7.2e-11   3.8e-09   33.3   0.0   143   226    41   113    36   114 0.85 -
h2tg000014l:14316977-14317838 -            163 170939at33090        -            342   3.2e-09   33.6   0.0   1   1   7.6e-11     4e-09   33.2   0.0   143   250    44   138    36   158 0.82 -
h2tg000007l:3041668-3070997   -           2651 170939at33090        -            342   1.2e-08   31.7   4.4   1   3     0.025       1.3    5.2   0.1   137   183   373   414   360   433 0.75 -
h2tg000007l:3041668-3070997   -           2651 170939at33090        -            342   1.2e-08   31.7   4.4   2   3   0.00012    0.0066   12.8   0.3   143   196   685   739   677   743 0.77 -
h2tg000007l:3041668-3070997   -           2651 170939at33090        -            342   1.2e-08   31.7   4.4   3   3   4.5e-05    0.0024   14.3   0.0   156   317   737   887   727   912 0.69 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   1   6    0.0059      0.31    7.3   0.0   139   168   334   368   319   374 0.75 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   2   6     0.002       0.1    8.9   0.1   137   168   661   692   640   699 0.87 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   3   6      0.14       7.7    2.7   0.0   143   162  1071  1090  1056  1124 0.85 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   4   6       0.1       5.5    3.2   0.1   143   169  1371  1397  1366  1406 0.89 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   5   6     0.039         2    4.6   0.0   143   161  1790  1808  1782  1820 0.89 -
h2tg000034l:1333678-1396914   -           5458 170939at33090        -            342   1.5e-08   31.4   6.3   6   6      0.68        36    0.5   0.0   142   163  2131  2152  2119  2159 0.84 -
h2tg000009l:21922493-21922750 -             86 170939at33090        -            342   1.9e-08   31.0   0.0   1   1   3.7e-10   1.9e-08   31.0   0.0   134   192    34    86     4    86 0.78 -
h2tg000003l:20654529-20654771 -             81 170939at33090        -            342   3.6e-08   30.1   0.0   1   1   8.1e-10   4.3e-08   29.9   0.0    93   163    11    80     3    81 0.80 -
h2tg000005l:267222-267907     -            158 170939at33090        -            342   1.1e-07   28.6   0.0   1   1   2.6e-09   1.4e-07   28.2   0.0   143   273    25   143    17   153 0.85 -
h2tg000003l:20533630-20533869 -             80 170939at33090        -            342   2.7e-07   27.3   0.0   1   1   5.1e-09   2.7e-07   27.3   0.0   133   165    45    77     6    80 0.71 -
h2tg000034l:156085-157109     -            151 170939at33090        -            342   3.7e-07   26.8   0.0   1   1     5e-08   2.6e-06   24.0   0.0   143   274    22   137    16   148 0.82 -
h2tg000003l:20419586-20420846 -            208 170939at33090        -            342   7.3e-07   25.8   0.3   1   2   3.3e-07   1.7e-05   21.3   0.3   143   194     2    59     1    98 0.69 -
h2tg000003l:20419586-20420846 -            208 170939at33090        -            342   7.3e-07   25.8   0.3   2   2      0.54        29    0.9   0.0   257   304   115   164   105   192 0.82 -
h2tg000004l:3065976-3066759   -            112 170939at33090        -            342   1.1e-06   25.2   0.0   1   2   6.2e-07   3.3e-05   20.4   0.0   143   168     2    27     1    31 0.88 -
h2tg000004l:3065976-3066759   -            112 170939at33090        -            342   1.1e-06   25.2   0.0   2   2       0.1       5.4    3.2   0.0   214   274    36    95    30   111 0.79 -
h2tg000014l:14326252-14326377 -             42 170939at33090        -            342   1.9e-06   24.5   0.0   1   1   3.9e-08     2e-06   24.4   0.0   143   190     1    42     1    42 0.80 -
