#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   1   6     0.019       1.1    5.2   0.0     1    26     1    26     1    39 0.86 -
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   2   6   2.1e-12   1.2e-10   38.1   0.0    27    76    69   118    54   126 0.90 -
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   3   6   9.1e-09   5.4e-07   26.1   0.0    74   107   147   180   139   192 0.87 -
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   4   6  2.8e-112  1.6e-110  368.3   0.2    97   416   208   592   204   600 0.85 -
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   5   6   2.6e-47   1.5e-45  153.5   0.1   406   484   618   696   609   710 0.93 -
h2tg000007l:3041668-3070997   -           2651 16726at33090         -            701  2.6e-304 1008.8  14.4   6   6  2.1e-126  1.3e-124  414.9   0.2   483   701   734   944   730   944 0.98 -
h2tg000014l:15026904-15032127 -            544 16726at33090         -            701  1.1e-101  339.1   0.1   1   3      0.19        11    1.9   0.0    20    60    21    60     5    78 0.79 -
h2tg000014l:15026904-15032127 -            544 16726at33090         -            701  1.1e-101  339.1   0.1   2   3   0.00041     0.024   10.7   0.1   627   668   136   176   128   189 0.85 -
h2tg000014l:15026904-15032127 -            544 16726at33090         -            701  1.1e-101  339.1   0.1   3   3   1.9e-98   1.2e-96  322.5   0.0   406   663   189   447   178   454 0.90 -
h2tg000015l:10530538-10532772 -            414 16726at33090         -            701   1.9e-96  321.7   0.6   1   3   0.00073     0.043    9.9   0.1   627   668     1    41     1    52 0.83 -
h2tg000015l:10530538-10532772 -            414 16726at33090         -            701   1.9e-96  321.7   0.6   2   3   9.6e-95   5.7e-93  310.3   0.0   404   663    52   314    42   323 0.92 -
h2tg000015l:10530538-10532772 -            414 16726at33090         -            701   1.9e-96  321.7   0.6   3   3       9.1   5.4e+02   -3.6   0.0   666   695   340   369   332   373 0.79 -
h2tg000016l:18033472-18037537 -            541 16726at33090         -            701   3.5e-92  307.7   0.0   1   2   0.00012    0.0068   12.5   0.0   623   669   134   179   121   194 0.82 -
h2tg000016l:18033472-18037537 -            541 16726at33090         -            701   3.5e-92  307.7   0.0   2   2     2e-89   1.2e-87  292.7   0.0   427   663   211   448   179   456 0.89 -
h2tg000014l:14316977-14317838 -            163 16726at33090         -            701     2e-67  225.9   0.1   1   1   3.6e-69   2.2e-67  225.7   0.1   431   594     1   162     1   163 0.97 -
h2tg000002l:8722588-8733330   -            157 16726at33090         -            701   2.8e-57  192.3   0.1   1   1     6e-59   3.5e-57  192.0   0.1   436   602     1   154     1   157 0.95 -
h2tg000017l:23313629-23314453 -            275 16726at33090         -            701   7.8e-54  180.9   0.0   1   1   1.8e-55     1e-53  180.5   0.0   434   678     2   251     1   270 0.91 -
h2tg000011l:2280882-2281712   -            277 16726at33090         -            701   2.6e-52  175.9   0.0   1   1   5.4e-54   3.2e-52  175.6   0.0   436   661     1   231     1   239 0.92 -
h2tg000008l:2294104-2294595   -            164 16726at33090         -            701   3.9e-47  158.8   0.4   1   1   7.4e-49   4.4e-47  158.6   0.4   434   594     1   164     1   164 0.90 -
h2tg000024l:983753-984256     -            168 16726at33090         -            701   2.7e-46  156.0   0.1   1   1     5e-48   2.9e-46  155.9   0.1   434   594     5   168     1   168 0.90 -
h2tg000006l:23179326-23179760 -            145 16726at33090         -            701   5.4e-44  148.4   0.9   1   1     1e-45   5.9e-44  148.3   0.9   472   614     1   145     1   145 0.90 -
