#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000027l:3741899-3749372   -            593 88771at33090         -            397  7.8e-165  546.0  16.1   1   2  2.2e-162  1.8e-160  531.7  12.6     7   380    68   533    60   538 0.86 -
h2tg000027l:3741899-3749372   -            593 88771at33090         -            397  7.8e-165  546.0  16.1   2   2   9.1e-05    0.0073   12.7   0.1   378   397   566   585   558   585 0.91 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   1  10      0.46        37    0.5   0.0    27    79   147   198   140   203 0.80 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   2  10   2.1e-08   1.7e-06   24.6   0.0    25    81   215   270   209   277 0.89 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   3  10     0.015       1.2    5.4   0.0    39    77   299   336   286   341 0.78 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   4  10     0.024         2    4.7   0.0    36    80   331   374   328   382 0.87 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   5  10     0.046       3.7    3.8   0.0    30    80   395   444   385   450 0.86 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   6  10   0.00049     0.039   10.3   0.0    33    82   503   551   496   568 0.88 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   7  10      0.72        58   -0.2   0.0    54    73   558   577   556   580 0.88 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   8  10    0.0015      0.12    8.6   0.0    34    83   574   625   566   639 0.81 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0   9  10     0.047       3.8    3.7   0.0    52    80   720   748   700   754 0.81 -
h2tg000008l:8620695-8623226   -            844 88771at33090         -            397   1.2e-23   81.1   0.0  10  10    0.0065      0.53    6.6   0.1    27    79   766   817   761   839 0.87 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   1   9    0.0036      0.29    7.4   0.0    50    83   117   150    66   154 0.84 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   2   9     0.024       1.9    4.7   0.0    34    82   172   219   159   224 0.86 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   3   9      0.03       2.4    4.4   0.0    53    81   225   253   220   259 0.90 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   4   9    0.0041      0.33    7.2   0.0    54    82   261   289   256   294 0.92 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   5   9      0.23        18    1.5   0.0    54    78   296   320   292   329 0.84 -
h2tg000014l:16702124-16703992 -            623 88771at33090         -            397   2.8e-21   73.3   0.0   6   9   5.2e-07   4.2e-05   20.0   0.0    26    86   339   398   320   410 0.84 -
