#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000003l:21169763-21173690 -            487 196512at33090        -            377  6.2e-183  605.3   5.6   1   2   1.8e-07     2e-05   21.1   0.1     8    49    54    99    44   101 0.71 -
h2tg000003l:21169763-21173690 -            487 196512at33090        -            377  6.2e-183  605.3   5.6   2   2  3.8e-178  4.2e-176  582.8   2.2    47   374   117   467   113   470 0.93 -
h2tg000007l:29013246-29014988 -            581 196512at33090        -            377   0.00054   16.4   0.7   1   2   1.9e-05    0.0021   14.5   0.0   186   209    18    41     9    55 0.86 -
h2tg000007l:29013246-29014988 -            581 196512at33090        -            377   0.00054   16.4   0.7   2   2      0.66        72   -0.5   0.3    19    59   244   284   227   305 0.60 -
h2tg000026l:4371775-4373511   -            579 196512at33090        -            377   0.00066   16.1   0.8   1   2   1.9e-05    0.0021   14.4   0.0   186   209    16    39     8    53 0.86 -
h2tg000026l:4371775-4373511   -            579 196512at33090        -            377   0.00066   16.1   0.8   2   2      0.74        81   -0.6   0.3   346   369   238   261   223   303 0.55 -
h2tg000014l:21427608-21428336 -            243 196512at33090        -            377    0.0012   15.3   0.0   1   1   1.5e-05    0.0016   14.8   0.0   178   204    27    53    17    92 0.83 -
h2tg000023l:749482-755705     -            497 196512at33090        -            377    0.0012   15.2   0.1   1   1   1.7e-05    0.0019   14.6   0.1   183   209    16    42     6    51 0.84 -
h2tg000011l:1654417-1656216   -            600 196512at33090        -            377    0.0014   15.1   0.0   1   1   1.8e-05    0.0019   14.6   0.0   156   207    33    84    27   111 0.81 -
h2tg000006l:10031490-10032095 -            202 196512at33090        -            377    0.0016   14.9   0.0   1   1     2e-05    0.0022   14.4   0.0   186   208    27    49    15    78 0.69 -
h2tg000015l:1910265-1912644   -            481 196512at33090        -            377    0.0017   14.8   0.1   1   1     3e-05    0.0033   13.8   0.1   178   215    71   108    64   121 0.80 -
h2tg000007l:24770537-24770941 -            135 196512at33090        -            377    0.0019   14.6   0.2   1   1   2.3e-05    0.0025   14.2   0.2   181   208    37    64    18    79 0.87 -
h2tg000009l:19537857-19539470 -            538 196512at33090        -            377    0.0025   14.2   0.0   1   1   4.1e-05    0.0045   13.4   0.0   179   206     9    36     3    46 0.83 -
h2tg000034l:1333678-1396914   -           5458 196512at33090        -            377     0.003   13.9   0.6   1   3     0.019         2    4.6   0.0   179   207   331   360   293   374 0.74 -
h2tg000034l:1333678-1396914   -           5458 196512at33090        -            377     0.003   13.9   0.6   2   3       3.7   4.1e+02   -3.0   0.0   187   202  1792  1807  1781  1811 0.81 -
h2tg000034l:1333678-1396914   -           5458 196512at33090        -            377     0.003   13.9   0.6   3   3    0.0081      0.88    5.8   0.0   183   206  2130  2153  2117  2173 0.79 -
h2tg000009l:23199-24853       -            283 196512at33090        -            377    0.0036   13.7   0.0   1   1   5.3e-05    0.0058   13.0   0.0   183   209    57    83    14    90 0.82 -
h2tg000033l:25311-26965       -            283 196512at33090        -            377    0.0036   13.7   0.0   1   1   5.3e-05    0.0058   13.0   0.0   183   209    57    83    14    90 0.82 -
h2tg000004l:20944780-20997362 -            256 196512at33090        -            377    0.0039   13.5   0.0   1   2   7.3e-05     0.008   12.5   0.0   183   209    56    82    42   101 0.76 -
h2tg000004l:20944780-20997362 -            256 196512at33090        -            377    0.0039   13.5   0.0   2   2         4   4.4e+02   -3.1   0.0    74    96   184   206   182   208 0.83 -
h2tg000030l:542235-542675     -            147 196512at33090        -            377    0.0041   13.5   0.0   1   2   7.9e-05    0.0087   12.4   0.0   169   205    15    51     2    70 0.77 -
