#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000007l:22098519-22101688 -            264 210551at33090        -            194   1.6e-96  319.0   0.0   1   1   1.9e-98   2.1e-96  318.7   0.0    12   194    74   262    59   262 0.95 -
h2tg000006l:10960130-10960450 -            107 210551at33090        -            194   9.2e-13   45.8   0.1   1   1   9.9e-15   1.1e-12   45.5   0.1    70   158    15   103     4   106 0.88 -
h2tg000004l:5435308-5435607   -            100 210551at33090        -            194   6.3e-12   43.0   0.1   1   1   6.3e-14   6.9e-12   42.9   0.1    71   158     9    96     3   100 0.78 -
h2tg000008l:4653409-4653657   -             83 210551at33090        -            194   1.8e-10   38.3   0.0   1   1   1.8e-12     2e-10   38.1   0.0    76   157     1    82     1    83 0.87 -
h2tg000016l:3538260-3538523   -             88 210551at33090        -            194   2.3e-10   37.9   0.2   1   1   2.4e-12   2.7e-10   37.7   0.2    68   134     7    75     2    82 0.80 -
h2tg000025l:5589557-5589817   -             87 210551at33090        -            194   6.2e-10   36.5   0.0   1   1   6.4e-12     7e-10   36.3   0.0    77   134    16    74     3    82 0.86 -
h2tg000011l:2961259-2961570   -            104 210551at33090        -            194   6.7e-10   36.4   0.0   1   1   7.6e-12   8.3e-10   36.1   0.0    71   158    14   101     4   103 0.79 -
h2tg000002l:3326235-3333959   -            128 210551at33090        -            194   2.3e-08   31.4   0.0   1   1   2.4e-10   2.6e-08   31.2   0.0    68   161    32   126    20   128 0.87 -
h2tg000006l:14870299-14870718 -            140 210551at33090        -            194   2.5e-07   28.0   0.0   1   1   2.8e-09   3.1e-07   27.7   0.0    65   120    81   140    52   140 0.82 -
h2tg000020l:7020535-7042102   -            184 210551at33090        -            194   7.9e-07   26.4   0.0   1   1   1.1e-08   1.2e-06   25.8   0.0    75   155    96   178    75   182 0.79 -
h2tg000002l:20882355-20888009 -            490 210551at33090        -            194   1.6e-06   25.4   0.0   1   1   2.2e-08   2.4e-06   24.8   0.0    61   144     7    88     1   115 0.85 -
h2tg000009l:7732314-7732675   -            114 210551at33090        -            194   4.5e-06   23.9   0.0   1   1     5e-08   5.5e-06   23.6   0.0    77   140    37    99    19   106 0.77 -
h2tg000011l:11877902-11878165 -             88 210551at33090        -            194   5.6e-06   23.6   0.0   1   1   6.7e-08   7.3e-06   23.2   0.0    80   140     1    67     1    75 0.76 -
h2tg000013l:13875021-13875230 -             70 210551at33090        -            194   5.7e-06   23.6   0.0   1   1   5.9e-08   6.4e-06   23.4   0.0    71   114    23    68     4    69 0.74 -
h2tg000015l:1913324-1913578   -             85 210551at33090        -            194   8.6e-06   23.0   0.0   1   1   8.6e-08   9.4e-06   22.9   0.0    67   140     9    81     3    85 0.84 -
h2tg000006l:21560781-21562170 -             65 210551at33090        -            194   1.6e-05   22.1   0.2   1   1   6.4e-06    0.0007   16.8   0.2    80   100     1    21     1    53 0.71 -
h2tg000003l:8279036-8279407   -            124 210551at33090        -            194   2.1e-05   21.7   0.1   1   3   0.00077     0.084   10.0   0.0    81   102     7    28     2    62 0.77 -
h2tg000003l:8279036-8279407   -            124 210551at33090        -            194   2.1e-05   21.7   0.1   2   3    0.0013      0.14    9.3   0.0   122   140    75    93    65   105 0.87 -
h2tg000003l:8279036-8279407   -            124 210551at33090        -            194   2.1e-05   21.7   0.1   3   3       2.1   2.3e+02   -1.2   0.0   120   129   102   111    93   115 0.84 -
h2tg000023l:1246367-1246558   -             64 210551at33090        -            194   4.1e-05   20.8   0.0   1   1   3.8e-07   4.1e-05   20.8   0.0    60    94    30    64     2    64 0.78 -
h2tg000006l:13080868-13080984 -             39 210551at33090        -            194     5e-05   20.5   0.1   1   1   4.6e-07     5e-05   20.5   0.1    78   112     2    36     1    39 0.95 -
h2tg000024l:1460637-1460759   -             41 210551at33090        -            194   0.00019   18.6   0.1   1   1   1.9e-06    0.0002   18.5   0.1    78   113     2    39     1    40 0.85 -
h2tg000007l:29308399-29310636 -             71 210551at33090        -            194    0.0002   18.6   0.4   1   1   4.8e-06   0.00053   17.2   0.4    80   139     1    53     1    62 0.77 -
h2tg000003l:10698572-10698745 -             58 210551at33090        -            194   0.00034   17.8   0.2   1   1   3.1e-06   0.00034   17.8   0.2    78   113     2    39     1    58 0.84 -
h2tg000008l:6203992-6204895   -             71 210551at33090        -            194   0.00084   16.5   0.0   1   1   8.2e-06   0.00089   16.4   0.0    77    97     9    29     1    45 0.85 -
h2tg000001l:5195403-5195519   -             39 210551at33090        -            194   0.00094   16.4   0.0   1   1   8.6e-06   0.00094   16.4   0.0    78   112     2    38     1    39 0.81 -
h2tg000002l:2267415-2300039   -            126 210551at33090        -            194    0.0015   15.7   0.0   1   1   1.6e-05    0.0018   15.5   0.0    68    96    94   122    84   126 0.85 -
h2tg000002l:2926261-2926617   -            119 210551at33090        -            194    0.0066   13.6   0.1   1   1   8.9e-05    0.0097   13.1   0.1    68    92    87   111    76   118 0.83 -
h2tg000002l:25616973-25617293 -            107 210551at33090        -            194     0.021   12.0   0.0   1   1   0.00019     0.021   12.0   0.0    69    98    13    43     1    82 0.83 -
