#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000005l:988678-1011679    -           1096 143978at33090        -            903         0 1451.2  51.0   1   2         0         0 1439.5  34.8     1   891     1   995     1  1004 0.93 -
h2tg000005l:988678-1011679    -           1096 143978at33090        -            903         0 1451.2  51.0   2   2   6.8e-06    0.0041   12.6  13.1   845   903   986  1054   983  1054 0.64 -
h2tg000031l:1109991-1114615   -            651 143978at33090        -            903   1.9e-07   26.9   0.5   1   3   5.7e-07   0.00035   16.1   0.1   282   370   227   315   219   319 0.91 -
h2tg000031l:1109991-1114615   -            651 143978at33090        -            903   1.9e-07   26.9   0.5   2   3     6e-06    0.0037   12.7   0.1   284   377   297   390   294   403 0.87 -
h2tg000031l:1109991-1114615   -            651 143978at33090        -            903   1.9e-07   26.9   0.5   3   3    0.0069       4.2    2.6   0.0   176   205   425   454   406   480 0.77 -
h2tg000006l:12763021-12763320 -            100 143978at33090        -            903   1.2e-05   21.0   0.0   1   1   2.5e-08   1.5e-05   20.6   0.0   255   336    14    95     1    99 0.63 -
h2tg000015l:12038137-12038451 -            105 143978at33090        -            903   0.00011   17.8   0.2   1   1   2.1e-07   0.00013   17.6   0.2   251   335     9    96     4   102 0.81 -
h2tg000023l:63626-73891       -            344 143978at33090        -            903    0.0014   14.2   0.0   1   2      0.22   1.4e+02   -2.4   0.0   492   546   190   245   184   247 0.81 -
h2tg000023l:63626-73891       -            344 143978at33090        -            903    0.0014   14.2   0.0   2   2   6.4e-06    0.0039   12.7   0.0   271   337   251   316   243   321 0.72 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/143978at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/143978at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/143978at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:16 2024
# [ok]
