#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000014l:5090064-5098827   -            261 220316at33090        -            132   2.8e-44  147.5   4.2   1   1   3.4e-44   5.3e-42  140.1   4.2     1   132   104   261   104   261 0.80 -
h2tg000002l:20307336-20308090 -             80 220316at33090        -            132   9.1e-08   29.4   0.5   1   1   7.3e-10   1.1e-07   29.1   0.5     4    65     3    66     1    73 0.79 -
h2tg000014l:10090883-10091227 -             80 220316at33090        -            132   1.3e-07   28.8   0.4   1   1     1e-09   1.6e-07   28.6   0.4     4    65     3    66     1    73 0.80 -
h2tg000004l:1400517-1400705   -             63 220316at33090        -            132   2.7e-07   27.8   0.1   1   1   2.2e-09   3.4e-07   27.5   0.1    14    65    14    62     8    62 0.91 -
h2tg000003l:10693994-10694206 -             71 220316at33090        -            132   9.6e-07   26.0   0.7   1   1   7.6e-09   1.2e-06   25.8   0.7    10    65    15    67     2    70 0.82 -
h2tg000006l:11936634-11936822 -             63 220316at33090        -            132   9.6e-07   26.0   0.1   1   1   7.9e-09   1.2e-06   25.7   0.1    13    65    13    62     7    62 0.90 -
h2tg000001l:4401362-4401550   -             63 220316at33090        -            132   1.9e-06   25.1   0.1   1   1   1.6e-08   2.4e-06   24.7   0.1    13    65    13    62     6    62 0.89 -
h2tg000014l:13499746-13499955 -             70 220316at33090        -            132   3.6e-06   24.2   0.1   1   1   2.3e-08   3.6e-06   24.2   0.1    14    65    17    68     2    70 0.92 -
h2tg000017l:14700617-14700814 -             66 220316at33090        -            132   3.8e-06   24.1   0.0   1   1     3e-08   4.6e-06   23.8   0.0    14    65    17    65     2    65 0.86 -
h2tg000015l:6289436-6289678   -             81 220316at33090        -            132   7.8e-06   23.1   0.2   1   1     6e-08   9.2e-06   22.9   0.2     4    67     3    68     1    76 0.75 -
h2tg000013l:298956-333192     -            523 220316at33090        -            132   1.6e-05   22.1   0.2   1   1     1e-07   1.6e-05   22.1   0.2    13    72    26    84    23   110 0.87 -
h2tg000007l:18396966-18397193 -             76 220316at33090        -            132     2e-05   21.8   0.0   1   1   1.6e-07   2.5e-05   21.5   0.0    11    65    14    65     8    75 0.86 -
h2tg000001l:24122623-24123906 -             75 220316at33090        -            132   2.3e-05   21.6   0.2   1   1   1.7e-07   2.5e-05   21.4   0.2     5    65     4    66     1    71 0.74 -
h2tg000013l:5669340-5669564   -             75 220316at33090        -            132   0.00018   18.7   0.2   1   1   2.9e-06   0.00044   17.4   0.2    11    70    13    66     3    72 0.83 -
h2tg000007l:4272080-4272396   -             68 220316at33090        -            132   0.00094   16.4   0.6   1   1   9.2e-06    0.0014   15.8   0.6    13    65    14    59     3    61 0.86 -
h2tg000005l:4557067-4557267   -             67 220316at33090        -            132    0.0019   15.4   0.1   1   1   1.7e-05    0.0026   14.9   0.1     3    58     8    63     6    67 0.64 -
h2tg000008l:19934143-19934301 -             53 220316at33090        -            132    0.0027   14.9   0.0   1   1   1.7e-05    0.0027   14.9   0.0    16    54    18    52     1    53 0.67 -
h2tg000002l:5175184-5175366   -             61 220316at33090        -            132    0.0035   14.5   0.1   1   1   5.9e-05    0.0091   13.2   0.1    14    62    16    57     1    60 0.72 -
h2tg000006l:18700710-18700898 -             63 220316at33090        -            132    0.0065   13.7   0.3   1   1   8.1e-05     0.012   12.7   0.3    12    65    15    62     9    62 0.86 -
h2tg000031l:7960-8307         -            116 220316at33090        -            132     0.017   12.3   0.1   1   2       1.4   2.1e+02   -0.9   0.0    31    49    37    55    34    61 0.77 -
h2tg000031l:7960-8307         -            116 220316at33090        -            132     0.017   12.3   0.1   2   2   0.00031     0.048   10.8   0.0    10    37    74   101    59   116 0.69 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/220316at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/220316at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/220316at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:25 2024
# [ok]
