#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000015l:18472831-18477093 -            241 168563at33090        -            175   3.4e-59  197.1  11.9   1   1   8.3e-61   2.8e-58  194.2  11.9     1   175    42   229    42   229 0.92 -
h2tg000014l:14284794-14285360 -            189 168563at33090        -            175   2.5e-36  122.7   0.0   1   1     9e-39   3.1e-36  122.4   0.0    62   175    36   153    21   153 0.94 -
h2tg000007l:8527272-8536610   -            364 168563at33090        -            175   2.8e-10   37.8   0.8   1   1   1.4e-12   4.8e-10   37.1   0.8    64   171    30   145    15   149 0.83 -
h2tg000015l:2279932-2282423   -            105 168563at33090        -            175   6.1e-09   33.5   0.4   1   1   6.5e-11   2.2e-08   31.7   0.4    79   167     3    93     1   101 0.84 -
h2tg000015l:12038137-12038451 -            105 168563at33090        -            175   2.6e-07   28.2   0.1   1   1   8.3e-10   2.8e-07   28.1   0.1    79   169     9   103     4   105 0.92 -
h2tg000014l:24882253-24882498 -             82 168563at33090        -            175   1.8e-06   25.4   0.0   1   1   7.1e-09   2.4e-06   25.0   0.0    71   132    13    82     5    82 0.83 -
h2tg000008l:3064131-3064376   -             82 168563at33090        -            175     4e-06   24.3   0.0   1   1   1.5e-08   5.1e-06   24.0   0.0    66   140     7    79     2    81 0.89 -
h2tg000006l:12763021-12763320 -            100 168563at33090        -            175    0.0034   14.8   0.3   1   2   0.00019     0.065   10.6   0.4   111   162     5    60     2    65 0.81 -
h2tg000006l:12763021-12763320 -            100 168563at33090        -            175    0.0034   14.8   0.3   2   2     0.012         4    4.8   0.0    85   132    49    94    46    99 0.76 -
h2tg000031l:1109991-1114615   -            651 168563at33090        -            175     0.033   11.6   4.2   1   4      0.59     2e+02   -0.8   0.0    70    99   150   179   135   194 0.78 -
h2tg000031l:1109991-1114615   -            651 168563at33090        -            175     0.033   11.6   4.2   2   4    0.0025      0.85    7.0   0.9    73   138   256   319   248   348 0.74 -
h2tg000031l:1109991-1114615   -            651 168563at33090        -            175     0.033   11.6   4.2   3   4     0.037        13    3.2   0.1    72    98   323   349   315   368 0.88 -
h2tg000031l:1109991-1114615   -            651 168563at33090        -            175     0.033   11.6   4.2   4   4      0.74   2.5e+02   -1.1   0.0    77    96   430   449   424   484 0.70 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/168563at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/168563at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/168563at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:21 2024
# [ok]
