#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000020l:7020535-7042102   -            184 196198at33090        -             95   6.7e-47  154.8   0.3   1   1     1e-48   9.1e-47  154.4   0.3     1    95    78   182    78   182 0.93 -
h2tg000002l:3326235-3333959   -            128 196198at33090        -             95   4.2e-16   56.1   0.0   1   1   5.3e-18   4.8e-16   55.9   0.0    14    94    39   123    22   124 0.82 -
h2tg000006l:10960130-10960450 -            107 196198at33090        -             95   5.5e-16   55.7   0.0   1   1   6.8e-18   6.1e-16   55.6   0.0    14    94    20   103     4   104 0.86 -
h2tg000011l:2961259-2961570   -            104 196198at33090        -             95   3.3e-14   50.0   0.0   1   1   4.2e-16   3.8e-14   49.8   0.0    14    93    18   100     5   102 0.81 -
h2tg000016l:3538260-3538523   -             88 196198at33090        -             95   7.8e-14   48.8   0.0   1   1   1.1e-15   9.5e-14   48.5   0.0    14    71    14    75     2    81 0.83 -
h2tg000004l:5435308-5435607   -            100 196198at33090        -             95   2.3e-13   47.3   0.0   1   1   2.8e-15   2.5e-13   47.2   0.0    14    87    13    89     4    97 0.84 -
h2tg000008l:4653409-4653657   -             83 196198at33090        -             95   3.7e-13   46.6   0.0   1   1   4.2e-15   3.8e-13   46.6   0.0    15    78     1    69     1    83 0.80 -
h2tg000025l:5589557-5589817   -             87 196198at33090        -             95   6.5e-12   42.7   0.0   1   1   7.8e-14     7e-12   42.6   0.0    16    73    16    76     2    85 0.87 -
h2tg000015l:1913324-1913578   -             85 196198at33090        -             95   1.1e-11   42.0   0.0   1   1   1.4e-13   1.3e-11   41.7   0.0    16    76    19    81     6    84 0.89 -
h2tg000024l:1460637-1460759   -             41 196198at33090        -             95   4.6e-11   39.9   0.2   1   1   5.3e-13   4.8e-11   39.9   0.2    16    52     1    39     1    41 0.91 -
h2tg000003l:10698572-10698745 -             58 196198at33090        -             95     6e-11   39.6   0.1   1   1   6.6e-13     6e-11   39.6   0.1    16    60     1    47     1    58 0.82 -
h2tg000009l:7732314-7732675   -            114 196198at33090        -             95   1.1e-09   35.5   0.0   1   1   1.9e-11   1.7e-09   34.9   0.0    15    76    36    98    21   104 0.80 -
h2tg000007l:29308399-29310636 -             71 196198at33090        -             95   1.2e-09   35.4   0.0   1   1   1.9e-11   1.7e-09   34.9   0.0    19    93     1    70     1    71 0.92 -
h2tg000006l:13080868-13080984 -             39 196198at33090        -             95   3.5e-09   33.9   0.1   1   1   4.1e-11   3.7e-09   33.8   0.1    16    52     1    39     1    39 0.90 -
h2tg000001l:5195403-5195519   -             39 196198at33090        -             95   3.1e-08   30.9   0.1   1   1   3.7e-10   3.3e-08   30.8   0.1    16    52     1    39     1    39 0.89 -
h2tg000011l:11877902-11878165 -             88 196198at33090        -             95   9.7e-08   29.3   0.0   1   1   1.4e-09   1.2e-07   28.9   0.0    19    76     1    66     1    77 0.82 -
h2tg000006l:21560781-21562170 -             65 196198at33090        -             95   2.3e-07   28.1   0.0   1   1   4.7e-08   4.3e-06   24.0   0.0    19    93     1    64     1    65 0.84 -
h2tg000003l:8279036-8279407   -            124 196198at33090        -             95   2.7e-07   27.8   0.1   1   2   3.3e-05     0.003   14.9   0.0    18    43     5    30     1    61 0.81 -
h2tg000003l:8279036-8279407   -            124 196198at33090        -             95   2.7e-07   27.8   0.1   2   2    0.0005     0.045   11.1   0.0    49    83    65    99    60   105 0.91 -
h2tg000007l:22098519-22101688 -            264 196198at33090        -             95   8.2e-07   26.3   0.0   1   1   1.4e-08   1.2e-06   25.7   0.0    14    75   140   206   129   227 0.75 -
h2tg000002l:20882355-20888009 -            490 196198at33090        -             95   1.6e-06   25.3   0.0   1   1   4.4e-08     4e-06   24.1   0.0     5    85     8    93     3   102 0.84 -
h2tg000002l:3662341-3724823   -            114 196198at33090        -             95     2e-06   25.1   0.1   1   1   2.7e-08   2.5e-06   24.8   0.1    15    39    90   114    72   114 0.83 -
h2tg000008l:6203992-6204895   -             71 196198at33090        -             95   2.1e-06   25.0   0.2   1   2   2.6e-05    0.0024   15.2   0.3    16    37     9    30     2    33 0.83 -
h2tg000008l:6203992-6204895   -             71 196198at33090        -             95   2.1e-06   25.0   0.2   2   2    0.0019      0.17    9.3   0.0    56    83    31    58    25    68 0.82 -
h2tg000002l:2267415-2300039   -            126 196198at33090        -             95   2.4e-06   24.8   0.0   1   1   3.5e-08   3.2e-06   24.4   0.0    14    39   101   126    85   126 0.85 -
h2tg000002l:25616973-25617293 -            107 196198at33090        -             95   4.1e-06   24.1   0.0   1   1   6.2e-08   5.6e-06   23.6   0.0     9    74    15    86     9    94 0.76 -
h2tg000004l:1989302-1994813   -            172 196198at33090        -             95   8.2e-06   23.1   0.0   1   2      0.66        60    1.1   0.0    54    92    42    79    17    81 0.67 -
h2tg000004l:1989302-1994813   -            172 196198at33090        -             95   8.2e-06   23.1   0.0   2   2   9.1e-07   8.2e-05   19.9   0.0    16    72   112   171    98   172 0.84 -
h2tg000006l:22807332-22808225 -            298 196198at33090        -             95   9.8e-06   22.9   0.1   1   2      0.28        26    2.3   0.0    50    93   131   174   111   175 0.80 -
h2tg000006l:22807332-22808225 -            298 196198at33090        -             95   9.8e-06   22.9   0.1   2   2     3e-06   0.00027   18.2   0.0    16    74   206   270   185   289 0.81 -
h2tg000002l:2926261-2926617   -            119 196198at33090        -             95   2.6e-05   21.5   0.2   1   1   4.5e-07     4e-05   20.9   0.2    14    39    94   119    79   119 0.85 -
h2tg000013l:13875021-13875230 -             70 196198at33090        -             95     3e-05   21.3   0.0   1   1   3.6e-07   3.2e-05   21.2   0.0    16    49    28    61    18    70 0.82 -
h2tg000023l:1246367-1246558   -             64 196198at33090        -             95   0.00013   19.3   0.0   1   1   1.8e-06   0.00016   19.0   0.0    15    32    46    63    31    64 0.83 -
h2tg000024l:28990273-28991020 -             46 196198at33090        -             95   0.00013   19.2   0.0   1   1   1.6e-06   0.00015   19.1   0.0    25    72     1    44     1    46 0.88 -
h2tg000004l:1989302-1994672   -            139 196198at33090        -             95    0.0002   18.7   0.6   1   2      0.03       2.7    5.4   0.0    49    93    17    60     6    62 0.85 -
h2tg000004l:1989302-1994672   -            139 196198at33090        -             95    0.0002   18.7   0.6   2   2    0.0057      0.52    7.7   0.3    18    71    94   137    75   139 0.64 -
h2tg000006l:21565232-21565656 -            101 196198at33090        -             95   0.00053   17.3   0.0   1   1   7.4e-06   0.00067   17.0   0.0    45    77    34    68     2    83 0.66 -
h2tg000024l:29308884-29325548 -            983 196198at33090        -             95    0.0016   15.8   0.0   1   1   3.9e-05    0.0035   14.7   0.0    15    76   394   454   387   472 0.87 -
h2tg000026l:4645478-4645642   -             55 196198at33090        -             95     0.011   13.1   0.0   1   1   0.00012     0.011   13.1   0.0    47    75     5    35     2    50 0.81 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/196198at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/196198at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/196198at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:24 2024
# [ok]
