#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000015l:6491573-6514423   -            990 75785at33090         -            324  2.8e-131  435.1  10.0   1   4   3.4e-07   0.00026   17.8   1.0     1    18    14    31    14    53 0.82 -
h2tg000015l:6491573-6514423   -            990 75785at33090         -            324  2.8e-131  435.1  10.0   2   4    0.0045       3.4    4.3   0.0    16    39   144   167   139   179 0.82 -
h2tg000015l:6491573-6514423   -            990 75785at33090         -            324  2.8e-131  435.1  10.0   3   4  2.5e-121  1.9e-118  392.9   0.1    50   277   588   825   564   844 0.90 -
h2tg000015l:6491573-6514423   -            990 75785at33090         -            324  2.8e-131  435.1  10.0   4   4   4.3e-08   3.3e-05   20.8   0.4   258   324   882   974   862   974 0.67 -
h2tg000025l:10242305-10247821 -            126 75785at33090         -            324    0.0052   13.5   0.0   1   2   4.3e-05     0.033   10.9   0.0    68    90    29    51    12    57 0.85 -
h2tg000025l:10242305-10247821 -            126 75785at33090         -            324    0.0052   13.5   0.0   2   2     0.056        43    0.7   0.0    46    72    69    95    52   110 0.77 -
h2tg000004l:1058659-1061151   -            831 75785at33090         -            324     0.016   12.0   0.1   1   2      0.57   4.4e+02   -2.6   0.4   110   138    30    58    27    62 0.81 -
h2tg000004l:1058659-1061151   -            831 75785at33090         -            324     0.016   12.0   0.1   2   2     2e-05     0.016   12.0   0.1    41    94   136   189   122   195 0.86 -
h2tg000058l:1865-2219         -             74 75785at33090         -            324     0.024   11.4   0.0   1   1   3.4e-05     0.026   11.3   0.0    59    91    21    53     7    60 0.81 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/75785at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/75785at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/75785at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:28 2024
# [ok]
