#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000014l:16564358-16578670 -            832 28920at33090         -            543  9.3e-256  847.0  19.7   1   5       0.1        63   -0.7   0.0     7    21    90   104    86   114 0.81 -
h2tg000014l:16564358-16578670 -            832 28920at33090         -            543  9.3e-256  847.0  19.7   2   5   6.2e-45   3.8e-42  142.0   1.2    19   151   133   305   126   310 0.85 -
h2tg000014l:16564358-16578670 -            832 28920at33090         -            543  9.3e-256  847.0  19.7   3   5   6.3e-35   3.9e-32  109.0   0.1   146   217   323   396   313   408 0.91 -
h2tg000014l:16564358-16578670 -            832 28920at33090         -            543  9.3e-256  847.0  19.7   4   5  7.6e-111  4.6e-108  359.5   3.2   211   376   443   608   435   611 0.98 -
h2tg000014l:16564358-16578670 -            832 28920at33090         -            543  9.3e-256  847.0  19.7   5   5   1.5e-74   9.4e-72  239.7   0.1   381   543   653   831   636   831 0.91 -
h2tg000002l:16723819-16725235 -            334 28920at33090         -            543   5.5e-84  280.1   0.2   1   2     1e-10   6.3e-08   29.0   0.0    77   128     1    56     1    71 0.82 -
h2tg000002l:16723819-16725235 -            334 28920at33090         -            543   5.5e-84  280.1   0.2   2   2   2.1e-77   1.3e-74  249.1   0.4   146   372   110   334    89   334 0.92 -
h2tg000004l:278903-280025     -            163 28920at33090         -            543   2.3e-66  221.9   0.0   1   1   4.4e-69   2.7e-66  221.7   0.0   206   375     4   163     2   163 0.99 -
h2tg000007l:4489650-4490704   -            179 28920at33090         -            543   2.9e-66  221.6   0.1   1   1   5.3e-69   3.3e-66  221.4   0.1   205   376     3   173     1   177 0.97 -
h2tg000005l:7182428-7183453   -            151 28920at33090         -            543   1.9e-36  123.2   1.8   1   3     2e-05     0.013   11.5   0.0   204   225     2    23     1    24 0.93 -
h2tg000005l:7182428-7183453   -            151 28920at33090         -            543   1.9e-36  123.2   1.8   2   3   4.8e-31     3e-28   96.1   0.1   262   331    25    92    23    98 0.95 -
h2tg000005l:7182428-7183453   -            151 28920at33090         -            543   1.9e-36  123.2   1.8   3   3   3.5e-06    0.0022   14.1   0.1   333   357   127   151   122   151 0.90 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/28920at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/28920at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/28920at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:27 2024
# [ok]
