#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000004l:2483721-2484839   -            373 144680at33090        -            230   2.5e-94  312.4   5.2   1   2   2.8e-92   1.2e-89  297.1   0.5     2   222    70   322    69   326 0.93 -
h2tg000004l:2483721-2484839   -            373 144680at33090        -            230   2.5e-94  312.4   5.2   2   2   7.6e-07   0.00033   17.6   0.4    13    43   328   359   324   363 0.75 -
h2tg000014l:2460986-2461369   -            128 144680at33090        -            230   4.3e-17   59.7   1.0   1   1   1.3e-19   5.6e-17   59.4   1.0    47   141    25   127    17   128 0.88 -
h2tg000007l:2550834-2551379   -            182 144680at33090        -            230   6.1e-13   46.2   1.5   1   2   6.5e-05     0.028   11.3   0.0    78   139     1    67     1    78 0.81 -
h2tg000007l:2550834-2551379   -            182 144680at33090        -            230   6.1e-13   46.2   1.5   2   2   6.3e-12   2.8e-09   34.2   0.3    48   129    90   179    85   182 0.82 -
h2tg000006l:16500554-16511986 -            327 144680at33090        -            230   1.7e-06   25.1   0.1   1   1   6.2e-09   2.7e-06   24.4   0.1    47   127     9    97     5   104 0.82 -
h2tg000003l:20611589-20612116 -            176 144680at33090        -            230   5.2e-06   23.5   0.0   1   1   1.5e-08   6.4e-06   23.2   0.0    79   141     3    69     1    99 0.85 -
h2tg000013l:1509771-1510151   -            127 144680at33090        -            230   0.00011   19.1   0.3   1   2   3.5e-06    0.0015   15.4   0.2    61   120    14    81     8    86 0.78 -
h2tg000013l:1509771-1510151   -            127 144680at33090        -            230   0.00011   19.1   0.3   2   2     0.054        24    1.7   0.0    99   120    92   115    85   126 0.72 -
h2tg000024l:21647702-21647830 -             43 144680at33090        -            230    0.0025   14.7   0.1   1   1   5.8e-06    0.0025   14.7   0.1    68   100     7    40     1    43 0.80 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/144680at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/144680at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/144680at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:17 2024
# [ok]
