#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000016l:21318105-21326179 -            506 139450at33090        -            253   8.4e-85  281.4  27.7   1   3     4e-53   1.1e-51  172.9  14.8     8   142    17   157     4   179 0.93 -
h2tg000016l:21318105-21326179 -            506 139450at33090        -            253   8.4e-85  281.4  27.7   2   3     8e-26   2.2e-24   83.4   1.6   137   201   180   246   166   254 0.92 -
h2tg000016l:21318105-21326179 -            506 139450at33090        -            253   8.4e-85  281.4  27.7   3   3   2.3e-10   6.5e-09   32.8   0.1   193   247   273   331   262   334 0.81 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   1   7   4.5e-08   1.3e-06   25.3   4.3    39   195    19   190     4   193 0.82 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   2   7   2.2e-08     6e-07   26.3   2.7    73   198   199   337   194   356 0.54 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   3   7   5.7e-10   1.6e-08   31.5   0.9    71   194   341   477   338   480 0.88 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   4   7   2.1e-07     6e-06   23.1   0.1   110   215   483   596   481   604 0.78 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   5   7   1.1e-07   3.1e-06   24.0   1.2   116   217   609   718   601   720 0.65 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   6   7   1.2e-07   3.2e-06   23.9   1.1   112   195   701   790   697   795 0.84 -
h2tg000005l:9200082-9204194   -           1223 139450at33090        -            253   5.8e-41  137.8  41.1   7   7   1.9e-08   5.3e-07   26.5   1.0    52   150   728   838   724   859 0.74 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   1   8   4.7e-07   1.3e-05   22.0   4.8   112   214    19   128    14   131 0.79 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   2   8     0.076       2.1    4.9   0.0   154   195   113   155   109   157 0.87 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   3   8    0.0015     0.043   10.4   0.1   164   195   147   179   142   180 0.80 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   4   8   5.6e-08   1.6e-06   25.0   1.7    50   195   211   372   183   375 0.79 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   5   8   1.5e-05   0.00043   17.0   4.1    10    68   359   422   354   440 0.85 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   6   8     5e-06   0.00014   18.6   0.1    91   172   472   563   448   573 0.78 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   7   8   2.1e-05   0.00059   16.5   0.4   132   195   629   695   604   698 0.81 -
h2tg000014l:15064232-15067915 -           1228 139450at33090        -            253   3.7e-30  102.4  48.0   8   8   5.1e-06   0.00014   18.5   3.7    71   194   702   840   697   845 0.78 -
h2tg000006l:16383462-16386463 -            968 139450at33090        -            253   5.9e-29   98.4  28.2   1   5   1.2e-12   3.5e-11   40.2   5.6    52   194    67   224    59   241 0.86 -
