#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000007l:26725830-26734674 -            378 133622at33090        -            270  1.2e-105  350.4  14.9   1   2  6.4e-102   2.4e-99  329.7   2.8     4   237    13   261     9   293 0.83 -
h2tg000007l:26725830-26734674 -            378 133622at33090        -            270  1.2e-105  350.4  14.9   2   2     2e-08   7.6e-06   23.1   7.3   216   262   299   354   259   360 0.69 -
h2tg000026l:1965512-1974376   -            378 133622at33090        -            270    1e-104  347.4  16.0   1   2  6.4e-102   2.4e-99  329.7   2.8     4   237    13   261     9   293 0.83 -
h2tg000026l:1965512-1974376   -            378 133622at33090        -            270    1e-104  347.4  16.0   2   2   1.6e-07   6.3e-05   20.1   8.5   216   262   299   354   259   360 0.69 -
h2tg000016l:21215644-21225849 -            501 133622at33090        -            270   3.3e-29   99.7   0.1   1   1   1.6e-31     6e-29   98.9   0.1    27   163   232   368   223   459 0.78 -
h2tg000007l:2898523-2898996   -            158 133622at33090        -            270   4.4e-22   76.4   0.1   1   1   5.5e-24   2.1e-21   74.1   0.1    21   146     1   158     1   158 0.76 -
h2tg000025l:8405919-8407030   -            164 133622at33090        -            270   5.5e-12   43.2   0.1   1   2    0.0005      0.19    8.7   0.0    35    49     1    15     1    40 0.79 -
h2tg000025l:8405919-8407030   -            164 133622at33090        -            270   5.5e-12   43.2   0.1   2   2   2.2e-11   8.3e-09   32.8   0.0    63   119    71   125    65   136 0.93 -
h2tg000014l:23710123-23713570 -            221 133622at33090        -            270   6.2e-11   39.8   0.1   1   1     7e-13   2.7e-10   37.7   0.1    29   147    83   210    55   217 0.73 -
h2tg000003l:20634497-20636706 -            135 133622at33090        -            270   7.9e-10   36.2   2.2   1   1   6.2e-12   2.4e-09   34.6   2.2    33   113     3    92     2   134 0.75 -
h2tg000014l:18217496-18224447 -            239 133622at33090        -            270     2e-07   28.3   0.0   1   2   1.1e-09   4.2e-07   27.2   0.0    32   118    95   187    89   191 0.83 -
h2tg000014l:18217496-18224447 -            239 133622at33090        -            270     2e-07   28.3   0.0   2   2       2.1   7.9e+02   -3.2   0.0   132   144   224   236   221   236 0.87 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/133622at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/133622at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/133622at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:16 2024
# [ok]
