#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000020l:7378611-7383625   -            220 167809at33090        -            166   2.3e-95  314.5   2.0   1   2   4.3e-38     7e-36  121.0   0.1     1    73    11    93    11   107 0.91 -
h2tg000020l:7378611-7383625   -            220 167809at33090        -            166   2.3e-95  314.5   2.0   2   2   2.4e-60   3.9e-58  193.4   0.4    71   166   122   220   107   220 0.95 -
h2tg000006l:11983456-11983962 -            169 167809at33090        -            166   4.4e-64  212.7   0.2   1   1   3.2e-66   5.2e-64  212.5   0.2     7   165     1   168     1   169 0.91 -
h2tg000004l:1289213-1289719   -            169 167809at33090        -            166   1.1e-63  211.5   0.2   1   1   7.4e-66   1.2e-63  211.3   0.2     7   165     1   168     1   169 0.92 -
h2tg000007l:5335366-5337295   -            155 167809at33090        -            166   5.3e-62  206.0   0.6   1   1   3.6e-64   5.9e-62  205.8   0.6    11   166     1   155     1   155 0.96 -
h2tg000024l:20459299-20459814 -            172 167809at33090        -            166   3.5e-61  203.3   0.6   1   1   2.4e-63   3.9e-61  203.1   0.6     6   165     3   171     1   172 0.92 -
h2tg000003l:22245795-22260297 -            159 167809at33090        -            166   2.8e-57  190.6   0.5   1   1   1.9e-59   3.1e-57  190.4   0.5    10   166     1   159     1   159 0.91 -
h2tg000004l:4854379-4858099   -            152 167809at33090        -            166   1.3e-52  175.4   0.3   1   1   1.2e-54   1.9e-52  174.9   0.3    10   166     3   152     1   152 0.94 -
h2tg000016l:7223726-7225026   -            123 167809at33090        -            166   1.4e-42  142.8   0.0   1   1     1e-44   1.7e-42  142.5   0.0    52   166     8   123     2   123 0.90 -
h2tg000025l:523653-524462     -            120 167809at33090        -            166   1.2e-37  126.8   0.0   1   1   7.7e-40   1.3e-37  126.7   0.0    52   165     7   119     1   120 0.88 -
h2tg000016l:19871199-19876301 -            117 167809at33090        -            166   3.6e-36  121.9   0.0   1   1   2.4e-38   3.9e-36  121.8   0.0    22   137     2   111     1   117 0.93 -
