#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000031l:1109991-1114615   -            651 145061at33090        -            469  5.8e-247  817.3  17.7   1   2  3.5e-247  3.2e-245  811.6  15.3     6   452   110   560   105   571 0.98 -
h2tg000031l:1109991-1114615   -            651 145061at33090        -            469  5.8e-247  817.3  17.7   2   2    0.0069      0.64    6.0   0.0   442   468   589   615   586   616 0.91 -
h2tg000008l:4903160-4904590   -            477 145061at33090        -            469   4.4e-39  131.9  18.0   1   2   1.7e-19   1.6e-17   60.8   6.4   131   387     6   249     1   256 0.83 -
h2tg000008l:4903160-4904590   -            477 145061at33090        -            469   4.4e-39  131.9  18.0   2   2   4.5e-24   4.1e-22   75.9   5.1   109   333   249   472   240   476 0.95 -
h2tg000005l:988678-1011679    -           1096 145061at33090        -            469   3.7e-23   79.4   0.3   1   4   2.6e-12   2.4e-10   37.1   0.0   177   346    98   275    91   282 0.87 -
h2tg000005l:988678-1011679    -           1096 145061at33090        -            469   3.7e-23   79.4   0.3   2   4   1.8e-06   0.00017   17.8   0.0   177   287   313   426   300   482 0.52 -
h2tg000005l:988678-1011679    -           1096 145061at33090        -            469   3.7e-23   79.4   0.3   3   4     0.015       1.4    4.9   0.0    51   108   578   635   559   657 0.65 -
h2tg000005l:988678-1011679    -           1096 145061at33090        -            469   3.7e-23   79.4   0.3   4   4   0.00011      0.01   12.0   0.6   154   278   660   791   655   820 0.79 -
h2tg000014l:21869525-21870652 -            376 145061at33090        -            469     2e-09   34.1   0.0   1   2   1.8e-08   1.6e-06   24.5   0.1   118   335    25   225    13   236 0.86 -
h2tg000014l:21869525-21870652 -            376 145061at33090        -            469     2e-09   34.1   0.0   2   2    0.0041      0.38    6.8   0.0    54   145   248   340   238   365 0.69 -
h2tg000005l:13451694-13527018 -            796 145061at33090        -            469   5.9e-08   29.2   6.8   1   4       7.4   6.9e+02   -3.9   0.0   190   234    41    85    25    88 0.58 -
h2tg000005l:13451694-13527018 -            796 145061at33090        -            469   5.9e-08   29.2   6.8   2   4   7.6e-06    0.0007   15.8   2.7   205   300   238   343   154   346 0.60 -
h2tg000005l:13451694-13527018 -            796 145061at33090        -            469   5.9e-08   29.2   6.8   3   4   2.8e-07   2.6e-05   20.5   0.0   210   321   287   399   272   404 0.82 -
h2tg000005l:13451694-13527018 -            796 145061at33090        -            469   5.9e-08   29.2   6.8   4   4    0.0003     0.028   10.5   0.0   156   263   370   480   363   490 0.81 -
h2tg000004l:21754523-21757045 -            841 145061at33090        -            469   1.3e-07   28.2   0.0   1   4       1.1     1e+02   -1.2   0.0   166   203   227   264   211   271 0.76 -
h2tg000004l:21754523-21757045 -            841 145061at33090        -            469   1.3e-07   28.2   0.0   2   4      0.26        24    0.9   0.0   223   266   390   434   316   510 0.54 -
h2tg000004l:21754523-21757045 -            841 145061at33090        -            469   1.3e-07   28.2   0.0   3   4       1.2   1.1e+02   -1.3   0.0   254   335   457   540   446   558 0.70 -
