#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000024l:17816112-17835443 -            392 207179at33090        -            304  9.1e-137  452.7   7.3   1   3   5.9e-50   3.6e-47  158.5   0.6     1    86     1    86     1    93 0.97 -
h2tg000024l:17816112-17835443 -            392 207179at33090        -            304  9.1e-137  452.7   7.3   2   3   2.3e-11   1.4e-08   31.7   0.1    85   125   110   150    91   152 0.85 -
h2tg000024l:17816112-17835443 -            392 207179at33090        -            304  9.1e-137  452.7   7.3   3   3   1.3e-82   8.1e-80  265.7   0.1   124   304   195   391   170   391 0.85 -
h2tg000001l:26421396-26436608 -            585 207179at33090        -            304   1.1e-05   22.2   3.3   1   1   3.2e-08     2e-05   21.4   3.3   249   294   315   359   305   364 0.88 -
h2tg000011l:2973535-2973813   -             93 207179at33090        -            304     3e-05   20.8   2.8   1   2   8.4e-08   5.2e-05   20.0   2.8   251   294    30    72    17    84 0.87 -
h2tg000011l:2973535-2973813   -             93 207179at33090        -            304     3e-05   20.8   2.8   2   2      0.06        37    0.8   0.1   247   265    69    87    67    91 0.73 -
h2tg000008l:2247471-2264321   -            374 207179at33090        -            304    0.0036   14.0   1.1   1   1   9.5e-06    0.0058   13.3   1.1   247   299   314   368   306   371 0.85 -
h2tg000024l:5491443-5491733   -             97 207179at33090        -            304     0.039   10.6   4.4   1   1   7.9e-05     0.049   10.3   4.4   250   282    36    67    28    89 0.84 -
#
# Program:         hmmsearch
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SEARCH
# Query file:      /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/207179at33090.hmm
# Target file:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/hmmer_output/initial_run_results/207179at33090.out --cpu 1 /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/busco_downloads/lineages/viridiplantae_odb10/hmms/207179at33090.hmm /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning/maternalpaternal.asm.dip.hap2.p_ctg.fa.busco/run_viridiplantae_odb10/metaeuk_output/initial_results/maternalpaternal.asm.dip.hap2.p_ctg.fa.modified.fas 
# Current dir:     /work/sablok/grapevineassemblies/assemblyhifiasm/busco_hifiasmtriobinning
# Date:            Thu Apr 18 11:36:24 2024
# [ok]
