#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000007l:29328822-29347058 -            455 130637at33090        -            263  7.1e-115  380.1   0.1   1   2  4.3e-106  4.1e-105  348.1   0.0     1   201    34   251    34   281 0.87 -
h2tg000007l:29328822-29347058 -            455 130637at33090        -            263  7.1e-115  380.1   0.1   2   2   4.5e-09   4.2e-08   30.1   0.1   222   255   294   327   268   334 0.83 -
h2tg000003l:20379797-20381668 -            295 130637at33090        -            263     8e-79  261.9   0.0   1   1   9.7e-80   9.2e-79  261.7   0.0     2   261    20   287    19   289 0.92 -
h2tg000015l:1432079-1433564   -            257 130637at33090        -            263   4.8e-69  229.9   0.1   1   1   8.3e-70   7.8e-69  229.2   0.1     2   238     7   257     6   257 0.86 -
h2tg000015l:2799551-2803365   -            251 130637at33090        -            263   6.7e-57  190.1   0.1   1   2   3.6e-52   3.4e-51  171.4   0.0    17   218     5   193     1   205 0.91 -
h2tg000015l:2799551-2803365   -            251 130637at33090        -            263   6.7e-57  190.1   0.1   2   2   4.7e-05   0.00044   16.9   0.0   224   250   225   251   213   251 0.90 -
h2tg000014l:273590-276206     -            241 130637at33090        -            263   1.6e-55  185.6   0.0   1   1   2.1e-56     2e-55  185.3   0.0     2   192    19   225    18   233 0.86 -
h2tg000024l:10894369-10924794 -            190 130637at33090        -            263   9.4e-54  179.8   0.2   1   1   2.8e-54   2.6e-53  178.3   0.2     3   193     9   190     7   190 0.92 -
h2tg000008l:22332032-22332936 -            206 130637at33090        -            263   1.2e-51  172.9   0.0   1   1   1.4e-52   1.3e-51  172.7   0.0     2   194     4   206     3   206 0.85 -
h2tg000019l:10148375-10150385 -            166 130637at33090        -            263   4.6e-51  170.9   0.3   1   2   3.9e-15   3.7e-14   50.0   0.1     2    54     7    64     6    66 0.89 -
h2tg000019l:10148375-10150385 -            166 130637at33090        -            263   4.6e-51  170.9   0.3   2   2   7.4e-37     7e-36  121.2   0.0    98   208    64   165    63   166 0.92 -
h2tg000026l:3618875-3619980   -            188 130637at33090        -            263   1.7e-49  165.8   0.0   1   1   2.3e-50   2.2e-49  165.5   0.0     2   192     1   186     1   188 0.90 -
h2tg000006l:924026-924706     -            227 130637at33090        -            263   2.2e-48  162.2   0.2   1   2   1.6e-13   1.5e-12   44.7   0.0     2    83     1    87     1   115 0.84 -
h2tg000006l:924026-924706     -            227 130637at33090        -            263   2.2e-48  162.2   0.2   2   2   2.7e-35   2.5e-34  116.1   0.0    89   193   122   225   112   227 0.91 -
h2tg000001l:5486579-5487322   -            248 130637at33090        -            263   3.6e-44  148.3   0.1   1   2   2.2e-38   2.1e-37  126.2   0.0    95   216    52   168    43   190 0.91 -
h2tg000001l:5486579-5487322   -            248 130637at33090        -            263   3.6e-44  148.3   0.1   2   2   3.9e-06   3.7e-05   20.5   0.0   220   256   201   239   187   246 0.81 -
h2tg000017l:2768288-2772626   -            219 130637at33090        -            263     2e-43  145.9   0.1   1   2   1.7e-29   1.6e-28   97.1   0.1     2   138     6   151     5   152 0.88 -
h2tg000017l:2768288-2772626   -            219 130637at33090        -            263     2e-43  145.9   0.1   2   2   2.6e-14   2.4e-13   47.3   0.0   168   246   152   219   151   219 0.89 -
h2tg000006l:13245660-13246190 -            177 130637at33090        -            263   1.4e-40  136.6   0.0   1   2   1.2e-36   1.2e-35  120.5   0.0    98   213     1   111     1   121 0.91 -
