#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000012l:3855031-3861108   -            898 43957at33090         -            686         0 1100.6   4.9   1   2   5.8e-49   2.6e-47  159.1   0.2     1   161     1   223     1   227 0.84 -
h2tg000012l:3855031-3861108   -            898 43957at33090         -            686         0 1100.6   4.9   2   2  8.1e-286  3.6e-284  941.9   0.8   158   686   303   893   295   893 0.92 -
h2tg000007l:25012109-25017803 -            308 43957at33090         -            686   2.2e-50  169.2  15.9   1   3   3.6e-11   1.6e-09   34.2   1.1   236   315    13    95    10    97 0.91 -
h2tg000007l:25012109-25017803 -            308 43957at33090         -            686   2.2e-50  169.2  15.9   2   3   5.4e-18   2.4e-16   56.8   0.5   240   323    62   145    55   148 0.93 -
h2tg000007l:25012109-25017803 -            308 43957at33090         -            686   2.2e-50  169.2  15.9   3   3   1.3e-31   5.8e-30  101.8   1.6   229   428    93   301    92   306 0.90 -
h2tg000026l:192171-198373     -            308 43957at33090         -            686   2.2e-50  169.2  15.9   1   3   3.6e-11   1.6e-09   34.2   1.1   236   315    13    95    10    97 0.91 -
h2tg000026l:192171-198373     -            308 43957at33090         -            686   2.2e-50  169.2  15.9   2   3   5.4e-18   2.4e-16   56.8   0.5   240   323    62   145    55   148 0.93 -
h2tg000026l:192171-198373     -            308 43957at33090         -            686   2.2e-50  169.2  15.9   3   3   1.3e-31   5.8e-30  101.8   1.6   229   428    93   301    92   306 0.90 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   1   7   1.4e-18   6.4e-17   58.7   1.5   222   394    37   218    17   238 0.80 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   2   7       6.4   2.8e+02   -3.0   0.0   200   221   262   283   247   304 0.64 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   3   7   7.9e-07   3.5e-05   19.9   0.1   233   282   395   443   342   446 0.81 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   4   7    0.0033      0.15    7.9   0.0   221   273   464   516   455   521 0.68 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   5   7    0.0046       0.2    7.4   0.1   400   437   533   570   528   575 0.73 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   6   7   1.1e-14   4.7e-13   45.9   0.2   233   316   571   654   564   659 0.93 -
h2tg000014l:21085679-21098692 -            909 43957at33090         -            686     3e-41  139.1  21.7   7   7   0.00029     0.013   11.4   0.1   354   395   651   695   648   703 0.76 -
h2tg000017l:25359201-25360232 -            344 43957at33090         -            686   4.7e-31  105.4   0.0   1   3   2.8e-12   1.2e-10   37.9   0.0   234   317    44   128    40   143 0.89 -
h2tg000017l:25359201-25360232 -            344 43957at33090         -            686   4.7e-31  105.4   0.0   2   3   0.00047     0.021   10.7   0.0   378   413   152   187   126   187 0.74 -
h2tg000017l:25359201-25360232 -            344 43957at33090         -            686   4.7e-31  105.4   0.0   3   3   5.8e-18   2.6e-16   56.7   0.0   245   392   182   341   180   344 0.89 -
h2tg000007l:1677804-1678478   -            225 43957at33090         -            686   1.1e-27   94.2   5.5   1   3   2.5e-05    0.0011   14.9   0.2   360   394    23    60    19    77 0.80 -
h2tg000007l:1677804-1678478   -            225 43957at33090         -            686   1.1e-27   94.2   5.5   2   3   3.3e-19   1.5e-17   60.8   0.9   226   323    56   153    54   157 0.93 -
h2tg000007l:1677804-1678478   -            225 43957at33090         -            686   1.1e-27   94.2   5.5   3   3   1.2e-08   5.2e-07   25.9   0.0   241   309   155   224   151   225 0.92 -
h2tg000003l:9021929-9022801   -            291 43957at33090         -            686   1.7e-25   87.0   0.5   1   2   1.1e-24   5.1e-23   78.8   0.1   242   431     2   201     1   211 0.87 -
h2tg000003l:9021929-9022801   -            291 43957at33090         -            686   1.7e-25   87.0   0.5   2   2    0.0076      0.34    6.7   0.0   249   299   229   279   204   291 0.77 -
h2tg000015l:11821086-11821976 -            297 43957at33090         -            686   2.7e-23   79.7  11.8   1   2   1.9e-14   8.6e-13   45.0   1.0   280   404     7   136     3   141 0.85 -
