#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h2tg000027l:3970520-3980645   -            790 171708at33090        -            234   4.1e-84  279.1   8.2   1   2      0.08       7.5    3.3   0.0   192   222   473   503   448   505 0.73 -
h2tg000027l:3970520-3980645   -            790 171708at33090        -            234   4.1e-84  279.1   8.2   2   2   1.9e-84   1.7e-82  273.8   5.7    15   234   510   786   505   786 0.85 -
h2tg000025l:10688755-10689606 -            284 171708at33090        -            234   5.3e-28   95.5  19.9   1   5      0.21        20    1.9   0.0   196   219     3    26     1    33 0.79 -
h2tg000025l:10688755-10689606 -            284 171708at33090        -            234   5.3e-28   95.5  19.9   2   5   1.9e-08   1.8e-06   25.0   0.2    27    65    47    87    36    91 0.84 -
h2tg000025l:10688755-10689606 -            284 171708at33090        -            234   5.3e-28   95.5  19.9   3   5   7.1e-07   6.6e-05   19.9   0.0    24    57    91   124    83   133 0.84 -
h2tg000025l:10688755-10689606 -            284 171708at33090        -            234   5.3e-28   95.5  19.9   4   5      0.46        43    0.9   0.1   139   161   128   150   123   156 0.78 -
h2tg000025l:10688755-10689606 -            284 171708at33090        -            234   5.3e-28   95.5  19.9   5   5   3.7e-17   3.4e-15   53.5   7.9   123   230   172   284   164   284 0.88 -
h2tg000011l:9498185-9499030   -            282 171708at33090        -            234   1.4e-27   94.1  21.7   1   5      0.75        69    0.2   0.0   204   219     3    18     1    32 0.64 -
h2tg000011l:9498185-9499030   -            282 171708at33090        -            234   1.4e-27   94.1  21.7   2   5   1.7e-08   1.5e-06   25.2   0.3    27    62    39    74    27    83 0.82 -
h2tg000011l:9498185-9499030   -            282 171708at33090        -            234   1.4e-27   94.1  21.7   3   5     6e-07   5.6e-05   20.1   0.1    24    57    83   116    74   125 0.83 -
h2tg000011l:9498185-9499030   -            282 171708at33090        -            234   1.4e-27   94.1  21.7   4   5      0.65        60    0.4   0.1   142   161   123   142   115   148 0.72 -
h2tg000011l:9498185-9499030   -            282 171708at33090        -            234   1.4e-27   94.1  21.7   5   5   1.7e-17   1.6e-15   54.7   8.4   123   232   164   278   156   280 0.87 -
h2tg000024l:1638615-1639352   -            246 171708at33090        -            234   4.3e-27   92.5  19.1   1   4   5.3e-09   4.9e-07   26.8   0.2    27    65    11    51     6    54 0.84 -
h2tg000024l:1638615-1639352   -            246 171708at33090        -            234   4.3e-27   92.5  19.1   2   4   5.2e-07   4.8e-05   20.3   0.0    24    57    55    88    48    97 0.83 -
h2tg000024l:1638615-1639352   -            246 171708at33090        -            234   4.3e-27   92.5  19.1   3   4      0.53        49    0.7   0.1   141   161    94   114    87   120 0.73 -
h2tg000024l:1638615-1639352   -            246 171708at33090        -            234   4.3e-27   92.5  19.1   4   4   1.9e-16   1.7e-14   51.2   7.7   123   228   136   246   128   246 0.88 -
h2tg000011l:9951958-9955950   -            304 171708at33090        -            234   3.2e-12   43.8   3.7   1   5   1.3e-05    0.0012   15.7   0.2   192   226    18    52     7    59 0.87 -
h2tg000011l:9951958-9955950   -            304 171708at33090        -            234   3.2e-12   43.8   3.7   2   5   0.00016     0.015   12.2   0.1   192   223    64    96    53   106 0.79 -
h2tg000011l:9951958-9955950   -            304 171708at33090        -            234   3.2e-12   43.8   3.7   3   5    0.0026      0.24    8.2   0.0   176   219   131   174   114   179 0.77 -
h2tg000011l:9951958-9955950   -            304 171708at33090        -            234   3.2e-12   43.8   3.7   4   5      0.14        13    2.6   0.0   173   217   211   256   199   270 0.69 -
h2tg000011l:9951958-9955950   -            304 171708at33090        -            234   3.2e-12   43.8   3.7   5   5      0.39        36    1.1   0.0   194   215   274   295   254   299 0.83 -
h2tg000014l:3782770-3783110   -             98 171708at33090        -            234   5.7e-10   36.4   0.0   1   1   7.7e-12   7.2e-10   36.1   0.0    16    73    35    91    30    96 0.86 -
h2tg000015l:5369896-5370501   -            202 171708at33090        -            234   3.9e-09   33.7   0.0   1   3      0.12        11    2.7   0.0   198   220     3    25     1    30 0.86 -
h2tg000015l:5369896-5370501   -            202 171708at33090        -            234   3.9e-09   33.7   0.0   2   3    0.0061      0.57    7.0   0.0   180   221    27    68    23    73 0.89 -
h2tg000015l:5369896-5370501   -            202 171708at33090        -            234   3.9e-09   33.7   0.0   3   3   3.5e-07   3.3e-05   20.9   0.0   105   222    91   202    84   202 0.83 -
h2tg000017l:25359201-25360232 -            344 171708at33090        -            234   4.4e-09   33.5   0.6   1   3    0.0019      0.17    8.7   0.0   192   221    53    82    42    87 0.91 -
h2tg000017l:25359201-25360232 -            344 171708at33090        -            234   4.4e-09   33.5   0.6   2   3   0.00013     0.012   12.5   0.1   172   222    74   126    67   136 0.87 -
h2tg000017l:25359201-25360232 -            344 171708at33090        -            234   4.4e-09   33.5   0.6   3   3   4.7e-05    0.0043   13.9   0.1    78   221   158   301   151   304 0.75 -
h2tg000015l:11821086-11821976 -            297 171708at33090        -            234   2.1e-08   31.3   4.2   1   3      0.59        55    0.5   0.0   205   223    25    43     5    48 0.76 -
h2tg000015l:11821086-11821976 -            297 171708at33090        -            234   2.1e-08   31.3   4.2   2   3   0.00034     0.032   11.1   0.2   143   221    91   167    61   179 0.67 -
h2tg000015l:11821086-11821976 -            297 171708at33090        -            234   2.1e-08   31.3   4.2   3   3   7.1e-07   6.6e-05   19.9   0.4    98   220   176   296   142   297 0.68 -
h2tg000014l:19447986-19448666 -            227 171708at33090        -            234   4.3e-08   30.3   0.2   1   2   3.6e-05    0.0033   14.3   0.2   149   220    63   132    31   135 0.79 -
h2tg000014l:19447986-19448666 -            227 171708at33090        -            234   4.3e-08   30.3   0.2   2   2     4e-06   0.00037   17.4   0.0    78   182   123   226   119   227 0.76 -
h2tg000015l:2660830-2661591   -            254 171708at33090        -            234   5.9e-08   29.8   0.4   1   1   2.4e-09   2.3e-07   27.9   0.4    26   221    10   215     2   219 0.70 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   1   8    0.0013      0.12    9.2   0.8   142   222    83   168    55   177 0.81 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   2   8       1.4   1.3e+02   -0.7   0.0    40    57   270   287   265   293 0.82 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   3   8         2   1.9e+02   -1.3   0.0   145   185   550   590   527   598 0.76 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   4   8      0.05       4.6    4.0   0.0   175   223   711   761   707   765 0.78 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   5   8      0.47        44    0.8   0.0    35    63   791   819   780   867 0.87 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   6   8         8   7.4e+02   -3.2   0.0    86   110  1720  1743  1713  1757 0.77 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   7   8    0.0051      0.48    7.2   0.0   195   226  2277  2308  2272  2312 0.91 -
h2tg000030l:810735-826091     -           2515 171708at33090        -            234   7.4e-08   29.5   3.6   8   8       8.1   7.5e+02   -3.2   0.0   210   223  2438  2451  2431  2454 0.81 -
h2tg000002l:19259261-19259881 -            207 171708at33090        -            234   3.4e-07   27.4   0.9   1   2   1.5e-06   0.00014   18.8   0.2   100   221     2   120     1   125 0.82 -
h2tg000002l:19259261-19259881 -            207 171708at33090        -            234   3.4e-07   27.4   0.9   2   2    0.0049      0.46    7.3   0.0    26    73   137   183   126   195 0.83 -
h2tg000005l:1559037-1559723   -            229 171708at33090        -            234     5e-07   26.8   1.2   1   3       3.4   3.1e+02   -2.0   0.1   207   221    26    41    22    52 0.47 -
h2tg000005l:1559037-1559723   -            229 171708at33090        -            234     5e-07   26.8   1.2   2   3    0.0003     0.028   11.3   0.0    27    90    71   141    66   148 0.68 -
h2tg000005l:1559037-1559723   -            229 171708at33090        -            234     5e-07   26.8   1.2   3   3   0.00012     0.011   12.5   0.1   192   225   152   185   143   194 0.89 -
h2tg000024l:12999723-13000062 -             94 171708at33090        -            234   7.7e-07   26.2   0.0   1   1   1.3e-08   1.2e-06   25.6   0.0    13    73    34    87    28    92 0.80 -
h2tg000012l:3855031-3861108   -            898 171708at33090        -            234   9.5e-07   25.9   0.3   1   2     0.062       5.8    3.7   0.0   166   220   106   168    85   172 0.64 -
h2tg000012l:3855031-3861108   -            898 171708at33090        -            234   9.5e-07   25.9   0.3   2   2     0.015       1.4    5.7   0.5   175   221   499   546   370   553 0.81 -
h2tg000007l:1677804-1678478   -            225 171708at33090        -            234   1.7e-06   25.0   0.2   1   3    0.0065       0.6    6.9   0.0   191   223    30    62    22    67 0.90 -
h2tg000007l:1677804-1678478   -            225 171708at33090        -            234   1.7e-06   25.0   0.2   2   3      0.16        15    2.4   0.1   192   222    73   103    62   107 0.86 -
h2tg000007l:1677804-1678478   -            225 171708at33090        -            234   1.7e-06   25.0   0.2   3   3   6.6e-05    0.0062   13.4   0.1   138   223   105   188    80   192 0.78 -
h2tg000007l:25012109-25017803 -            308 171708at33090        -            234   4.8e-06   23.6   0.2   1   3     0.066       6.1    3.6   0.0   186   222    16    52    10    57 0.89 -
h2tg000007l:25012109-25017803 -            308 171708at33090        -            234   4.8e-06   23.6   0.2   2   3   0.00019     0.018   11.9   0.0   144   222   103   179    99   184 0.82 -
h2tg000007l:25012109-25017803 -            308 171708at33090        -            234   4.8e-06   23.6   0.2   3   3       1.2   1.1e+02   -0.5   0.0    46   182   258   268   228   308 0.52 -
h2tg000026l:192171-198373     -            308 171708at33090        -            234   4.8e-06   23.6   0.2   1   3     0.066       6.1    3.6   0.0   186   222    16    52    10    57 0.89 -
h2tg000026l:192171-198373     -            308 171708at33090        -            234   4.8e-06   23.6   0.2   2   3   0.00019     0.018   11.9   0.0   144   222   103   179    99   184 0.82 -
